"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00936768149882904,0.00975800156128025,0.0113192818110851,0.0136612021857923,0.0179547228727557,0.0327868852459016,0.0604996096799375
"0.05",0.0495706479313037,0.0542544886807182,0.0573770491803279,0.0671350507416081,0.0815768930523029,0.127634660421546,0.192818110850898
"0.1",0.0995316159250585,0.103825136612022,0.108118657298985,0.125292740046838,0.155737704918033,0.230288836846214,0.325526932084309
"0.2",0.199453551912568,0.210772833723653,0.21935987509758,0.241608118657299,0.286494925839188,0.411397345823575,0.533957845433255
"0.3",0.299375487900078,0.312646370023419,0.322404371584699,0.357533177205308,0.429352068696331,0.558548009367681,0.718969555035129
"0.4",0.399297423887588,0.415300546448087,0.428571428571429,0.462529274004684,0.524980483996877,0.688524590163934,0.862217017954723
"0.5",0.499609679937549,0.5160031225605,0.526151444184231,0.573770491803279,0.655347384855582,0.831772053083529,1
"0.6",0.599531615925059,0.619047619047619,0.632708821233411,0.679937548790008,0.762295081967213,0.941451990632319,1
"0.7",0.699453551912568,0.714676034348166,0.730679156908665,0.787275565964091,0.875097580015613,1,1
"0.8",0.799375487900078,0.816939890710383,0.837236533957845,0.882123341139735,0.977751756440281,1,1
"0.9",0.899297423887588,0.918423106947697,0.938329430132709,0.994145199063232,1,1,1
"1",0.999609679937549,1,1,1,1,1,1
