SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
PstI.TP354335,3,50899095,4.02778517781173e-07,0.016,125,0.289835504580677,0.466836028738975,-0.307438055119598
PstI.TP1020277,1,23246220,6.11357667795473e-06,0.028,125,0.289835504580677,0.427513640599796,0.265580599833112
PstI.TP384871,9,47612549,0.000140936252102313,0.036,125,0.289835504580677,0.384807052034047,-0.158362584821447
PstI.TP125251,11,    1045,0.00019011494865841,0.028,125,0.289835504580677,0.380886514155294,-0.208797082637678
PstI.TP1134201,9,49341921,0.000236512061531434,0.02,125,0.289835504580677,0.378043756703382,-0.225522319509959
PstI.TP420801,1,62946889,0.000253792657589487,0.136,125,0.289835504580677,0.377128980694349,0.120540277747096
PstI.TP912729,11,    6374,0.000324697815566851,0.028,125,0.289835504580677,0.373945152132949,0.160632891276104
PstI.TP1000965,6,57296544,0.000440663505541336,0.08,125,0.289835504580677,0.370025591818812,-0.102951840244445
PstI.TP718032,2,23093745,0.000582225139164305,0.036,125,0.289835504580677,0.366476473844661,0.13812717522734
NsiI.TP161913,9,58496317,0.00114348190622379,0.028,125,0.289835504580677,0.357984181495985,0.181281795394218
PstI.TP927424,1,73127829,0.00119815975829413,0.024,125,0.289835504580677,0.357402417595228,-0.177579493393381
PstI.TP1212372,10, 6070004,0.00120261837873043,0.128,125,0.289835504580677,0.357356015923528,-0.113717143080136
PstI.TP116028,1,62738111,0.00135506804981636,0.044,125,0.289835504580677,0.355872705990918,0.114447631094613
PstI.TP188432,6,45727130,0.00159789100639323,0.016,125,0.289835504580677,0.353832465944943,-0.177540089061536
PstI.TP867146,11,    6048,0.00192927335731098,0.108,125,0.289835504580677,0.351511604364846,-0.0896748478863241
PstI.TP897409,6,56637189,0.00199971101983373,0.016,125,0.289835504580677,0.351071458777541,0.242321216307826
PstI.TP590182,1,71928782,0.00212934424344575,0.076,125,0.289835504580677,0.350301655335765,0.10788573671139
NsiI.TP145721,3,70764680,0.00213537121009781,0.012,125,0.289835504580677,0.350267048749987,0.186002203152528
PstI.TP548667,1,53141843,0.00218880027601505,0.012,125,0.289835504580677,0.349964748455281,-0.240084238466192
PstI.TP935651,4,66370793,0.00237256921532863,0.204,125,0.289835504580677,0.348979491339115,0.0764346771448874
PstI.TP1000478,2,72314995,0.00255122375736503,0.024,125,0.289835504580677,0.348094475126015,0.123635006043733
PstI.TP166481,3, 1960833,0.00259488249250133,0.052,125,0.289835504580677,0.347887900035999,-0.11032758811006
PstI.TP581769,1, 9144035,0.00306773355193486,0.04,125,0.289835504580677,0.34585596224211,-0.127141477857132
PstI.TP291533,4,62487724,0.00319948144911814,0.02,125,0.289835504580677,0.345347234953192,-0.169150988288626
PstI.TP770895,1,13263569,0.00321401352496926,0.12,125,0.289835504580677,0.345292441583872,0.100626500784249
PstI.TP229716,2,52006699,0.00328327607871196,0.032,125,0.289835504580677,0.345034834636392,-0.15194352944849
PstI.TP1172215,11,    8242,0.00337842476192827,0.088,125,0.289835504580677,0.344689847054943,0.0900977904026857
PstI.TP351473,3,62816493,0.00415006787462728,0.072,125,0.289835504580677,0.342215516379353,-0.150213023455831
PstI.TP881184,2,76620224,0.00417763557613658,0.1,125,0.289835504580677,0.342136104634076,-0.0924806627324531
PstI.TP150789,2,64840814,0.00419638810247791,0.1,125,0.289835504580677,0.342082427408077,-0.0785864104360397
PstI.TP77625,9,53718156,0.00440143672977242,0.128,125,0.289835504580677,0.34151120348675,0.0815071287403676
PstI.TP1243819,6, 2081638,0.0045175347895747,0.016,125,0.289835504580677,0.341200116968734,-0.204844522516476
PstI.TP402429,1, 4990016,0.00506937037741904,0.0679999999999999,125,0.289835504580677,0.339825010067499,-0.0993890080854857
PstI.TP287023,4,61471174,0.00539492472306592,0.024,125,0.289835504580677,0.339084867541882,-0.261566212086518
PstI.TP972953,1, 7984963,0.00575093991629921,0.432,125,0.289835504580677,0.338326480643568,0.0558480561507706
PstI.TP1260916,1,71157310,0.0061822065590768,0.02,125,0.289835504580677,0.337470500687376,0.133438612484479
PstI.TP7177,7,19883599,0.00641200886428518,0.028,125,0.289835504580677,0.337039319654694,0.151220129656632
PstI.TP543197,4,67169531,0.00713687120079012,0.22,125,0.289835504580677,0.33577734843934,0.0612429445487176
PstI.TP840235,3,50897546,0.00724088522913595,0.156,125,0.289835504580677,0.335607205432618,-0.0918437458770641
PstI.TP22473,8, 5375523,0.00777888024143922,0.372,125,0.289835504580677,0.334766048594566,-0.0555516316415198
PstI.TP889862,1,72868614,0.00780899245924399,0.052,125,0.289835504580677,0.334720764931326,0.125572914971825
PstI.TP464884,11,    3541,0.00847598206860552,0.048,125,0.289835504580677,0.333761730096473,-0.124373819909329
PstI.TP424159,1,63417435,0.00887246728782534,0.124,125,0.289835504580677,0.333228118596096,-0.0956478572076846
PstI.TP1275363,11,    8983,0.00902409294680119,0.072,125,0.289835504580677,0.333030573427567,0.0863629991152135
PstI.TP888368,3,63337334,0.00926104386885365,0.072,125,0.289835504580677,0.332728671335994,0.0992885528636799
PstI.TP261556,7, 2620886,0.00957850137410006,0.052,125,0.289835504580677,0.332336546247208,0.107470427497574
PstI.TP94813,11,     788,0.00987307004940947,0.12,125,0.289835504580677,0.331984621879704,0.0688823909712484
PstI.TP25993,11,     202,0.0101283769136794,0.024,125,0.289835504580677,0.33168842671698,-0.142973499152342
PstI.TP855227,6,49887106,0.0103189682180666,0.012,125,0.289835504580677,0.331472111332436,0.624177961296178
PstI.TP272889,7,63795481,0.0103189682180666,0.012,125,0.289835504580677,0.331472111332436,0.624177961296178
PstI.TP1144174,11,    8014,0.0103210044351176,0.012,125,0.289835504580677,0.331472111206928,-0.624143698946551
PstI.TP682522,2,77263024,0.0106687009672992,0.144,125,0.289835504580677,0.331086026398855,0.0672959256863058
PstI.TP241720,11,    1974,0.0107018493769087,0.028,125,0.289835504580677,0.331050107203041,0.113204308543951
PstI.TP807231,4,59272271,0.0109028998524913,0.016,125,0.289835504580677,0.330834858813659,-0.113186664085841
PstI.TP401430,10,  261208,0.0109201013896508,0.056,125,0.289835504580677,0.330816622942676,0.150367530970493
PstI.TP460957,2,63153566,0.0109234802817356,0.108,125,0.289835504580677,0.330812979342545,0.0833793369033879
PstI.TP180894,11,    1482,0.0112247972286243,0.044,125,0.289835504580677,0.330498419537861,-0.116261993467924
PstI.TP516137,10, 8551151,0.0117253001262595,0.156,125,0.289835504580677,0.32999503077783,0.0902412581863069
PstI.TP299726,9, 2970040,0.0123276157688939,0.0639999999999999,125,0.289835504580677,0.329418109931503,-0.0823440819078577
PstI.TP1178902,5, 2776062,0.0123481390396518,0.028,125,0.289835504580677,0.329398924210667,-0.149318563047755
PstI.TP990909,8,62111760,0.0124202391510976,0.168,125,0.289835504580677,0.329331939745784,0.0552848250949535
NsiI.TP813299,11,   19104,0.0127637236017988,0.016,125,0.289835504580677,0.32901843158692,-0.153981045547011
PstI.TP347863,11,    2739,0.0128034519329344,0.016,125,0.289835504580677,0.328982730754527,-0.124443029202396
PstI.TP835929,10, 3862305,0.0128843905117845,0.028,125,0.289835504580677,0.328910452348622,-0.132868474501313
PstI.TP448143,9, 6230587,0.0131155508104971,0.132,125,0.289835504580677,0.328706143642578,0.0673891859435441
PstI.TP302415,11,    2390,0.0131778069608721,0.14,125,0.289835504580677,0.328651807526705,-0.0704082126475582
PstI.TP890801,2,72613106,0.0131901663871537,0.08,125,0.289835504580677,0.328641103938338,-0.0817188383352807
PstI.TP1157245,11,    8123,0.0132503967468427,0.052,125,0.289835504580677,0.328588815267494,0.077713965447462
PstI.TP311967,1,17610629,0.0132875656153125,0.02,125,0.289835504580677,0.328556732686613,-0.0987469701947171
PstI.TP911974,10,44646981,0.013295048616264,0.048,125,0.289835504580677,0.328550234037439,-0.0786764997456352
PstI.TP244587,11,    1996,0.0139329818232588,0.116,125,0.289835504580677,0.328013277878887,0.0840826372925687
NsiI.TP126131,9, 3184582,0.0145445637535553,0.296,125,0.289835504580677,0.327522101766176,0.0447254527238119
PstI.TP1030217,3, 1141809,0.0153104199802239,0.168,125,0.289835504580677,0.326936601677979,0.0742221849172156
PstI.TP1024604,4,59621675,0.0161712105115417,0.188,125,0.289835504580677,0.326314009397353,-0.0732066923196528
PstI.TP961085,1, 3705536,0.0169609816157289,0.4,125,0.289835504580677,0.325772557283546,-0.0487686901151226
PstI.TP315152,11,    2490,0.0170032722418889,0.028,125,0.289835504580677,0.325744310118603,0.0856041525245679
NsiI.TP765276,11,   18550,0.0173670766557367,0.024,125,0.289835504580677,0.325504327784459,0.0948082617876376
PstI.TP77067,1,79664579,0.0175160155495016,0.052,125,0.289835504580677,0.325407578297304,0.138978175055233
PstI.TP1036003,3,59881138,0.0177839702224944,0.02,125,0.289835504580677,0.325235715350392,-0.165951063077255
PstI.TP1172225,6, 3890042,0.0180690726820113,0.052,125,0.289835504580677,0.325055789646581,0.0956118108028748
NsiI.TP502082,10, 1262753,0.0183653924543846,0.032,125,0.289835504580677,0.32487189218276,0.113633659120583
PstI.TP987666,2,62343916,0.0187185538122988,0.088,125,0.289835504580677,0.324656824377347,-0.0828294369903659
NsiI.TP652621,6,56522972,0.0196647996053597,0.072,125,0.289835504580677,0.32410071229836,-0.0850006999808855
PstI.TP739775,2, 3917222,0.0204507499418609,0.012,125,0.289835504580677,0.32365975293823,-0.306575957731914
PstI.TP10997,6,57974142,0.0205197173923825,0.08,125,0.289835504580677,0.323621912223138,0.0808974923961147
PstI.TP647641,8,61103675,0.0205973076640178,0.456,125,0.289835504580677,0.323579502332835,0.0462237950976772
PstI.TP350443,10,53018412,0.0206950017960802,0.172,125,0.289835504580677,0.32352635243086,-0.0580693660280875
PstI.TP295985,4, 9739196,0.020888323993835,0.016,125,0.289835504580677,0.323421903776266,-0.106972265247046
PstI.TP1173447,1, 7571007,0.0217272250552099,0.104,125,0.289835504580677,0.322980197346239,0.0909772863381549
PstI.TP212400,11,    1736,0.0221707958700451,0.024,125,0.289835504580677,0.32275383172484,-0.100345770660917
PstI.TP198433,6,56321576,0.0221927779052855,0.136,125,0.289835504580677,0.322742747048778,0.0718572465127967
NsiI.TP549004,2,62333756,0.0227939538502094,0.02,125,0.289835504580677,0.322443732080767,0.119281205773345
PstI.TP221413,11,    1816,0.0228880696230383,0.024,125,0.289835504580677,0.322397811592629,-0.168554850483833
PstI.TP826982,8,  664718,0.0232136835454227,0.3,125,0.289835504580677,0.322239848209351,-0.0561656402764253
