"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00936768149882904,0.00975800156128025,0.00975800156128025,0.0109289617486339,0.0160031225604996,0.0261514441842311,0.0374707259953162
"0.05",0.0495706479313037,0.0507416081186573,0.0526932084309134,0.0581576893052303,0.0690866510538642,0.0952380952380952,0.131928181108509
"0.1",0.0995316159250585,0.102654176424668,0.108508977361436,0.117486338797814,0.137392661982826,0.177595628415301,0.236924277907884
"0.2",0.199453551912568,0.206088992974239,0.212724434035909,0.223653395784543,0.261904761904762,0.343481654957065,0.428181108508977
"0.3",0.299375487900078,0.3064012490242,0.315768930523029,0.343481654957065,0.383684621389539,0.476971116315379,0.588602654176425
"0.4",0.399297423887588,0.411007025761124,0.420765027322404,0.444574551131928,0.495706479313037,0.607338017174083,0.733021077283372
"0.5",0.499609679937549,0.510538641686183,0.524980483996877,0.554254488680718,0.609289617486339,0.737704918032787,0.856752537080406
"0.6",0.599531615925059,0.609289617486339,0.621389539422326,0.658469945355191,0.720921155347385,0.842701014832162,0.973067915690866
"0.7",0.699453551912568,0.714285714285714,0.728727556596409,0.770101483216237,0.824746291959407,0.952771272443404,1
"0.8",0.799375487900078,0.807962529274005,0.81928181108509,0.857533177205308,0.921935987509758,1,1
"0.9",0.899297423887588,0.91295862607338,0.92583918813427,0.965261514441842,1,1,1
"1",0.999609679937549,1,1,1,1,1,1
