SNP,Chromosome,Position,DF,t Value,std Error,effect
PstI.TP506588,1,   80675,115,-0.386847405078448,0,-0.128043687163627
PstI.TP863331,1,  161269,115,0.450289094274984,0,0.0823799295216116
PstI.TP424788,1,  263370,115,-0.875860942489582,0,-0.257031649804315
PstI.TP931820,1,  284314,115,0.876665303599455,0,0.295234941621215
NsiI.TP148773,1,  285352,115,0.22382888052136,0,0.0330943358584261
PstI.TP1106845,1,  416796,115,-1.14851177279178,0,-0.470723381144177
PstI.TP425356,1,  569039,115,0.291053413090345,0,0.0636227587151663
PstI.TP999740,1,  569491,115,0.847174722480666,0,0.144808584976241
PstI.TP1152021,1,  865447,115,0.691223823266043,0,0.194867617346629
PstI.TP716618,1,  918921,115,1.73937164063487,0,0.514862124282179
PstI.TP354591,1, 1050082,115,1.14699698004771,0,0.143669190907069
PstI.TP856852,1, 1153760,115,0.79449148373618,0,0.140069255128318
PstI.TP775725,1, 1175417,115,-0.0703870779399747,0,-0.0140316198192539
PstI.TP929619,1, 1952038,115,-0.179703754861552,0,-0.0536765168568905
PstI.TP417865,1, 2030761,115,0.65751604612645,0,0.100530639994676
PstI.TP885267,1, 2084430,115,0.794815262916589,0,0.211174627030601
PstI.TP1294018,1, 2280325,115,0.600898911107375,0,0.107253426980044
PstI.TP56795,1, 2315051,115,-0.270109593719703,0,-0.11358887066629
PstI.TP966432,1, 2596832,115,1.13223341480192,0,0.286745648483844
PstI.TP441536,1, 2816855,115,0.426385106555091,0,0.0365105963478403
PstI.TP1085601,1, 2820903,115,1.00223101640914,0,0.227819418064298
PstI.TP525202,1, 2884119,115,-0.585562166177651,0,-0.107473664047256
PstI.TP1268585,1, 2988383,115,-1.60306174469669,0,-0.287363959516884
PstI.TP59735,1, 3027630,115,-0.228404223619111,0,-0.0874447638748417
PstI.TP849876,1, 3050119,115,0.912647766760926,0,0.124920875872897
PstI.TP209693,1, 3305106,115,-0.802309696831807,0,-0.174456165681915
PstI.TP626124,1, 3342723,115,-1.27284804458673,0,-0.357758282670713
PstI.TP1059573,1, 3357749,115,-0.928120849293202,0,-0.163942275208265
NsiI.TP504485,1, 3381640,115,-1.26607485746988,0,-0.350453325362162
PstI.TP1244443,1, 3397749,115,-0.71992556552406,0,-0.099576821465321
PstI.TP1199997,1, 3471828,115,0.06968813102649,0,0.0215019556296084
PstI.TP757375,1, 3471897,115,-1.67970980540842,0,-0.495172224174408
PstI.TP726521,1, 3535515,115,1.22921625998518,0,0.283147989195436
PstI.TP374511,1, 3576636,115,2.098618445935,0,0.342049533046454
PstI.TP1267977,1, 3576713,115,-0.315164206895926,0,-0.0510043131515135
PstI.TP1155202,1, 3620639,115,-0.452543431037229,0,-0.12809068960831
PstI.TP961085,1, 3705536,115,1.542269389045,0,0.157175249850211
PstI.TP21889,1, 3705780,115,1.54988856897907,0,0.176323993772217
PstI.TP1053336,1, 3955998,115,-0.149021626283219,0,-0.0261056556840634
PstI.TP891020,1, 4033768,115,1.52744844856246,0,0.271642680173787
PstI.TP1007615,1, 4064445,115,1.42316993295704,0,0.432702776026318
PstI.TP629254,1, 4276045,115,-2.38050196283916,0,-0.681731741898913
PstI.TP140451,1, 4460094,115,0.473886564070434,0,0.0602313200873119
PstI.TP403850,1, 4535788,115,-0.696082724551687,0,-0.211657015790808
NsiI.TP468762,1, 4620729,115,0.440258913404004,0,0.0961052579543194
PstI.TP307588,1, 4762662,115,-0.579972926605688,0,-0.101549344130635
PstI.TP920636,1, 4777048,115,-1.89025435744876,0,-0.316710105122049
PstI.TP947391,1, 4891496,115,-0.54068839895856,0,-0.148524134674922
PstI.TP683907,1, 4900973,115,-1.47877792218983,0,-0.193968335403985
PstI.TP402429,1, 4990016,115,-0.911739614376347,0,-0.178105062683941
PstI.TP1126882,1, 5115206,115,-1.1803398532433,0,-0.319543335478882
PstI.TP684655,1, 5379329,115,-0.7645127781756,0,-0.080468956114803
NsiI.TP367540,1, 5460609,115,0.582897237940719,0,0.221460098243085
PstI.TP9547,1, 5534818,115,0.561527159418663,0,0.07344894591034
PstI.TP476949,1, 5536792,115,0.147898722751809,0,0.013173786989822
PstI.TP291849,1, 5571398,115,0.175549905416083,0,0.0234068834707512
PstI.TP677745,1, 5751851,115,0.531867561456792,0,0.0637765406987042
PstI.TP739422,1, 5776555,115,0.352787726278992,0,0.163577718114684
PstI.TP705967,1, 5858828,115,-1.54291475994252,0,-0.311518832463859
PstI.TP1252197,1, 5912854,115,2.44964275572607,0,0.409560799504563
PstI.TP116123,1, 5967108,115,1.80341681959796,0,0.372512456987546
PstI.TP804275,1, 5979740,115,0.196220578443029,0,0.0508869857134451
PstI.TP523933,1, 6018181,115,-2.52662911792871,0,-0.253408452455348
PstI.TP722242,1, 6187691,115,0.827733187960469,0,0.305400026283108
NsiI.TP488601,1, 6409370,115,1.8686353891411,0,0.196036180644833
PstI.TP1015835,1, 6514843,115,-0.972510200472358,0,-0.137866230360799
PstI.TP547229,1, 6574881,115,-0.33071198361534,0,-0.0677532676830859
PstI.TP1129801,1, 6608649,115,1.50213903705995,0,0.169965059089143
PstI.TP272307,1, 6679965,115,-0.135027810142062,0,-0.0170418663545687
PstI.TP841428,1, 6731433,115,-0.926614356500443,0,-0.441894591488754
PstI.TP1136661,1, 6752030,115,-0.938004820198542,0,-0.284439507591007
PstI.TP444825,1, 6930877,115,-1.33258695542017,0,-0.382176481853114
PstI.TP572285,1, 6947477,115,-0.264528329875733,0,-0.11268197855354
NsiI.TP800074,1, 6979429,115,-0.523317625119518,0,-0.142087858930962
PstI.TP806450,1, 7007771,115,-1.83982849093508,0,-0.246315054980889
PstI.TP443586,1, 7215893,115,1.36509486192608,0,0.134978249433689
PstI.TP488378,1, 7260223,115,0.438757911509764,0,0.144050315186824
NsiI.TP375218,1, 7321465,115,0.636234998528488,0,0.0999251559070115
PstI.TP451905,1, 7339832,115,0.15330154369096,0,0.0296695916217735
PstI.TP712786,1, 7449325,115,-0.254656696340155,0,-0.0422315977608379
PstI.TP1137764,1, 7486769,115,1.31606362821513,0,0.282150838521677
PstI.TP1173447,1, 7571007,115,-0.630658203726369,0,-0.125733591316159
PstI.TP614866,1, 7824409,115,2.22794991648382,0,0.563542505366162
PstI.TP973605,1, 7933170,115,0.588791431242347,0,0.0888132135978542
PstI.TP972953,1, 7984963,115,1.88011244804324,0,0.18445697704188
PstI.TP36329,1, 8029204,115,-1.6042378351137,0,-0.442245620635505
PstI.TP308053,1, 8330660,115,-1.46021547089843,0,-0.285242062660823
PstI.TP424566,1, 8533790,115,0.53140152234846,0,0.0868549180096962
PstI.TP983141,1, 8569458,115,-0.315608815599337,0,-0.113926817543133
PstI.TP302093,1, 8923298,115,0.181854359710929,0,0.0321086585706525
PstI.TP461927,1, 9014162,115,1.52911911447513,0,0.270103084242308
PstI.TP443245,1, 9039678,115,-1.52003441139318,0,-0.28736018747791
PstI.TP542649,1, 9116308,115,-1.71233090333144,0,-0.418085140702921
PstI.TP550784,1, 9140137,115,-0.711961766932468,0,-0.192900175600149
PstI.TP581769,1, 9144035,115,1.66384117202782,0,0.446064919485764
PstI.TP745827,1, 9270379,115,-0.562341385891818,0,-0.105896771837861
PstI.TP974726,1, 9504539,115,1.19112748135634,0,0.185451662870532
PstI.TP701371,1, 9558859,115,-0.455849829883803,0,-0.10270603125714
PstI.TP390724,1, 9756005,115,0.241567172288747,0,0.0376544192358412
PstI.TP258967,1, 9761381,115,0.465564195702565,0,0.150985488139514
PstI.TP377612,1, 9851429,115,1.09953116048231,0,0.132123968228423
PstI.TP377610,1, 9851445,115,-0.62866122154729,0,-0.173741939846372
PstI.TP1001875,1, 9929490,115,1.04641697074214,0,0.375103506362666
PstI.TP120265,1, 9929566,115,0.982811413451682,0,0.153755215583152
PstI.TP145867,1, 9990979,115,0.163776006524508,0,0.0918083435844057
PstI.TP498398,1,10010021,115,0.416533113704818,0,0.0801727720691402
PstI.TP1106149,1,10181736,115,-0.518316167413698,0,-0.0717225613792108
PstI.TP593918,1,10465079,115,0.534949885264489,0,0.131526736699594
NsiI.TP360999,1,10465743,115,-1.04615527813253,0,-0.297783365505231
PstI.TP323026,1,10477035,115,-0.898046252691514,0,-0.368014311654111
PstI.TP91211,1,10530796,115,-0.759521903180067,0,-0.0985382044221267
PstI.TP488889,1,10576905,115,-1.50998423455755,0,-0.252776835293923
PstI.TP948493,1,10639570,115,-0.441386282184046,0,-0.0941857585072841
PstI.TP667320,1,10965394,115,0.698084163655438,0,0.214753448945941
PstI.TP869093,1,11187262,115,-1.99339857458766,0,-0.248044951780383
PstI.TP835148,1,11456164,115,1.76995455546734,0,0.324375119706098
PstI.TP319571,1,11815150,115,0.149031091034737,0,0.0157217465200628
PstI.TP1288084,1,11935767,115,-1.54222336309134,0,-0.219695458746152
PstI.TP939213,1,11990855,115,-0.230953427754992,0,-0.0646225092477508
PstI.TP301133,1,12137712,115,0.794090829373269,0,0.289026437847317
NsiI.TP690036,1,12138480,115,1.3979728776313,0,0.37210327869353
PstI.TP308387,1,12249163,115,0.334967629160823,0,0.0364941215587803
PstI.TP401102,1,12714512,115,-1.40119662387388,0,-0.363604683405639
PstI.TP770895,1,13263569,115,2.51767360461175,0,0.363777674265063
PstI.TP726878,1,13263594,115,-0.977786008822552,0,-0.142107755549879
NsiI.TP146220,1,13426299,115,0.9275780593313,0,0.156053885697238
PstI.TP775845,1,13537099,115,-0.422150173177198,0,-0.124642079197956
PstI.TP473065,1,14979768,115,-1.10723048984346,0,-0.122232231317649
PstI.TP994295,1,15000089,115,0.466422271871049,0,0.0663739970189915
NsiI.TP453296,1,15160906,115,-0.253128659613014,0,-0.0407840610262976
PstI.TP745600,1,15174350,115,2.15052182535988,0,0.80880948909629
