SNP,Chromosome,Position,DF,t Value,std Error,effect
NsiI.TP620354,1,    2563,112,2.31574800855807,0.834492353559817,1.93247400591308
PstI.TP453248,1,    3988,112,0.459874414004826,0.671578351534401,0.30884170087021
GFSSContig17137_1860,1,   35412,112,0.724880554915202,1.15787632989643,0.839322036538498
GFSSContig17137_940,1,   36536,112,1.10839217360445,1.09736835720074,1.21631449868247
PstI.TP1112203,1,   63590,112,-0.58063201537214,0.334437843350673,-0.194185319001413
PstI.TP506588,1,   80675,112,-0.177660640110449,0.341020172424623,-0.0605858621235342
PstI.TP989644,1,   80828,112,0.50033899879736,0.642012916807522,0.321224100010449
PstI.TP312105,1,   81356,112,0.0774512835519609,0.430455605816119,0.0333393391825954
NsiI.TP481742,1,  154583,112,-1.15642372213658,1.15077041737094,-1.33077820938076
PstI.TP863331,1,  161269,112,0.442066228047742,0.414011870747988,0.183020666068553
NsiI.TP71772,1,  180079,112,0.724567229357163,1.19540269426231,0.866149618147727
NsiI.TP611047,1,  185165,112,1.0949748626636,0.385990485260887,0.422649878587995
NsiI.TP611046,1,  185173,112,0.861887369061925,0.333127541830133,0.28711842059004
PstI.TP1169914,1,  194807,112,-0.992876099941069,0.36907173703276,-0.366442506863563
NsiI.TP96063,1,  195779,112,-0.12416672748271,0.389649270721218,-0.048381474811478
NsiI.TP521153,1,  258294,112,-0.905899146943115,0.387286255792856,-0.350842288745541
PstI.TP271714,1,  262844,112,0.394349411716534,0.591777711234741,0.233367192292377
PstI.TP424788,1,  263370,112,2.12546075747427,0.400867203209713,0.85202750938071
PstI.TP811380,1,  281841,112,0.371758755035471,0.361536413279649,0.134404326900832
PstI.TP931820,1,  284314,112,0.438952793119744,0.40752048653494,0.178882255818029
NsiI.TP426085,1,  284999,112,1.14290421439621,0.391616363857219,0.447579992678936
NsiI.TP148773,1,  285352,112,0.13047395477268,0.39938126783662,0.0521088534767705
NsiI.TP148774,1,  285397,112,-0.297245508005588,0.418063691827344,-0.124267554455911
PstI.TP301730,1,  298129,112,0.557529137921423,0.397751773485156,0.221758203377896
PstI.TP710662,1,  335281,112,-0.249939845889898,0.775054048692272,-0.193716889486488
NsiI.TP579900,1,  335878,112,-0.0728479025177758,1.06257171749078,-0.0774061208939143
NsiI.TP443857,1,  339059,112,-0.146251970564584,1.06370474060096,-0.155568914411781
PstI.TP1043924,1,  365760,112,0.543569579928085,0.503308470944776,0.273583174125699
PstI.TP1043926,1,  365816,112,-0.193710562213009,0.43970479499074,-0.0851754630454122
NsiI.TP414280,1,  378096,112,0.0346914030819182,0.373378864637817,0.0129530366954195
NsiI.TP807695,1,  389941,112,0.992125186807013,0.495492021315606,0.49159011420913
NsiI.TP687955,1,  398596,112,-1.27176080845085,0.339383966511426,-0.431615227625827
PstI.TP948856,1,  403321,112,-0.603268843673335,0.344033983786731,-0.207544983583352
PstI.TP1037554,1,  403777,112,-0.179326131475681,0.988854078469351,-0.177327376485859
NsiI.TP122940,1,  430012,112,0.673985477480255,0.463875934620026,0.312645643286478
NsiI.TP703893,1,  450123,112,1.29587981584681,0.396202305069932,0.513430570132106
PstI.TP1026667,1,  480929,112,-0.414542797637716,0.320557854440994,-0.132884949784714
NsiI.TP413787,1,  481003,112,-1.51891369373628,0.530602691283626,-0.805939693724023
NsiI.TP591161,1,  512907,112,1.92444512669535,0.353934716984384,0.681127941268895
NsiI.TP260303,1,  526218,112,-0.00639092256502722,0.439051803175148,-0.00280594607612794
NsiI.TP160827,1,  542721,112,0.481051864266123,0.623935416497823,0.300145295287938
PstI.TP425356,1,  569039,112,-0.241408679960647,0.8640330758663,-0.208585084287221
PstI.TP999740,1,  569491,112,-2.11883122518493,0.375978202098083,-0.796634354594309
PstI.TP184304,1,  572620,112,-0.0713697169546808,0.508452536293127,-0.03628811360013
PstI.TP1132231,1,  588023,112,-1.68242383647551,0.451045960985538,-0.758850476108071
PstI.TP536170,1,  662254,112,1.19460481817537,0.413840626192244,0.494376006005969
PstI.TP854736,1,  683267,112,-0.932306755111536,0.838246135436118,-0.781502534513232
