SNP,Chromosome,Position,P.value,effect,SNP,maf,nobs
PstI.TP548709,2,61335066,0.00111506094532142,0.0881329893242519,PstI.TP548709,0.0603448275862069,116
NsiI.TP560012,11,16067,0.00123211172654726,-0.0544265630210501,NsiI.TP560012,0.28448275862069,116
PstI.TP1071296,11,7466,0.00125411950717255,0.0672675873953558,PstI.TP1071296,0.129310344827586,116
PstI.TP1159423,11,8140,0.00144637336833188,0.0548066064489226,PstI.TP1159423,0.400862068965517,116
PstI.TP457393,1,60097068,0.00147566719595554,-0.0529056288636564,PstI.TP457393,0.202586206896552,116
PstI.TP490779,11,3725,0.00172242672731292,0.0988947703479868,PstI.TP490779,0.0646551724137931,116
PstI.TP360841,2,2832783,0.00181797966207149,0.058650337545385,PstI.TP360841,0.400862068965517,116
PstI.TP96410,3,4423816,0.00277222767662584,0.0548832621241688,PstI.TP96410,0.185344827586207,116
PstI.TP947391,1,4891496,0.00319030837382156,0.118330601083093,PstI.TP947391,0.0344827586206897,116
PstI.TP770895,1,13263569,0.00335488546892562,0.0735298162111151,PstI.TP770895,0.129310344827586,116
PstI.TP938416,11,6563,0.00351808566812429,-0.0902257397206224,PstI.TP938416,0.0474137931034483,116
PstI.TP985838,3,58380810,0.00385663676638877,-0.0861293234840284,PstI.TP985838,0.0775862068965517,116
PstI.TP1059365,4,3535002,0.0042856164500363,0.161669592064068,PstI.TP1059365,0.021551724137931,116
PstI.TP1124649,11,7892,0.00442789013364694,-0.0790406692653271,PstI.TP1124649,0.0818965517241379,116
NsiI.TP66747,11,9923,0.0048792415393671,0.115478275073345,NsiI.TP66747,0.0431034482758621,116
PstI.TP112609,11,932,0.00518440843571644,0.0587866088155172,PstI.TP112609,0.155172413793103,116
NsiI.TP95031,6,54950661,0.00543597573879992,-0.144735619608394,NsiI.TP95031,0.0258620689655172,116
PstI.TP152056,5,64031521,0.0056651752599141,0.0979750747992725,PstI.TP152056,0.0603448275862069,116
PstI.TP288641,1,27158173,0.00592905603553096,-0.0957788626607604,PstI.TP288641,0.0517241379310345,116
PstI.TP532426,7,64966356,0.00639546377721612,0.0392971457047656,PstI.TP532426,0.469827586206897,116
