SNP,Chromosome,Position,P.value,maf,effect
PstI.TP629259,1, 4276027,0.00692175788709292,NA,-0.0493790155878217
PstI.TP947391,1, 4891496,0.00281679685969683,NA,0.131153538203634
PstI.TP419952,1,13194145,0.00986522435481806,NA,-0.106086449856501
PstI.TP770895,1,13263569,0.00273514358744601,NA,0.0820969871220565
PstI.TP288641,1,27158173,0.00549295548761848,NA,-0.105798215722014
PstI.TP457393,1,60097068,0.00144619534361799,NA,-0.0580701391865152
PstI.TP360841,2, 2832783,0.00238099889774817,NA,0.0628130514035238
PstI.TP548709,2,61335066,0.0009876067215738,NA,0.0974671299628508
PstI.TP641744,2,61738293,0.0083609986896098,NA,-0.0478440276043531
PstI.TP96410,3, 4423816,0.00261540207091506,NA,0.0604568132046682
PstI.TP325958,3,54129415,0.00830557300227271,NA,-0.0451068819470587
PstI.TP985838,3,58380810,0.00583947337857724,NA,-0.0905208407882196
PstI.TP1022061,3,61377198,0.00723314696306105,NA,0.0614838482154612
PstI.TP708955,4, 2043677,0.00758946926171084,NA,0.0738220951546184
PstI.TP1059365,4, 3535002,0.00440954686413245,NA,0.176661557049956
PstI.TP152056,5,64031521,0.00520112213483752,NA,0.108316416176755
NsiI.TP95031,6,54950661,0.00524689307636583,NA,-0.159182507882632
PstI.TP532426,7,64966356,0.00576167377635723,NA,0.0435420209341936
PstI.TP1118313,8, 3139823,0.00885984190065756,NA,-0.04797389295124
PstI.TP809778,10, 8543510,0.00824959449519944,NA,0.140962275345561
PstI.TP9218,11,      63,0.00965622772872819,NA,0.0706501959342689
PstI.TP112609,11,     932,0.0041158566790934,NA,0.0659235397889659
PstI.TP490779,11,    3725,0.00152287979607915,NA,0.109462607155698
PstI.TP552710,11,    4086,0.0092865705064406,NA,0.16302586007091
PstI.TP582448,11,    4183,0.00796853412800519,NA,0.100134970167658
PstI.TP938416,11,    6563,0.00334027715376856,NA,-0.09935396829984
PstI.TP1071296,11,    7466,0.000964063752021282,NA,0.0752002232876256
PstI.TP1124649,11,    7892,0.00256911489117797,NA,-0.0911456907087559
PstI.TP1159423,11,    8140,0.00133944841702143,NA,0.0604255879198278
NsiI.TP66747,11,    9923,0.00266241899387399,NA,0.134038395450239
NsiI.TP560012,11,   16067,0.00154369653473405,NA,-0.0585927208625648
