SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
PstI.TP457393,1,60097068,4.04027143798916e-10,0.248,117,NA,NA,6.58968271536033e-07,NA
PstI.TP308053,1, 8330660,3.51950235734629e-08,0.1,117,NA,NA,2.49111858663412e-05,NA
PstI.TP834454,11,    5776,4.58206974856061e-08,0.076,117,NA,NA,2.49111858663412e-05,NA
PstI.TP105605,3,54845915,3.33081907185765e-07,0.08,117,NA,NA,9.68876970191005e-05,NA
NsiI.TP383667,7,  419094,3.80844458558076e-07,0.104,117,NA,NA,9.68876970191005e-05,NA
PstI.TP459896,11,    3510,4.10575229879832e-07,0.076,117,NA,NA,9.68876970191005e-05,NA
PstI.TP469520,6,53807168,4.46790153255264e-07,0.184,117,NA,NA,9.68876970191005e-05,NA
PstI.TP993272,2,58286678,4.80189613227015e-07,0.452,117,NA,NA,9.68876970191005e-05,NA
PstI.TP1248247,3,62346879,5.50689736165215e-07,0.0639999999999999,117,NA,NA,9.68876970191005e-05,NA
PstI.TP262789,3,72159095,6.50661024922288e-07,0.072,117,NA,NA,9.68876970191005e-05,NA
NsiI.TP360999,1,10465743,6.5344246916622e-07,0.084,117,NA,NA,9.68876970191005e-05,NA
NsiI.TP350913,11,   12980,8.2076850097507e-07,0.056,117,NA,NA,0.000111556118757528,NA
PstI.TP1151255,1,77213117,1.42615106352611e-06,0.056,117,NA,NA,0.00016573437480948,NA
PstI.TP965825,3,63530528,1.45124125164737e-06,0.08,117,NA,NA,0.00016573437480948,NA
PstI.TP117081,2,45986549,1.52422784925948e-06,0.092,117,NA,NA,0.00016573437480948,NA
PstI.TP196680,11,    1602,1.81242084755554e-06,0.076,117,NA,NA,0.000184753650147693,NA
NsiI.TP730441,3,70813388,2.21792694380911e-06,0.084,117,NA,NA,0.000212790520314863,NA
PstI.TP807213,1,57183105,2.95929795333649e-06,0.12,117,NA,NA,0.000263950695505918,NA
PstI.TP75872,3,55474631,3.07483949393774e-06,0.076,117,NA,NA,0.000263950695505918,NA
PstI.TP351473,3,62816493,4.82572740118768e-06,0.072,117,NA,NA,0.000393231984636467,NA
PstI.TP1217836,6,58435510,5.06307276355966e-06,0.056,117,NA,NA,0.000393231984636467,NA
NsiI.TP51047,2,13453548,7.090085800248e-06,0.0639999999999999,117,NA,NA,0.000525633179100204,NA
NsiI.TP224257,3,67274437,7.87256339004962e-06,0.084,117,NA,NA,0.000558267429963954,NA
PstI.TP1014210,11,    7040,8.4019319305284e-06,0.056,117,NA,NA,0.000570981290778826,NA
PstI.TP1055459,3,58609425,1.12204522294485e-05,0.088,117,NA,NA,0.000732022303449222,NA
PstI.TP754297,9,52383960,1.31144347632831e-05,0.472,117,NA,NA,0.000805700563585541,NA
PstI.TP1102757,3,60738907,1.33377775700856e-05,0.088,117,NA,NA,0.000805700563585541,NA
PstI.TP398042,11,    3104,1.50219235418102e-05,0.368,117,NA,NA,0.000875027046310445,NA
PstI.TP454285,2,63153549,1.65264461716482e-05,0.0679999999999999,117,NA,NA,0.000915665374227764,NA
PstI.TP446073,7,10755390,1.71457351673353e-05,0.0640000000000001,117,NA,NA,0.000915665374227764,NA
NsiI.TP555948,3,67784264,1.74038176585289e-05,0.0639999999999999,117,NA,NA,0.000915665374227764,NA
PstI.TP1200270,2,13518060,1.982997473864e-05,0.108,117,NA,NA,0.00101070902496006,NA
PstI.TP195741,3,67699319,2.82395601501069e-05,0.1,117,NA,NA,0.00138912839202045,NA
PstI.TP70600,9,46098921,2.93644130028329e-05,0.48,117,NA,NA,0.00138912839202045,NA
