SNP,Chromosome,Position,P.value,effect,SNP,maf,nobs
NsiI.TP403662,1,3957731,0.000348795937294201,0.249840609996251,NsiI.TP403662,0.117924528301887,106
NsiI.TP453296,1,15160906,0.000403128700905127,0.261000380967797,NsiI.TP453296,0.113207547169811,106
NsiI.TP165213,4,51172928,0.000455109761639763,0.24060308713291,NsiI.TP165213,0.127358490566038,106
NsiI.TP440500,9,59299455,0.000740756216506001,-0.314449173744784,NsiI.TP440500,0.080188679245283,106
NsiI.TP267317,1,63808055,0.000961911031365002,-0.171311455669914,NsiI.TP267317,0.457547169811321,106
PstI.TP525810,11,3923,0.00100373923605486,0.231902585980106,PstI.TP525810,0.136792452830189,106
PstI.TP90936,11,768,0.00105052956637891,0.307550443288784,PstI.TP90936,0.0660377358490566,106
PstI.TP732464,3,74132330,0.00109095377824918,-0.147023543962171,PstI.TP732464,0.297169811320755,106
NsiI.TP38744,7,63536657,0.00120209358418289,0.149144018184068,NsiI.TP38744,0.311320754716981,106
PstI.TP897375,11,6255,0.00124557596938681,0.282947093559185,PstI.TP897375,0.0801886792452831,106
NsiI.TP431746,3,70764675,0.00124917383419205,0.356684410009396,NsiI.TP431746,0.0424528301886793,106
PstI.TP461927,1,9014162,0.00146489715806667,0.245418527922236,PstI.TP461927,0.136792452830189,106
PstI.TP980214,1,10687788,0.00149863256149205,0.157988372942417,PstI.TP980214,0.443396226415094,106
PstI.TP933357,3,24835151,0.0015242065011175,-0.291074186064639,PstI.TP933357,0.0707547169811321,106
PstI.TP778721,2,72456067,0.00162863209729978,-0.284454081723113,PstI.TP778721,0.0613207547169811,106
PstI.TP1257104,3,2916484,0.00168323791036681,-0.16043346533351,PstI.TP1257104,0.278301886792453,106
PstI.TP1098610,1,14727981,0.00170395447827698,0.1817610028634,PstI.TP1098610,0.165094339622642,106
PstI.TP994295,1,15000089,0.00175247413915809,-0.215538591849004,PstI.TP994295,0.25,106
PstI.TP931840,6,60969038,0.00183770970469223,0.199351709682753,PstI.TP931840,0.155660377358491,106
PstI.TP242731,3,28459042,0.00184386469176195,0.245635481662611,PstI.TP242731,0.0943396226415094,106
NsiI.TP424080,8,62210912,0.00185411170307812,-0.366910327133618,NsiI.TP424080,0.0471698113207547,106
