"ID","Trait.name","Method","SNP","Chromosome","Position","P.value"
1,"FM_50","SUPER","PstI.TP91211",1,10530796,0.000011167604697398
2,"FM_50","SUPER","NsiI.TP195180",1,12857502,0.0000224200664397048
3,"FM_50","SUPER","PstI.TP1044533",10,781197,0.0000212118770681603
4,"FM_50","SUPER","PstI.TP14467",10,3103147,0.0000103699973640621
5,"FM_50","SUPER","NsiI.TP433359",10,6012505,0.0000531755766136284
6,"FM_50","SUPER","PstI.TP77980",10,10346907,0.000022160363415885
7,"FM_50","SUPER","NsiI.TP321836",10,43096218,0.0000361707648631318
8,"FM_50","SUPER","PstI.TP195926",10,51681294,0.0000509231274241406
9,"FM_50","SUPER","NsiI.TP260208",10,52582112,0.0000531840263725441
10,"FM_50","SUPER","PstI.TP84709",10,53386370,0.0000290559687228031
11,"FM_50","SUPER","PstI.TP492157",11,3737,0.0000414257139714365
12,"FM_50","SUPER","PstI.TP687504",11,4751,0.0000180518335606208
13,"FM_50","SUPER","PstI.TP836762",11,5799,0.00000544818145698825
14,"FM_50","SUPER","PstI.TP926161",11,6485,0.0000283647452219195
15,"FM_50","SUPER","PstI.TP989816",11,6875,0.00000409352618630936
16,"FM_50","SUPER","PstI.TP996140",11,6915,0.0000173801139483202
17,"FM_50","SUPER","PstI.TP1165702",11,8193,0.0000107370707204488
18,"FM_50","SUPER","NsiI.TP91546",11,10135,0.00000318484583716458
19,"FM_50","SUPER","NsiI.TP135373",11,10639,0.0000281815335641871
20,"FM_50","SUPER","NsiI.TP318460",11,12617,0.0000331344227424203
21,"FM_50","SUPER","NsiI.TP426523",11,13953,0.0000168104974371164
22,"FM_50","SUPER","NsiI.TP491951",11,15090,0.000035626683780612
23,"FM_50","SUPER","NsiI.TP593990",11,16509,0.0000262921492842717
24,"FM_50","SUPER","NsiI.TP684422",11,17565,0.0000219566359838434
25,"FM_50","SUPER","NsiI.TP689875",11,17622,0.0000485848106220815
26,"FM_50","SUPER","PstI.TP875140",2,72930521,0.000000998044500034886
27,"FM_50","SUPER","PstI.TP444619",3,2190567,0.0000233833426324008
28,"FM_50","SUPER","PstI.TP166748",3,7900736,0.0000230483107505837
29,"FM_50","SUPER","PstI.TP89289",3,14045560,0.0000344330032142268
30,"FM_50","SUPER","PstI.TP491926",3,62555932,0.0000278777577943976
31,"FM_50","SUPER","PstI.TP1250993",4,666401,0.0000235925054901061
32,"FM_50","SUPER","PstI.TP1069273",4,1570159,0.0000116316295664014
33,"FM_50","SUPER","PstI.TP297382",4,4364885,0.0000125738887264912
34,"FM_50","SUPER","NsiI.TP493726",4,58337940,0.0000400634757331473
35,"FM_50","SUPER","PstI.TP6170",6,56702797,0.0000266922280182072
36,"FM_50","SUPER","PstI.TP543083",7,7619505,0.00000757273997298405
37,"FM_50","SUPER","NsiI.TP644424",7,12799384,0.0000269687926458054
38,"FM_50","SUPER","NsiI.TP266954",8,4177407,0.0000524563183966236
39,"FM_50","SUPER","NsiI.TP744537",8,15911288,0.0000394671360624317
40,"FM_50","SUPER","NsiI.TP753743",9,41089177,0.00000740925158164615
