"ID","Trait.name","Method","SNP","Chromosome","Position","P.value"
1,"HM_1","SUPER","NsiI.TP591161",1,512907,0.000139444053597154
2,"HM_1","SUPER","PstI.TP1100793",1,4939667,0.000098196719135401
3,"HM_1","SUPER","NsiI.TP476261",1,6164220,0.000141478622852388
4,"HM_1","SUPER","NsiI.TP174370",1,6704694,0.00000388549872556562
5,"HM_1","SUPER","NsiI.TP750756",1,6898016,0.0000124292118345637
6,"HM_1","SUPER","NsiI.TP757835",1,9414257,0.0000593646269875099
7,"HM_1","SUPER","PstI.TP91211",1,10530796,0.0000760714032710707
8,"HM_1","SUPER","PstI.TP949560",1,12735786,0.000110009075064987
9,"HM_1","SUPER","NsiI.TP195180",1,12857502,0.0000802364591935943
10,"HM_1","SUPER","PstI.TP726878",1,13263594,0.000117662354342192
11,"HM_1","SUPER","PstI.TP211414",1,13593203,0.0000936594884277561
12,"HM_1","SUPER","PstI.TP486350",1,53986066,0.0000849154215814437
13,"HM_1","SUPER","PstI.TP1021663",1,55052456,0.000132704942880224
14,"HM_1","SUPER","NsiI.TP241069",1,56195369,0.0000927249539301911
15,"HM_1","SUPER","NsiI.TP489836",1,57849492,0.00009192862405587
16,"HM_1","SUPER","PstI.TP178720",1,58289912,0.0000377191571219707
17,"HM_1","SUPER","PstI.TP1185674",1,60148122,0.0000670203223166806
18,"HM_1","SUPER","NsiI.TP123778",1,60586278,0.0000166292264022672
19,"HM_1","SUPER","NsiI.TP607427",1,72380263,0.0000448257106507825
20,"HM_1","SUPER","PstI.TP412177",1,72673321,0.000154223140994442
21,"HM_1","SUPER","NsiI.TP469911",1,72682614,0.00000169682845283948
22,"HM_1","SUPER","NsiI.TP421896",1,75490287,0.0000674077065077517
23,"HM_1","SUPER","PstI.TP276669",10,582355,0.0000856843192558977
24,"HM_1","SUPER","PstI.TP1031077",10,689016,0.0000830257648470576
25,"HM_1","SUPER","PstI.TP1044533",10,781197,0.000157491765801159
26,"HM_1","SUPER","PstI.TP326019",10,3011971,0.0000323313146907452
27,"HM_1","SUPER","NsiI.TP736628",10,3220056,0.0000813722471962752
28,"HM_1","SUPER","PstI.TP494123",10,4301743,0.0000561270643444343
29,"HM_1","SUPER","NsiI.TP433359",10,6012505,0.0000441141001151013
30,"HM_1","SUPER","PstI.TP495406",10,8851249,0.0000718215220625291
