"ID","Trait.name","Method","SNP","Chromosome","Position","P.value"
1,"GFW_1","SUPER","NsiI.TP591161",1,512907,0.000101680636939438
2,"GFW_1","SUPER","PstI.TP856852",1,1153760,0.00000635371774730136
3,"GFW_1","SUPER","PstI.TP396517",1,1727743,0.000112464253667127
4,"GFW_1","SUPER","PstI.TP218456",1,2917050,0.000129934264180008
5,"GFW_1","SUPER","PstI.TP68903",1,5898727,0.000302251377540697
6,"GFW_1","SUPER","NsiI.TP745811",1,5929386,0.0000191265561290985
7,"GFW_1","SUPER","NsiI.TP476261",1,6164220,0.0000446281525431855
8,"GFW_1","SUPER","NsiI.TP750756",1,6898016,0.000306500380303897
9,"GFW_1","SUPER","NsiI.TP441010",1,7822032,0.0000657447831084553
10,"GFW_1","SUPER","PstI.TP91211",1,10530796,0.0000386534819948404
11,"GFW_1","SUPER","PstI.TP949560",1,12735786,0.000277783339198943
12,"GFW_1","SUPER","NsiI.TP195180",1,12857502,0.0000349519576846492
13,"GFW_1","SUPER","PstI.TP392482",1,17611146,0.0000876651250502869
14,"GFW_1","SUPER","PstI.TP1040925",1,23057306,0.000338999406569645
15,"GFW_1","SUPER","NsiI.TP241069",1,56195369,0.0000677676241076247
16,"GFW_1","SUPER","PstI.TP1248141",1,57379416,0.000334112381641196
17,"GFW_1","SUPER","NsiI.TP509280",1,58994548,0.000159460568516356
18,"GFW_1","SUPER","PstI.TP1185674",1,60148122,0.00000873455719251482
19,"GFW_1","SUPER","NsiI.TP123778",1,60586278,0.0000593124310473757
20,"GFW_1","SUPER","NsiI.TP119595",1,61467903,0.000168702324020378
21,"GFW_1","SUPER","NsiI.TP761443",1,62177665,0.00000590681772100982
22,"GFW_1","SUPER","NsiI.TP549898",1,62918080,0.000308183666193614
23,"GFW_1","SUPER","NsiI.TP444157",1,69418722,0.000256755759299037
24,"GFW_1","SUPER","PstI.TP440583",1,70293723,0.000149417238253442
25,"GFW_1","SUPER","PstI.TP1241952",1,70307543,0.000337983463450746
26,"GFW_1","SUPER","NsiI.TP632002",1,70863814,0.0000467611819913572
27,"GFW_1","SUPER","NsiI.TP607427",1,72380263,0.000032139019372889
28,"GFW_1","SUPER","NsiI.TP469911",1,72682614,0.00000263121054212298
29,"GFW_1","SUPER","NsiI.TP670301",1,75616619,0.000144900965527799
30,"GFW_1","SUPER","NsiI.TP499936",1,76362441,0.00017836616849832
31,"GFW_1","SUPER","NsiI.TP528762",1,76435180,0.0000100986683477308
32,"GFW_1","SUPER","PstI.TP1031077",10,689016,0.000256401192612759
33,"GFW_1","SUPER","PstI.TP14467",10,3103147,0.00000368504492777577
34,"GFW_1","SUPER","NsiI.TP736628",10,3220056,0.000192858845514255
35,"GFW_1","SUPER","NsiI.TP783302",10,3253711,0.0000514726004926294
36,"GFW_1","SUPER","PstI.TP494123",10,4301743,0.000161532298157644
37,"GFW_1","SUPER","NsiI.TP237545",10,5377137,0.000207408365727639
38,"GFW_1","SUPER","NsiI.TP433359",10,6012505,0.000129704198972237
39,"GFW_1","SUPER","NsiI.TP440694",10,6482395,0.000045121393679608
40,"GFW_1","SUPER","PstI.TP1104477",10,9762760,0.000102172251967141
41,"GFW_1","SUPER","PstI.TP77980",10,10346907,0.000120309460172966
42,"GFW_1","SUPER","NsiI.TP321836",10,43096218,0.0000221280748515566
43,"GFW_1","SUPER","PstI.TP195926",10,51681294,0.0000113412607241298
44,"GFW_1","SUPER","NsiI.TP260208",10,52582112,0.000225432901239094
45,"GFW_1","SUPER","PstI.TP134017",10,53064853,0.000093595362508988
46,"GFW_1","SUPER","PstI.TP84709",10,53386370,0.0000698142702475855
47,"GFW_1","SUPER","PstI.TP410728",10,54017261,0.000112912027553654
48,"GFW_1","SUPER","NsiI.TP652320",10,54138549,0.0000611447030559483
49,"GFW_1","SUPER","NsiI.TP152015",10,54557245,0.000192433552051416
50,"GFW_1","SUPER","NsiI.TP627077",10,60121241,0.000207975271794517
51,"GFW_1","SUPER","PstI.TP29396",11,227,0.0003074862864698
52,"GFW_1","SUPER","PstI.TP43003",11,359,0.000157984631081245
53,"GFW_1","SUPER","PstI.TP100020",11,817,0.0000822409261534179
54,"GFW_1","SUPER","PstI.TP158011",11,1295,0.000201884306248628
55,"GFW_1","SUPER","PstI.TP159372",11,1308,0.000245288967346679
56,"GFW_1","SUPER","PstI.TP173114",11,1419,0.000274125328362757
57,"GFW_1","SUPER","PstI.TP192620",11,1575,0.000317868999997428
58,"GFW_1","SUPER","PstI.TP225347",11,1850,0.000207024184270825
59,"GFW_1","SUPER","PstI.TP234053",11,1921,0.000123509903446138
60,"GFW_1","SUPER","PstI.TP248137",11,2017,0.000158881144529082
61,"GFW_1","SUPER","PstI.TP344604",11,2716,0.0000648721561607108
62,"GFW_1","SUPER","PstI.TP355533",11,2805,0.000305977809579278
63,"GFW_1","SUPER","PstI.TP366962",11,2898,0.000211129158723429
64,"GFW_1","SUPER","PstI.TP474063",11,3601,0.0000294977583627194
65,"GFW_1","SUPER","PstI.TP480563",11,3643,0.0000315042188349388
66,"GFW_1","SUPER","PstI.TP492157",11,3737,0.0000613751146879389
67,"GFW_1","SUPER","PstI.TP515539",11,3884,0.000344435603219653
68,"GFW_1","SUPER","PstI.TP543485",11,4036,0.000120420962913841
69,"GFW_1","SUPER","PstI.TP621310",11,4360,0.000190028671225998
70,"GFW_1","SUPER","PstI.TP632245",11,4440,0.0000165686354893208
71,"GFW_1","SUPER","PstI.TP643842",11,4529,0.000324583598602899
72,"GFW_1","SUPER","PstI.TP662789",11,4624,0.000271409699212037
73,"GFW_1","SUPER","PstI.TP685319",11,4739,0.00000961851349074345
74,"GFW_1","SUPER","PstI.TP687504",11,4751,0.0000109279342862357
75,"GFW_1","SUPER","PstI.TP698613",11,4826,0.000209898869287656
76,"GFW_1","SUPER","PstI.TP726235",11,5012,0.0000684049430062116
77,"GFW_1","SUPER","PstI.TP795437",11,5502,0.000112704393778253
78,"GFW_1","SUPER","PstI.TP804124",11,5573,0.000115886308680853
79,"GFW_1","SUPER","PstI.TP836173",11,5793,0.000241910605176674
80,"GFW_1","SUPER","PstI.TP836762",11,5799,0.0000623220633640989
81,"GFW_1","SUPER","PstI.TP885027",11,6185,0.0000393719080843841
82,"GFW_1","SUPER","PstI.TP926161",11,6485,0.00000848820200641741
83,"GFW_1","SUPER","PstI.TP937371",11,6558,0.000281198782687512
84,"GFW_1","SUPER","PstI.TP941024",11,6587,0.0000356513328191757
85,"GFW_1","SUPER","PstI.TP976336",11,6774,0.0000971137688174898
86,"GFW_1","SUPER","PstI.TP989816",11,6875,0.0000011710045765192
87,"GFW_1","SUPER","PstI.TP990430",11,6878,0.0000958721889916859
88,"GFW_1","SUPER","PstI.TP996140",11,6915,0.00027616923025937
89,"GFW_1","SUPER","PstI.TP1027140",11,7140,0.00000328825511084122
90,"GFW_1","SUPER","PstI.TP1112734",11,7790,0.000208046029316065
91,"GFW_1","SUPER","PstI.TP1124199",11,7891,0.000291047373825622
92,"GFW_1","SUPER","PstI.TP1165702",11,8193,0.000000495480146556644
93,"GFW_1","SUPER","PstI.TP1169376",11,8218,0.000185516252835276
94,"GFW_1","SUPER","PstI.TP1188882",11,8398,0.000107967897906721
95,"GFW_1","SUPER","PstI.TP1204787",11,8502,0.0000738683179309055
96,"GFW_1","SUPER","PstI.TP1245564",11,8777,0.000158093569207561
97,"GFW_1","SUPER","PstI.TP1273314",11,8970,0.000199989842556189
98,"GFW_1","SUPER","PstI.TP1283654",11,9039,0.000197333628179745
99,"GFW_1","SUPER","NsiI.TP13900",11,9274,0.000119391360882858
100,"GFW_1","SUPER","NsiI.TP56325",11,9785,0.0000835959174792792
101,"GFW_1","SUPER","NsiI.TP63305",11,9874,0.000092434137469042
102,"GFW_1","SUPER","NsiI.TP91546",11,10135,0.00000653475868573562
103,"GFW_1","SUPER","NsiI.TP106121",11,10257,0.000149535925824061
104,"GFW_1","SUPER","NsiI.TP109633",11,10288,0.000242825874817125
105,"GFW_1","SUPER","NsiI.TP110016",11,10292,0.0000415980941147565
106,"GFW_1","SUPER","NsiI.TP111245",11,10315,0.0000923413126808417
107,"GFW_1","SUPER","NsiI.TP135373",11,10639,0.0000201620463825554
108,"GFW_1","SUPER","NsiI.TP146839",11,10736,0.0000968339268137144
109,"GFW_1","SUPER","NsiI.TP185826",11,11195,0.000145087456346726
110,"GFW_1","SUPER","NsiI.TP208538",11,11454,0.0000772950249220063
111,"GFW_1","SUPER","NsiI.TP208628",11,11458,0.00000873747094886185
112,"GFW_1","SUPER","NsiI.TP210502",11,11473,0.0000169812418980329
113,"GFW_1","SUPER","NsiI.TP222886",11,11626,0.000252993759829201
114,"GFW_1","SUPER","NsiI.TP257521",11,12015,0.0000151152171699114
115,"GFW_1","SUPER","NsiI.TP280339",11,12243,0.000259303237771387
116,"GFW_1","SUPER","NsiI.TP288843",11,12324,0.0000109987770701291
117,"GFW_1","SUPER","NsiI.TP290592",11,12332,0.0000280233426231284
118,"GFW_1","SUPER","NsiI.TP318460",11,12617,0.0000134982654915897
119,"GFW_1","SUPER","NsiI.TP363117",11,13136,0.0000940815129356895
120,"GFW_1","SUPER","NsiI.TP368101",11,13200,0.0000720410404560458
121,"GFW_1","SUPER","NsiI.TP422932",11,13861,0.000165828563456418
122,"GFW_1","SUPER","NsiI.TP424508",11,13910,0.000312342030631054
123,"GFW_1","SUPER","NsiI.TP426523",11,13953,0.00000748937343080442
124,"GFW_1","SUPER","NsiI.TP427131",11,13977,0.0000885866653458467
125,"GFW_1","SUPER","NsiI.TP433644",11,14118,0.000343693496211234
126,"GFW_1","SUPER","NsiI.TP435268",11,14153,0.000327873330154282
127,"GFW_1","SUPER","NsiI.TP442306",11,14326,0.000283699695757734
128,"GFW_1","SUPER","NsiI.TP446772",11,14403,0.0000883993257384303
129,"GFW_1","SUPER","NsiI.TP469537",11,14750,0.0000346802823976666
130,"GFW_1","SUPER","NsiI.TP491951",11,15090,0.00000757246203255547
131,"GFW_1","SUPER","NsiI.TP512263",11,15456,0.0000457309307321876
132,"GFW_1","SUPER","NsiI.TP586741",11,16408,0.00015012040194153
133,"GFW_1","SUPER","NsiI.TP591705",11,16477,0.000142870236098846
134,"GFW_1","SUPER","NsiI.TP593990",11,16509,0.0000950157229178212
135,"GFW_1","SUPER","NsiI.TP623388",11,16852,0.00000724732163841422
136,"GFW_1","SUPER","NsiI.TP631975",11,16977,0.000205150229786779
137,"GFW_1","SUPER","NsiI.TP644167",11,17110,0.0000126697738966205
138,"GFW_1","SUPER","NsiI.TP668625",11,17330,0.000147619535567847
139,"GFW_1","SUPER","NsiI.TP671476",11,17388,0.000170475750435944
140,"GFW_1","SUPER","NsiI.TP684422",11,17565,0.0000159783455475911
141,"GFW_1","SUPER","NsiI.TP689875",11,17622,0.0000000647867711281994
142,"GFW_1","SUPER","NsiI.TP692508",11,17652,0.000222559720136989
143,"GFW_1","SUPER","NsiI.TP694893",11,17684,0.000202976763699612
144,"GFW_1","SUPER","NsiI.TP701971",11,17760,0.0000093921890856773
145,"GFW_1","SUPER","NsiI.TP799336",11,18928,0.000231760237708953
146,"GFW_1","SUPER","NsiI.TP575555",2,2228424,0.0000792429785109602
147,"GFW_1","SUPER","NsiI.TP571744",2,2865326,0.000253857752198403
148,"GFW_1","SUPER","NsiI.TP797433",2,3066400,0.0000138027606018856
149,"GFW_1","SUPER","NsiI.TP428405",2,3912472,0.000304854451931483
150,"GFW_1","SUPER","PstI.TP1065484",2,9592436,0.000174731332002376
151,"GFW_1","SUPER","PstI.TP374085",2,9617733,0.000193487005291124
152,"GFW_1","SUPER","PstI.TP706479",2,14264983,0.000193158007732276
153,"GFW_1","SUPER","PstI.TP359942",2,60451936,0.000102811839636866
154,"GFW_1","SUPER","NsiI.TP491655",2,61080220,0.000143603680373211
155,"GFW_1","SUPER","NsiI.TP494603",2,61270017,0.000110813760229013
156,"GFW_1","SUPER","PstI.TP477486",2,63077632,0.000097849294061006
157,"GFW_1","SUPER","NsiI.TP210176",2,63098520,0.00018067345484281
158,"GFW_1","SUPER","NsiI.TP406742",2,65617730,0.000214810339194143
159,"GFW_1","SUPER","PstI.TP253737",2,69121109,0.0000333388675222195
160,"GFW_1","SUPER","PstI.TP875140",2,72930521,0.000000947956194696385
161,"GFW_1","SUPER","NsiI.TP152677",3,602439,0.0000208849392339079
162,"GFW_1","SUPER","PstI.TP444619",3,2190567,0.000111248473983382
163,"GFW_1","SUPER","NsiI.TP493151",3,3481929,0.00022122411235046
