SNP,Chromosome,Position,P.value,effect,maf,nobs
PstI.TP820348,1,64116607,0.00089748425210507,NA,0.0163934426229508,122
PstI.TP720017,11,4972,0.00107030883065014,NA,0.0655737704918032,122
PstI.TP360841,2,2832783,0.00123206470336067,NA,0.39344262295082,122
NsiI.TP436966,3,208286,0.00177734375744407,NA,0.0983606557377049,122
PstI.TP1100905,3,73743770,0.00226771180535823,NA,0.0737704918032787,122
PstI.TP325958,3,54129415,0.00235131993557831,NA,0.327868852459016,122
PstI.TP935651,4,66370793,0.00277428879032212,NA,0.19672131147541,122
NsiI.TP66747,11,9923,0.00308335955014455,NA,0.0409836065573771,122
PstI.TP457393,1,60097068,0.00374856433306677,NA,0.233606557377049,122
PstI.TP1086009,9,47254131,0.00383446538174862,NA,0.0737704918032787,122
NsiI.TP533643,3,471619,0.00414021816603126,NA,0.0737704918032787,122
PstI.TP532669,4,3498516,0.0043480902430217,NA,0.491803278688525,122
NsiI.TP529124,3,63127607,0.00572036956272974,NA,0.131147540983607,122
PstI.TP383705,9,46040507,0.00607035296866628,NA,0.0286885245901639,122
PstI.TP288641,1,27158173,0.00611824230670116,NA,0.0532786885245902,122
PstI.TP1268585,1,2988383,0.00633907045694339,NA,0.364754098360656,122
PstI.TP568461,3,74315454,0.00639210820177153,NA,0.0245901639344263,122
PstI.TP569914,5,1262747,0.00727187593450642,NA,0.290983606557377,122
NsiI.TP179941,8,55948810,0.00756186165036427,NA,0.0491803278688525,122
PstI.TP1107519,9,3315165,0.00848938646333139,NA,0.0450819672131147,122
NsiI.TP550633,11,15924,0.00918942099948664,NA,0.0245901639344263,122
PstI.TP308053,1,8330660,0.00921024549563104,NA,0.10655737704918,122
PstI.TP762971,11,5268,0.00965498057544808,NA,0.0901639344262295,122
PstI.TP719659,10,54993631,0.0100375554611576,NA,0.405737704918033,122
PstI.TP535893,1,73975816,0.010349811149403,NA,0.0450819672131147,122
PstI.TP809778,10,8543510,0.0108007110018187,NA,0.0327868852459016,122
PstI.TP94114,1,68081418,0.011427886157403,NA,0.0532786885245902,122
PstI.TP982139,4,41445278,0.0119777185413461,NA,0.0983606557377049,122
