SNP,Chromosome,Position,DF,t Value,std Error,effect
PstI.TP506588,1,   80675,112,0.320038320460137,0,0.0103582109859159
PstI.TP863331,1,  161269,112,-1.09181970202373,0,-0.0114894277700731
NsiI.TP611047,1,  185165,112,0.0544890245360135,0,0.000792008560544746
PstI.TP424788,1,  263370,112,-1.22032891689596,0,-0.0223889736999888
PstI.TP931820,1,  284314,112,0.111632418539834,0,0.0021664291643566
PstI.TP425356,1,  569039,112,-0.723333060646143,0,-0.00931152982620187
PstI.TP999740,1,  569491,112,1.23789273242254,0,0.0123113072734194
PstI.TP1152021,1,  865447,112,1.13432474872146,0,0.0185131172676727
PstI.TP716618,1,  918921,112,0.00491399597508017,0,8.37143487004074e-05
PstI.TP1246584,1, 1015480,112,1.6386168590328,0,0.00843076875361061
PstI.TP354591,1, 1050082,112,-1.51041249272292,0,-0.0109043207776645
PstI.TP856852,1, 1153760,112,-2.81229964573026,0,-0.0289017507278582
PstI.TP929619,1, 1952038,112,-0.461169653264908,0,-0.00837103557271926
PstI.TP417865,1, 2030761,112,0.801301862988935,0,0.0072402834387937
PstI.TP885267,1, 2084430,112,0.0151352160396963,0,0.000204560445309573
PstI.TP1294018,1, 2280325,112,0.532043334917472,0,0.00544327337299841
PstI.TP966432,1, 2596832,112,-0.42901149858072,0,-0.00663342214950491
PstI.TP1085601,1, 2820903,112,-0.0273176526401125,0,-0.000357569266401951
PstI.TP1268585,1, 2988383,112,-2.11550694112812,0,-0.0229969720688441
PstI.TP59735,1, 3027630,112,0.388235766527746,0,0.0101786537658646
PstI.TP849876,1, 3050119,112,1.13828993965927,0,0.00966701707227828
PstI.TP626124,1, 3342723,112,-0.706540821540282,0,-0.0104114547906383
PstI.TP1059573,1, 3357749,112,0.819047934701468,0,0.0083685226893534
NsiI.TP504485,1, 3381640,112,1.13415637438464,0,0.0180749530941836
PstI.TP1244443,1, 3397749,112,0.869129178276799,0,0.00740832013711664
PstI.TP1199997,1, 3471828,112,0.783412048809374,0,0.0150809276002807
PstI.TP757375,1, 3471897,112,-1.75356473191634,0,-0.030051521214476
PstI.TP726521,1, 3535515,112,0.432863342363054,0,0.00550132001415355
PstI.TP374511,1, 3576636,112,1.25190391215704,0,0.0118550738061961
PstI.TP1267977,1, 3576713,112,-0.0635869209443303,0,-0.000591203415598162
PstI.TP1155202,1, 3620639,112,-1.4116209279798,0,-0.0231960473843887
PstI.TP961085,1, 3705536,112,0.644964253658889,0,0.00381116414527634
PstI.TP21889,1, 3705780,112,-0.639677987546448,0,-0.00417977567902995
PstI.TP891020,1, 4033768,112,1.32917092543804,0,0.0136137265313121
PstI.TP629254,1, 4276045,112,-0.805753521801004,0,-0.0146562460027282
PstI.TP140451,1, 4460094,112,1.66224229989113,0,0.012354688564237
NsiI.TP39399,1, 4465777,112,-0.507282987648597,0,-0.00457636368197729
PstI.TP403850,1, 4535788,112,-0.850707247315529,0,-0.0147916001991376
NsiI.TP468762,1, 4620729,112,0.925585853909213,0,0.0115374279658134
PstI.TP307588,1, 4762662,112,-1.0347691944971,0,-0.0126788397957981
PstI.TP920636,1, 4777048,112,-1.1247406164388,0,-0.0110141920263243
PstI.TP947391,1, 4891496,112,-0.279340284571186,0,-0.00504187586380278
PstI.TP683907,1, 4900973,112,1.26240988606962,0,0.00951815810758587
PstI.TP402429,1, 4990016,112,-0.275645168759414,0,-0.00302380037211325
PstI.TP1126882,1, 5115206,112,0.438291557172853,0,0.00767895778366259
