"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00924295774647887,0.0096830985915493,0.0105633802816901,0.0127640845070423,0.0145246478873239,0.0237676056338028,0.0325704225352113
"0.05",0.0492957746478873,0.0514964788732394,0.0528169014084507,0.0616197183098592,0.073943661971831,0.0924295774647887,0.128080985915493
"0.1",0.0994718309859155,0.10387323943662,0.109154929577465,0.115757042253521,0.13512323943662,0.18705985915493,0.251320422535211
"0.2",0.199383802816901,0.205545774647887,0.209066901408451,0.229753521126761,0.261443661971831,0.332746478873239,0.419894366197183
"0.3",0.299295774647887,0.305017605633803,0.3125,0.33318661971831,0.373679577464789,0.472711267605634,0.588468309859155
"0.4",0.399207746478873,0.414172535211268,0.421654929577465,0.452464788732394,0.508362676056338,0.62544014084507,0.748679577464789
"0.5",0.49955985915493,0.511443661971831,0.522447183098592,0.556338028169014,0.618397887323944,0.73987676056338,0.859595070422535
"0.6",0.599471830985915,0.609595070422535,0.622359154929577,0.660651408450704,0.720950704225352,0.840228873239437,0.966109154929577
"0.7",0.699383802816901,0.710827464788732,0.720070422535211,0.756602112676056,0.817781690140845,0.932658450704225,1
"0.8",0.799295774647887,0.808978873239437,0.825264084507042,0.856954225352113,0.91681338028169,1,1
"0.9",0.899207746478873,0.915933098591549,0.926496478873239,0.96830985915493,1,1,1
"1",0.99955985915493,1,1,1,1,1,1
