SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
PstI.TP85647,10,60886778,0.000153127602547385,0.0532786885245902,122,0.409864625875486,0.490097184484088,0.00670124126813006
PstI.TP1107519,9, 3315165,0.000196904389391915,0.0450819672131147,122,0.409864625875486,0.487282055291234,0.00700242026546191
PstI.TP1234552,10,60231357,0.000709595449955323,0.229508196721311,122,0.409864625875486,0.4731999020846,0.00298837888789757
NsiI.TP66747,11,    9923,0.00121080102291245,0.0409836065573771,122,0.409864625875486,0.467469219151537,0.00695805358601367
PstI.TP308053,1, 8330660,0.00135595084923546,0.10655737704918,122,0.409864625875486,0.46626593602611,-0.00499224309639852
PstI.TP9255,11,      64,0.00140264829146427,0.102459016393443,122,0.409864625875486,0.465906849657522,-0.00346237719412749
PstI.TP1124649,11,    7892,0.0021766213215793,0.0778688524590164,122,0.409864625875486,0.461279110339249,-0.00497431404495861
PstI.TP1057124,9, 9148132,0.00244974440264841,0.377049180327869,122,0.409864625875486,0.460044627565728,-0.00232859551842646
PstI.TP350552,11,    2761,0.00252562180570217,0.0532786885245902,122,0.409864625875486,0.459726809745255,0.00621142056828251
PstI.TP1062021,9,59189842,0.00299509589777044,0.0942622950819672,122,0.409864625875486,0.457956107860997,0.00390314237592684
NsiI.TP533643,3,  471619,0.00338955874558526,0.0737704918032787,122,0.409864625875486,0.45667717079227,0.00773434832339317
PstI.TP1001032,4, 6463834,0.00365812776523396,0.221311475409836,122,0.409864625875486,0.455891530210678,-0.00323302596518082
NsiI.TP351136,2,61077854,0.00388236002265178,0.0368852459016393,122,0.409864625875486,0.455279953091101,-0.00606458421806407
NsiI.TP252602,1,68982448,0.00393083037973629,0.0327868852459017,122,0.409864625875486,0.455152557449267,0.00649682370922147
PstI.TP535893,1,73975816,0.0039404674382854,0.0450819672131147,122,0.409864625875486,0.455127421750813,0.00558676677055856
PstI.TP570804,4, 4364673,0.00418527236261882,0.344262295081967,122,0.409864625875486,0.454509375627653,0.00354426219805026
PstI.TP29613,3,56968925,0.00420104112092384,0.168032786885246,122,0.409864625875486,0.454470855553302,0.00317632585155056
PstI.TP109054,11,     901,0.00450499721393936,0.069672131147541,122,0.409864625875486,0.453756227200967,0.00408287837152406
PstI.TP139749,2,13559614,0.00464798241154896,0.262295081967213,122,0.409864625875486,0.453437131180111,-0.00249736806276835
PstI.TP163375,2,71379619,0.00478179626839077,0.0573770491803278,122,0.409864625875486,0.453147572309943,-0.00684553561958141
PstI.TP856852,1, 1153760,0.00501691656112525,0.188524590163934,122,0.409864625875486,0.452658544939029,-0.00415323669070262
PstI.TP807327,11,    5594,0.0051094044124568,0.0286885245901639,122,0.409864625875486,0.452472649798697,0.00739805911206427
PstI.TP639463,6,60717357,0.00548402138263398,0.163934426229508,122,0.409864625875486,0.451753747488039,-0.00287145253782753
NsiI.TP436966,3,  208286,0.00558438938314761,0.0983606557377049,122,0.409864625875486,0.451569767565588,0.00388605539084033
PstI.TP746826,5, 1609271,0.00569907434407064,0.0286885245901639,122,0.409864625875486,0.451363691670828,0.00758762320122273
