"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00940128649183572,0.0108857001484414,0.0108857001484414,0.0138545274616526,0.0202869866402771,0.0475012370113805,0.0895596239485403
"0.05",0.049480455220188,0.0509648688767937,0.0534388916378031,0.0638297872340425,0.0925284512617516,0.160316674913409,0.250865907966353
"0.1",0.0994557149925779,0.10786739238001,0.115289460663038,0.1316180108857,0.168728352300841,0.261256803562593,0.412666996536368
"0.2",0.199406234537358,0.206333498268184,0.216229589312222,0.244433448787729,0.307273626917368,0.479465611083622,0.66848095002474
"0.3",0.299356754082138,0.315190499752598,0.327560613557645,0.378525482434438,0.470559129143988,0.655121227115289,0.871350816427511
"0.4",0.399307273626917,0.417120237506185,0.433448787728847,0.492825333993073,0.583374567046017,0.795150915388422,1
"0.5",0.499257793171697,0.51311232063335,0.530430479960416,0.58683819891143,0.696684809500247,0.904007916872835,1
"0.6",0.599208312716477,0.619000494804552,0.637803067788224,0.707075705096487,0.812469074715487,1,1
"0.7",0.699158832261257,0.720435428005938,0.743196437407224,0.804552201880257,0.90796635329045,1,1
"0.8",0.799109351806037,0.822365165759525,0.842652152399802,0.90252350321623,1,1,1
"0.9",0.899059871350816,0.921820880752103,0.945571499257793,1,1,1,1
"1",0.999505195447798,1,1,1,1,1,1
