SNP,Chromosome,Position,DF,t Value,std Error,effect
PstI.TP863331,1,  161269,106,-1.03277928496796,0,-0.0633781248347406
PstI.TP271714,1,  262844,106,1.48023981529636,0,0.0924986164801417
NsiI.TP148773,1,  285352,106,-1.36583963667712,0,-0.0670166916763907
PstI.TP425356,1,  569039,106,-0.507602602485858,0,-0.0405170197055634
PstI.TP999740,1,  569491,106,1.65697986428854,0,0.0977661341150535
PstI.TP1246584,1, 1015480,106,1.53486813583934,0,0.0453708696016354
PstI.TP354591,1, 1050082,106,-1.4980364320858,0,-0.0639619558232636
PstI.TP856852,1, 1153760,106,-3.25088268831357,0,-0.200832075469839
PstI.TP775725,1, 1175417,106,1.54514552524418,0,0.112047410374358
PstI.TP329515,1, 1537490,106,1.37913962617368,0,0.0539358686342073
PstI.TP417865,1, 2030761,106,1.09135501869489,0,0.0589709975228092
PstI.TP885267,1, 2084430,106,0.516010496033755,0,0.0455614153999406
PstI.TP1294018,1, 2280325,106,0.562836862507508,0,0.0331440572360343
PstI.TP441536,1, 2816855,106,2.31868936285728,0,0.0679188050387577
PstI.TP1085601,1, 2820903,106,-0.0113330068962014,0,-0.000849875450810056
PstI.TP525202,1, 2884119,106,0.619980427444222,0,0.0391131739814657
PstI.TP1268585,1, 2988383,106,-2.21793290913228,0,-0.142011969997388
PstI.TP849876,1, 3050119,106,1.14073599907977,0,0.0557787882450803
PstI.TP626124,1, 3342723,106,-0.933107641059442,0,-0.0869976373018138
PstI.TP1059573,1, 3357749,106,0.568027497076273,0,0.0346966897872373
PstI.TP1244443,1, 3397749,106,0.811946249084236,0,0.0403728687049592
PstI.TP726521,1, 3535515,106,0.584701780776221,0,0.0445579282115965
PstI.TP374511,1, 3576636,106,1.28621635603566,0,0.0721541028454283
PstI.TP1267977,1, 3576713,106,0.0362380603555903,0,0.00193586972773316
PstI.TP961085,1, 3705536,106,0.525526638907946,0,0.0179565215025935
PstI.TP21889,1, 3705780,106,-0.489771109759311,0,-0.0186754761783121
PstI.TP1053336,1, 3955998,106,0.234606284405094,0,0.0170660290724737
PstI.TP891020,1, 4033768,106,1.33304849592964,0,0.0783630580046126
PstI.TP629259,1, 4276027,106,-2.76813635874776,0,-0.104309124807101
PstI.TP140451,1, 4460094,106,1.73941527464361,0,0.0762865142425763
NsiI.TP39399,1, 4465777,106,-0.106764951192917,0,-0.00568387984060255
NsiI.TP468762,1, 4620729,106,1.48903415434905,0,0.113826536889518
PstI.TP307588,1, 4762662,106,-0.960783879176592,0,-0.0722407572972661
PstI.TP920636,1, 4777048,106,-1.21308749144166,0,-0.0690248448742279
PstI.TP683907,1, 4900973,106,1.34461062521456,0,0.0590904741755617
PstI.TP402429,1, 4990016,106,-0.24627300169645,0,-0.0159857074444149
PstI.TP684655,1, 5379329,106,-0.148526344507797,0,-0.00525673131133475
PstI.TP9547,1, 5534818,106,2.11770950774077,0,0.0978001459780147
PstI.TP476949,1, 5536792,106,2.67809736701137,0,0.0817563046835124
PstI.TP291849,1, 5571398,106,1.56402753535842,0,0.0689443568851555
PstI.TP677745,1, 5751851,106,-1.38283838240157,0,-0.0548784657680492
PstI.TP356699,1, 5752437,106,-1.72869743974135,0,-0.164387445320077
PstI.TP705967,1, 5858828,106,-1.02073353434372,0,-0.076410639350751
