"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00940128649183572,0.0108857001484414,0.0118753092528451,0.012370113805047,0.012370113805047,0.0217714002968827,0.0351311232063335
"0.05",0.049480455220188,0.0509648688767937,0.0529440870856012,0.0593765462642256,0.0722414646214745,0.104898565066799,0.139040079168728
"0.1",0.0994557149925779,0.102424542305789,0.108362196932212,0.118753092528451,0.134586838198911,0.181098466105888,0.233052944087086
"0.2",0.199406234537358,0.205838693715982,0.210291934685799,0.228104898565067,0.256308758040574,0.318654131618011,0.391885205343889
"0.3",0.299356754082138,0.303315190499753,0.31321128154379,0.338446313706086,0.372587827808016,0.463631865413162,0.557644730331519
"0.4",0.399307273626917,0.410192973775359,0.418604651162791,0.45274616526472,0.501731815932707,0.599208312716477,0.716476991588323
"0.5",0.499257793171697,0.51063829787234,0.518060366155369,0.542305789213261,0.596734289955468,0.714002968827313,0.820880752102919
"0.6",0.599208312716477,0.608609599208313,0.618010885700148,0.659574468085106,0.716476991588323,0.822859970311727,0.940128649183573
"0.7",0.699158832261257,0.712518555170708,0.721919841662543,0.757545769421079,0.805047006432459,0.922810489856507,1
"0.8",0.799109351806037,0.812963879267689,0.825828797624938,0.860959920831272,0.921326076199901,1,1
"0.9",0.899059871350816,0.908955962394854,0.920336467095497,0.957446808510638,1,1,1
"1",0.999505195447798,1,1,1,1,1,1
