Name,Chromosome,Position,P.value,maf,effect
PstI.TP863331,1,161269,0.337190633721578,0.0707547169811321,-0.00105448653983323
PstI.TP271714,1,262844,0.773939337818508,0.0754716981132075,0.00028377648486988
NsiI.TP148773,1,285352,0.066091667958987,0.136792452830189,-0.00164740284288926
PstI.TP425356,1,569039,0.735861783374042,0.0566037735849057,-0.000428385806129416
PstI.TP999740,1,569491,0.388455667909736,0.0943396226415094,0.000829152927248517
NsiI.TP802651,1,754114,0.973434003322071,0.0613207547169812,3.02622538865035e-05
NsiI.TP585976,1,829048,0.15008874053405,0.141509433962264,0.00142217114018769
PstI.TP1246584,1,1015480,0.443673138770562,0.433962264150943,0.000424518420874399
PstI.TP354591,1,1050082,0.186553062132484,0.330188679245283,-0.000959300434308344
PstI.TP856852,1,1153760,0.397416823220931,0.179245283018868,-0.000873975486183708
PstI.TP775725,1,1175417,0.715697364769632,0.0613207547169812,0.000426777709029069
PstI.TP329515,1,1537490,0.498096641373131,0.264150943396226,0.000414460176347525
PstI.TP1031399,1,1661159,0.208468388813996,0.174528301886792,0.000744236307285172
PstI.TP417865,1,2030761,0.142168149189869,0.367924528301887,0.00132894865260621
NsiI.TP666080,1,2031570,0.717100581298671,0.0801886792452831,0.000357012626700294
PstI.TP885267,1,2084430,0.895362596052797,0.0801886792452831,0.000167665812049366
PstI.TP1294018,1,2280325,0.565893221398762,0.0943396226415094,0.000618436381879087
PstI.TP441536,1,2816855,0.677161159181363,0.382075471698113,0.000219517391616766
PstI.TP1085601,1,2820903,0.443933820115057,0.0518867924528302,0.000937159512319562
PstI.TP525202,1,2884119,0.488233451527665,0.0707547169811321,0.000661205623738049
PstI.TP1268585,1,2988383,0.637094366600933,0.382075471698113,-0.000471828739331848
PstI.TP849876,1,3050119,0.601551381720139,0.0990566037735849,0.000471792838018305
PstI.TP626124,1,3342723,0.956114567143982,0.0660377358490566,-8.16795047477743e-05
PstI.TP1059573,1,3357749,0.714557961916072,0.169811320754717,0.000358751775960267
PstI.TP1244443,1,3397749,0.476489894449287,0.136792452830189,-0.000603217744466978
PstI.TP726521,1,3535515,0.925254334148763,0.0754716981132075,-0.000121331070096415
PstI.TP374511,1,3576636,0.723794014241443,0.136792452830189,-0.000326011949317587
PstI.TP1267977,1,3576713,0.606566555417508,0.117924528301887,0.000461270131916556
PstI.TP961085,1,3705536,0.50191195656396,0.363207547169811,-0.000393859154157812
PstI.TP21889,1,3705780,0.297016317252457,0.221698113207547,-0.000682230435227165
PstI.TP1053336,1,3955998,0.192672708244225,0.080188679245283,0.00124326093406653
NsiI.TP403662,1,3957731,0.890446485559132,0.0990566037735849,-0.000111641826459135
