"SNP.N","Trait.name","Method","SNP","Chromosome","Position","P.value"
"106","HW_1","mrMLM","PstI.TP1052140",6,19137861,5.8703635794903e-06
"106","HW_1","FASTmrEMMA","PstI.TP1159423",11,8140,2.31953003254778e-05
"106","HW_1","pLARmEB","PstI.TP1031399",1,1661159,0
"106","HW_1","pLARmEB","PstI.TP1268585",1,2988383,0
"106","HW_1","pLARmEB","PstI.TP736289",1,4314719,0
"106","HW_1","pLARmEB","PstI.TP1009631",1,4625223,0
"106","HW_1","pLARmEB","PstI.TP683907",1,4900973,0
"106","HW_1","pLARmEB","PstI.TP476949",1,5536792,0
"106","HW_1","pLARmEB","NsiI.TP481176",1,7350098,0
"106","HW_1","pLARmEB","PstI.TP107393",1,9287566,0
"106","HW_1","pLARmEB","PstI.TP770895",1,13263569,0
"106","HW_1","pLARmEB","PstI.TP1126710",1,18437271,0
"106","HW_1","pLARmEB","NsiI.TP440927",1,20252244,0
"106","HW_1","pLARmEB","PstI.TP288641",1,27158173,0
"106","HW_1","pLARmEB","PstI.TP968463",1,57418406,0
"106","HW_1","pLARmEB","PstI.TP502131",1,59426545,0
"106","HW_1","pLARmEB","NsiI.TP462536",1,62433879,0
"106","HW_1","pLARmEB","PstI.TP530837",1,65836675,0
"106","HW_1","pLARmEB","PstI.TP901545",1,71391273,0
"106","HW_1","pLARmEB","PstI.TP352846",1,71717994,0
"106","HW_1","pLARmEB","NsiI.TP38202",1,74974320,0
"106","HW_1","pLARmEB","NsiI.TP499934",1,76362422,0
"106","HW_1","pLARmEB","PstI.TP245404",1,79960134,0
"106","HW_1","pLARmEB","PstI.TP576366",2,375350,0
"106","HW_1","pLARmEB","PstI.TP360841",2,2832783,0
"106","HW_1","pLARmEB","PstI.TP972096",2,3042190,0
"106","HW_1","pLARmEB","NsiI.TP7764",2,8133534,0
"106","HW_1","pLARmEB","NsiI.TP646777",2,13780108,0
"106","HW_1","pLARmEB","PstI.TP133700",2,57163911,0
"106","HW_1","pLARmEB","PstI.TP249296",2,57415075,0
