"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00957290132547865,0.0103092783505155,0.0106774668630339,0.0125184094256259,0.0150957290132548,0.0228276877761414,0.0342415316642121
"0.05",0.0493372606774669,0.0522827687776141,0.0533873343151694,0.0570692194403535,0.0677466863033873,0.0916789396170839,0.122238586156112
"0.1",0.0994108983799705,0.102724594992636,0.104933726067747,0.116347569955817,0.132916053019146,0.175625920471281,0.22680412371134
"0.2",0.199558173784978,0.205817378497791,0.209867452135493,0.224963181148748,0.254050073637702,0.319955817378498,0.395434462444772
"0.3",0.299337260677467,0.306701030927835,0.315537555228277,0.331369661266568,0.372974963181149,0.447717231222386,0.535714285714286
"0.4",0.399484536082474,0.405743740795287,0.414948453608247,0.439617083946981,0.483063328424153,0.572533136966127,0.666421207658321
"0.5",0.499631811487482,0.509941089837997,0.518041237113402,0.547864506627393,0.590942562592047,0.690353460972018,0.798969072164949
"0.6",0.599410898379971,0.607142857142857,0.617820324005891,0.646170839469809,0.702135493372607,0.80780559646539,0.911266568483063
"0.7",0.699558173784978,0.709499263622975,0.718335787923417,0.754418262150221,0.807069219440353,0.910898379970545,1
"0.8",0.799337260677467,0.808173784977909,0.815905743740795,0.847938144329897,0.899852724594993,1,1
"0.9",0.899484536082474,0.913107511045655,0.925257731958763,0.96060382916053,1,1,1
"1",0.999631811487482,1,1,1,1,1,1
