Name,Chromosome,Position,P.value,maf,effect
PstI.TP453248,1,3988,0.950500858888225,0.0785848841689776,-0.011276029113589
GFSSContig17137_940,1,36536,0.148974968282042,0.0522875816993464,-0.472355777757046
PstI.TP1112203,1,63590,0.295265917574366,0.446396646729394,0.101028888116693
PstI.TP506588,1,80675,0.665594105941549,0.454910063113128,-0.0421617522790299
PstI.TP989644,1,80828,0.543432992825392,0.0973380051171612,-0.149827246808005
PstI.TP312105,1,81356,0.250147214367553,0.344025241160789,0.14035289940999
PstI.TP863331,1,161269,0.405088032684003,0.280106166671024,0.102098417428248
NsiI.TP611047,1,185165,0.408014477324972,0.343332056460988,-0.0915069578408443
NsiI.TP611046,1,185173,0.533334290542087,0.362920876357722,-0.0618361832988128
PstI.TP1169914,1,194807,0.80750727925199,0.440283120419251,0.0275016741196954
NsiI.TP96063,1,195779,0.834604509393041,0.337966385540691,-0.0238114164928389
NsiI.TP521153,1,258294,0.860963121947062,0.284843040657433,0.0196751759312107
PstI.TP271714,1,262844,0.672493009718718,0.248082731921141,0.0765841463523547
PstI.TP424788,1,263370,0.353854338564156,0.386389475836977,-0.113698824320692
PstI.TP811380,1,281841,0.474181246731799,0.303650351264134,-0.075101623724255
PstI.TP931820,1,284314,0.532275285225834,0.152767050332588,0.0802753716219628
NsiI.TP426085,1,284999,0.110701195043028,0.410201429481734,-0.174722136072126
NsiI.TP148773,1,285352,0.21013288945336,0.238064637855741,-0.153013907575929
NsiI.TP148774,1,285397,0.103035333164326,0.360032562455551,-0.206204481405649
PstI.TP301730,1,298129,0.0177300750363106,0.486648129442089,0.276608400707672
PstI.TP710662,1,335281,0.440279806531142,0.0656597038638697,0.165162832349271
PstI.TP1043924,1,365760,0.712475812189473,0.138040020043324,-0.0534465139926654
PstI.TP1043926,1,365816,0.713038912753218,0.209482748683138,0.0461410427119506
NsiI.TP414280,1,378096,0.772433500046678,0.181811266096579,0.0317825046090416
NsiI.TP807695,1,389941,0.309296690956781,0.159489371126316,-0.136990086871479
NsiI.TP687955,1,398596,0.183280906834917,0.468016230572526,0.136430976845922
PstI.TP948856,1,403321,0.172007219139372,0.472040932337234,0.137421323647882
NsiI.TP122940,1,430012,0.455804843066895,0.165447762850875,0.0983581103750924
NsiI.TP703893,1,450123,0.821905828031501,0.221632673786887,-0.0237703669946986
PstI.TP1026667,1,480929,0.583887895509022,0.488118154745073,0.0511944368499053
NsiI.TP413787,1,481003,0.374435598672934,0.171079957303948,0.137639753964891
NsiI.TP591161,1,512907,0.364219779394745,0.436085134828264,-0.0901711377957114
NsiI.TP260303,1,526218,0.755306396589177,0.233282963453805,0.0392751907926361
NsiI.TP160827,1,542721,0.314703944780433,0.128353350744706,-0.173366381233229
PstI.TP425356,1,569039,0.321946323236719,0.0615379390408125,0.234032345035047
PstI.TP999740,1,569491,0.0491014995984406,0.386415229904582,0.21257677516644
PstI.TP184304,1,572620,0.61548162221831,0.126964348061209,0.0770169634451164
PstI.TP1132231,1,588023,0.809400805386347,0.270307284798353,0.0342229778088685
PstI.TP536170,1,662254,0.936515230945113,0.237345992662631,0.00936599881156513
PstI.TP854736,1,683267,0.510959343432642,0.0533643308308752,0.152396275673882
NsiI.TP35313,1,692280,0.0631087473250034,0.268279749803546,0.22172220341824
PstI.TP83381,1,713539,0.123898656840196,0.296567639919011,0.16171562866643
PstI.TP94792,1,731905,0.0758285464640426,0.309672721776601,0.187096152404278
PstI.TP968891,1,748410,0.112413005319286,0.240916045513981,-0.230847926322848
NsiI.TP802651,1,754114,0.927628700418876,0.13155442613899,-0.0149233357417927
PstI.TP1039014,1,759496,0.827418031950285,0.367928532662187,0.0233264814722482
PstI.TP1248576,1,760805,0.134880848336789,0.302734045588584,0.190190333808387
NsiI.TP241552,1,773227,0.610066475700008,0.129563762987373,-0.073699056941483
NsiI.TP241535,1,773253,0.419634055821353,0.400059129089946,0.0829079241115244
NsiI.TP282375,1,773642,0.335880030101034,0.396076492369137,-0.100255691371553
