"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00919681177191907,0.00980993255671367,0.00980993255671367,0.0110361741263029,0.0134886572654813,0.0196198651134273,0.0331085223789086
"0.05",0.0490496627835684,0.0515021459227468,0.0533415082771306,0.0619251992642551,0.0692826486817903,0.0968730839975475,0.129368485591662
"0.1",0.0993255671367259,0.100551808706315,0.104230533415083,0.113427345187002,0.130594727161251,0.181483752299203,0.229920294297977
"0.2",0.199264255058246,0.206621704475782,0.213366033108522,0.228694052728387,0.260576333537707,0.347639484978541,0.432863274064991
"0.3",0.299202942979767,0.309012875536481,0.316983445738811,0.339668914776211,0.373390557939914,0.467811158798283,0.580625383200491
"0.4",0.399141630901288,0.412630288166769,0.421827099938688,0.446965052115267,0.497240956468424,0.608215818516248,0.74432863274065
"0.5",0.499080318822808,0.508277130594727,0.516860821581852,0.558553034947885,0.610668301655426,0.750459840588596,0.86817903126916
"0.6",0.599019006744329,0.610668301655426,0.625996321275291,0.665236051502146,0.732066217044758,0.855916615573268,0.99202942979767
"0.7",0.698957694665849,0.716738197424893,0.735131820968731,0.776824034334764,0.832618025751073,0.965052115266708,1
"0.8",0.79889638258737,0.809319435928878,0.817903126916002,0.855916615573268,0.925812385039853,1,1
"0.9",0.89883507050889,0.910484365419988,0.924586143470264,0.963212752912324,1,1,1
"1",0.999386879215205,1,1,1,1,1,1
