SNP,Chromosome,Position,P.value,maf,effect
GFSSContig17648_1410,2,49754931,0.000455762247043914,NA,1.23203267822509
GFSSContig19618_2015,2,65785768,0.00459045366095558,NA,-1.28903330574479
GFSSContig16978_83,4,55080043,0.00482129556251541,NA,-1.43980337875409
GFSSContig16519_1139,10,  959253,0.000261576283897473,NA,2.36201065852962
PstI.TP15074,1,55573654,0.00474180053460067,NA,-1.19229978004884
PstI.TP21217,3,54903763,0.0053556112865098,NA,2.75546064649488
PstI.TP49225,11,     417,0.00591160165927073,NA,5.66749786733912
PstI.TP57303,11,     476,9.08161663467232e-06,NA,-31.7603918361742
PstI.TP59966,7, 7754399,0.00731412814728625,NA,-2.49990660178533
PstI.TP71951,11,     605,0.00388980938515343,NA,-1.05323379398839
PstI.TP103400,11,     843,0.00228156148517544,NA,-1.56962638383648
PstI.TP143506,11,    1207,0.00323715037265439,NA,-1.16106165799297
PstI.TP191209,7,  971836,0.00293692577148603,NA,-4.47263332784686
PstI.TP210851,10,60214653,0.00795223870142661,NA,-0.872707308058338
PstI.TP221080,4,67361456,0.00695969701068536,NA,0.715598871508069
PstI.TP279884,11,    2256,0.00922257150149735,NA,-0.983340736364135
PstI.TP319826,11,    2534,0.00662504449834672,NA,1.08890082935997
PstI.TP326969,11,    2591,0.00967353449556989,NA,-1.84522472427834
PstI.TP354576,1,73254845,0.00227105055402022,NA,-1.07431471327552
PstI.TP390161,11,    3040,0.00820210146057095,NA,0.785254446959154
PstI.TP526552,11,    3931,0.00795586562272657,NA,1.4285196363854
PstI.TP622431,7,60027444,0.00765636768717753,NA,-1.03015165458493
PstI.TP629964,3, 2191405,0.00914091746398461,NA,2.47638226064492
PstI.TP631326,7,17639054,0.0066499136951842,NA,1.44824852146405
PstI.TP648846,11,    4578,0.00945457880323237,NA,1.41530434670335
PstI.TP661215,3,54129611,0.00704521558863968,NA,1.09492746480801
PstI.TP662300,1, 9383388,0.000155791939964732,NA,2.91893900225043
PstI.TP662746,1, 1875120,0.00658533777723155,NA,-1.54478905997706
PstI.TP674364,2,72225142,0.0098487173705169,NA,-2.02323035961522
PstI.TP701610,11,    4860,0.00590626030020576,NA,0.741813012883689
PstI.TP729769,2,72439495,0.0029648415145156,NA,-0.864007399240215
PstI.TP740841,1, 2979318,0.00552975462961258,NA,-1.83215013952032
PstI.TP742440,6,43553447,0.00488100978224645,NA,-1.45561389404931
PstI.TP773869,2,66744137,0.00535500254469497,NA,0.970668334543754
PstI.TP829877,1,69526201,0.00329612250660132,NA,1.15451573472482
PstI.TP901447,2,62096442,0.00942632625887983,NA,-1.70895838877215
PstI.TP925674,9,54956599,0.000698343367363911,NA,14.9921764619974
PstI.TP935651,4,66370793,1.18133949452275e-05,NA,1.51252590077529
PstI.TP988221,11,    6861,0.00718699999565948,NA,17.63200461671
PstI.TP1026956,7,64557440,1.65412546813275e-06,NA,1.3842691902317
PstI.TP1113794,1,73766782,0.00987712977933129,NA,-0.746740148944866
PstI.TP1116437,11,    7829,0.00554547226419246,NA,2.93574989735495
PstI.TP1119335,3, 6164741,0.0099566995144025,NA,3.08544387476445
PstI.TP1120850,5, 1476861,0.00840617268496547,NA,1.02290567207345
PstI.TP1247421,2, 3754973,0.00828993622284764,NA,-16.2556286577149
PstI.TP1262452,11,    8888,0.00615942620632602,NA,-0.881123243692752
NsiI.TP12215,9,42837853,0.0028317745508809,NA,118.955405885765
NsiI.TP34327,1,63712638,8.23672721665314e-11,NA,-15.1931625783986
NsiI.TP102967,1, 6105258,0.00470650892466342,NA,-0.896292074577904
NsiI.TP126113,2,74966338,0.00825847279712336,NA,1.052602719011
NsiI.TP193735,11,   11270,0.00707194111808059,NA,-1.34787296151612
NsiI.TP195691,9, 6737035,0.00850365749315838,NA,1.08337851026127
NsiI.TP224586,3, 4243452,0.00542740335669261,NA,0.829418387906389
NsiI.TP297190,2,69347483,0.00870908003687718,NA,0.905279598730203
NsiI.TP338078,11,   12860,0.00736522982233941,NA,-16.616085700107
NsiI.TP411009,10,57098164,0.0013195728131851,NA,-2.78616493297286
