SNP,Chromosome,Position,P.value,maf,effect
GFSSContig19723_735,3,18233976,0.00953052223586648,NA,-0.0163418555636967
GFSSContig8275_336,3,18780871,1.91397372341093e-06,NA,0.0328525280920688
GFSSContig18947_1253,4,59454585,0.00101566412466231,NA,0.0314323014985054
GFk40ctg9752_150,6,50048605,0.00894596722722128,NA,-0.0195030080414304
GFSSContig4510_767,10,43025569,0.00182773897011469,NA,-0.0231625006695415
PstI.TP4803,1,78818384,0.00132154473272268,NA,0.0877005454173767
PstI.TP7140,11,      47,0.000135068306684338,NA,-0.123205793836618
PstI.TP7620,11,      56,0.00480549632820114,NA,-0.143612966758745
PstI.TP12451,8,60604050,0.00250660327472568,NA,-0.254796163177685
PstI.TP13787,11,     116,0.000934398380427174,NA,-0.113279480248253
PstI.TP18282,3,20518395,0.00491024393108712,NA,0.613515582891374
PstI.TP23415,11,     186,0.000264154143011546,NA,-0.178079371374914
PstI.TP24775,11,     190,0.000239823306725884,NA,-0.0421973361475821
PstI.TP25993,11,     202,0.0017105625687828,NA,-0.0695057583982618
PstI.TP27002,4,54759695,6.71402476707349e-07,NA,0.062823302378159
PstI.TP28652,3,65736798,0.00837579149387961,NA,-0.0195783841207848
PstI.TP30142,6,54712768,0.000120569063309657,NA,0.0353487164186084
PstI.TP30317,6,54709438,0.00705728437287496,NA,0.0241719489250294
PstI.TP31463,11,     247,0.00948771720792915,NA,0.225116072119745
PstI.TP32026,11,     260,0.00135254134309443,NA,0.0319590304226159
PstI.TP34730,9,43520452,0.00155233424938909,NA,0.509318644686097
PstI.TP36981,7,59029669,0.000494742755379977,NA,-0.260391911996903
PstI.TP45044,11,     385,0.00168831539467173,NA,0.253013886886778
PstI.TP46778,11,     399,0.00064297984959424,NA,-0.146669084886965
PstI.TP49713,11,     419,0.00507405640844915,NA,-0.0509501854272158
PstI.TP49826,2,64341378,0.00504505321022167,NA,0.0617659446914436
PstI.TP49907,11,     422,0.0082724963670625,NA,0.0263187137389127
PstI.TP51555,10, 4842549,0.00178245818158875,NA,-0.0878188482899475
PstI.TP53735,8,49122688,1.39767720593997e-05,NA,0.0691380268569644
PstI.TP56186,1, 2315028,0.000218072513642986,NA,0.0932106618356032
