SNP,Chromosome,Position,P.value,effect,maf,nobs
NsiI.TP620354,1,2563,0.0976476005075008,NA,0.0410414197769591,124
GFSSContig17137_940,1,36536,0.664617275891277,NA,0.0808345748213998,124
PstI.TP989644,1,80828,0.621036397360823,NA,0.193612603177584,124
PstI.TP312105,1,81356,0.0464251468850164,NA,0.416423992334501,124
NsiI.TP481742,1,154583,0.583367932137783,NA,0.295198594684769,124
PstI.TP863331,1,161269,0.788288058794443,NA,0.0645161290322581,124
NsiI.TP71772,1,180079,0.595187234632184,NA,0.221782537639579,124
NsiI.TP611047,1,185165,0.981414452422222,NA,0.0443548387096774,124
NsiI.TP611046,1,185173,0.632384459920413,NA,0.10642563590511,124
PstI.TP1169914,1,194807,0.357616049751611,NA,0.0348666002097252,124
NsiI.TP96063,1,195779,0.0222686994100671,NA,0.377127800854126,124
PstI.TP1189410,1,250990,0.628922265345743,NA,0.0942532590141497,124
NsiI.TP521153,1,258294,0.954658300815333,NA,0.0600097459463824,124
PstI.TP271714,1,262844,0.746702291835612,NA,0.0736879019484056,124
PstI.TP931820,1,284314,0.955554263233095,NA,0.0282258064516129,124
NsiI.TP426085,1,284999,0.190759107388216,NA,0.0216870169890613,124
NsiI.TP148773,1,285352,0.354113706206903,NA,0.120967741935484,124
PstI.TP710662,1,335281,0.256868195498145,NA,0.0337891263528228,124
NsiI.TP579900,1,335878,0.562219375597826,NA,0.0202828500830398,124
NsiI.TP443857,1,339059,0.733584712852773,NA,0.0611820331189106,124
PstI.TP1043926,1,365816,0.601807998949749,NA,0.121485343659031,124
NsiI.TP414280,1,378096,0.50364039244658,NA,0.315423150882954,124
NsiI.TP807695,1,389941,0.205638567685307,NA,0.216235613938984,124
NsiI.TP701463,1,396123,0.885815556255955,NA,0.0213673815416811,124
PstI.TP585790,1,399151,0.608533680243889,NA,0.0471973182712115,124
NsiI.TP622255,1,399695,0.333782863380641,NA,0.00104355379592536,124
PstI.TP948856,1,403321,0.457097092967995,NA,0.419434285980477,124
