SNP,Chromosome,Position,P.value,effect,maf,nobs
NsiI.TP620354,1,2563,0.0152972128542397,0.295392792495287,0.0410414197769591,124
GFSSContig17137_940,1,36536,0.575318385984318,-0.061379674113439,0.0808345748213998,124
PstI.TP989644,1,80828,0.8363609452709,-0.0158817635981107,0.193612603177584,124
PstI.TP312105,1,81356,0.57154339808577,0.0310128178931773,0.416423992334501,124
NsiI.TP481742,1,154583,0.688737309854078,0.0248851472331781,0.295198594684769,124
PstI.TP863331,1,161269,0.81620011800455,-0.025461214266093,0.0645161290322581,124
NsiI.TP71772,1,180079,0.985537003085543,0.00125674287066035,0.221782537639579,124
NsiI.TP611047,1,185165,0.332548835662301,-0.141733724274687,0.0443548387096774,124
NsiI.TP611046,1,185173,0.471964965302351,0.0572855840102995,0.10642563590511,124
PstI.TP1169914,1,194807,0.20441585658049,-0.152478180909674,0.0348666002097252,124
NsiI.TP96063,1,195779,0.216208667612886,0.0998947747658023,0.377127800854126,124
PstI.TP1189410,1,250990,0.746866812149521,-0.138830807814568,0.0942532590141497,124
NsiI.TP521153,1,258294,0.780416953788406,-0.0312445521473236,0.0600097459463824,124
PstI.TP271714,1,262844,0.348997120092358,-0.0945740057446733,0.0736879019484056,124
PstI.TP931820,1,284314,0.801478880854811,0.0470815413709154,0.0282258064516129,124
NsiI.TP426085,1,284999,0.914886194822821,0.0202401794979861,0.0216870169890613,124
NsiI.TP148773,1,285352,0.594910096742898,0.0456730028854639,0.120967741935484,124
PstI.TP710662,1,335281,0.316930292993504,-0.148237117609541,0.0337891263528228,124
NsiI.TP579900,1,335878,0.536645194468453,0.1343699336423,0.0202828500830398,124
NsiI.TP443857,1,339059,0.413800829582008,-0.114211889301144,0.0611820331189106,124
PstI.TP1043926,1,365816,0.964658918966608,0.00370085849557817,0.121485343659031,124
NsiI.TP414280,1,378096,0.846913834732055,0.0242496161270194,0.315423150882954,124
NsiI.TP807695,1,389941,0.534182436364307,0.0378912458250686,0.216235613938984,124
NsiI.TP701463,1,396123,0.412654899484023,0.166831464104523,0.0213673815416811,124
PstI.TP585790,1,399151,0.459158511662356,-0.197338400134741,0.0471973182712115,124
NsiI.TP622255,1,399695,0.349823957383044,3.88124232092105,0.00104355379592536,124
PstI.TP948856,1,403321,0.312765057670361,0.0667906685623833,0.419434285980477,124
PstI.TP1037554,1,403777,0.0315849114947619,0.228279506092624,0.0704868593303063,124
NsiI.TP122940,1,430012,0.685417196501696,-0.0288349110947893,0.133135463209497,124
NsiI.TP755662,1,447763,0.493559783360649,0.281294258788416,0.0208355938739913,124
NsiI.TP703893,1,450123,0.474847281834154,-0.0583027687965823,0.43928806104718,124
PstI.TP1026667,1,480929,0.449976501619452,0.214386309753793,0.0143632884337531,124
NsiI.TP413787,1,481003,0.567340582852779,0.0398252392576861,0.177688947990682,124
PstI.TP213420,1,508729,0.434106255438758,-0.492862550645707,0.0407113677084792,124
NsiI.TP591161,1,512907,0.196364607622783,-0.0776537859671745,0.174018793915323,124
PstI.TP747136,1,552332,0.190669300655235,-0.506109138961507,0.0501779317256426,124
PstI.TP184304,1,572620,0.397694731805963,-0.0411943044862071,0.440869115839932,124
PstI.TP1132231,1,588023,0.807845237775613,0.0153999245798358,0.186856789803046,124
NsiI.TP144536,1,588858,0.665398353040706,-0.126265462076117,0.0104514541294699,124
