SNP,Chromosome,Position,P.value,maf,effect
GFSSContig1526_230,1,65227354,0.00125063414574118,NA,-0.173742490954346
PstI.TP2449,4,60762576,0.000266438215266478,NA,-0.18626131228269
PstI.TP10382,10,48926374,0.00771283205219321,NA,0.338326288686821
PstI.TP18565,11,     148,0.00621104984459133,NA,0.21068154712264
PstI.TP55216,4,64877815,0.00979433046097285,NA,-0.199400468280454
PstI.TP57072,1,77750541,0.00121440494329554,NA,-28.8117997450036
PstI.TP59430,11,     502,0.00603024264552236,NA,0.448566365421537
PstI.TP67917,11,     563,0.00600705149188607,NA,0.179639808034698
PstI.TP71893,11,     603,0.00458037701940802,NA,0.3170216761804
PstI.TP82097,11,     684,0.000393986576203889,NA,1.69712100162805
PstI.TP82542,3,54652150,0.00813427323363472,NA,0.413932268195357
PstI.TP85015,9,57975336,0.00614336119672757,NA,-0.494497080210538
PstI.TP96720,6,38025522,0.00513014040990595,NA,-0.134768791847752
PstI.TP107950,11,     892,0.00180312521690946,NA,-0.275019409166148
PstI.TP109850,2,56793387,0.00787592443109181,NA,0.611381149569446
PstI.TP117838,10,54500517,0.00765763372445357,NA,-0.200883345550893
PstI.TP123329,11,    1019,0.00488266456527955,NA,0.290397052585768
PstI.TP128807,1,78396392,0.00291525991994031,NA,-0.170041105876666
PstI.TP148431,11,    1238,0.00981500994892186,NA,-0.391557186800056
PstI.TP172804,1,79485436,0.00726984598313383,NA,-0.297344847675044
PstI.TP176380,9,58460036,0.0047009826461582,NA,-0.241646671697307
PstI.TP182752,4,55853968,0.00701037789139218,NA,-0.313383440309459
PstI.TP188641,3, 6088178,0.000313937585446085,NA,0.288628036301476
PstI.TP191591,11,    1569,0.00347624741090106,NA,-0.258291842155548
PstI.TP192937,4,63645869,0.000222553097637678,NA,-0.266911637456764
PstI.TP207551,11,    1695,0.00301260253434147,NA,-0.17709980105376
PstI.TP216583,11,    1765,0.000920636331390078,NA,-0.30913873812635
PstI.TP220576,11,    1806,0.00587637196356046,NA,-0.226819124553911
PstI.TP225325,4,20955190,0.00646268339731127,NA,-0.466976375814974
PstI.TP227782,11,    1868,0.00428243705274947,NA,0.149293197058859
PstI.TP244063,1,59701281,0.00843967657872032,NA,0.22542672063584
PstI.TP301756,2,63147071,2.18392875839126e-05,NA,-0.348093659715363
PstI.TP316167,2,65920981,0.0089263557562012,NA,-0.247560746485287
PstI.TP316265,4,62619548,0.0059403385960684,NA,0.153115044135105
PstI.TP316604,2, 7089684,0.00185359390725089,NA,0.19970974420205
PstI.TP318978,8,  917514,0.0079317276409311,NA,0.197356661302977
PstI.TP324715,11,    2573,0.00667384328868023,NA,-0.282095608681615
PstI.TP330321,6,48212587,0.000869118914636293,NA,-0.221844728473544
