SNP,Chromosome,Position,P.value,maf,effect
GFSSContig20018_1695,2,71215774,0.000173561731503762,NA,-0.0256222559760298
GFSSContig13208_795,6,55448701,0.00479721876960142,NA,-0.0129928680943874
GFSSContig13679_522,10,58314982,0.00752323892176198,NA,-0.0137715873339167
PstI.TP4501,1,73564586,0.00827521552260013,NA,-0.0555398588278577
PstI.TP7148,11,      48,0.00456063945219145,NA,-0.0105573806090377
PstI.TP10175,3,64053835,0.00725774440067341,NA,-0.189696161183324
PstI.TP10713,4, 6438194,0.00672269038612135,NA,0.0358862013532602
PstI.TP12893,2,73582820,0.000379224042832864,NA,-0.0540737585925593
PstI.TP13814,5,20169630,0.00100816471627881,NA,-0.0253087479388738
PstI.TP14727,1, 2819251,0.000233932763965286,NA,-0.0767741334218806
PstI.TP14830,10, 1993063,1.14478064349141e-05,NA,0.0399907644466691
PstI.TP15772,3,10547132,8.32615785194807e-06,NA,-0.0389792982269884
PstI.TP17400,7, 8513019,0.00204791585676571,NA,-0.562331223101033
PstI.TP17575,11,     139,0.00976068691786223,NA,-0.0206082354386655
PstI.TP20884,11,     164,0.000293043134783581,NA,-0.0299674073696165
PstI.TP22155,11,     178,0.00020485642941837,NA,-0.0568768196432928
PstI.TP23330,2,14890257,0.000277357696349373,NA,-0.0257639821988595
PstI.TP23562,2,59662045,0.0095998210797631,NA,-0.0535812326541604
PstI.TP30427,11,     233,0.000957495505078399,NA,-0.0289195338069344
PstI.TP31645,10,58342331,0.00475338041377764,NA,0.0426584295103118
PstI.TP33938,11,     275,0.000525278409892801,NA,0.0512324957485472
PstI.TP40045,11,     332,0.00511139232373442,NA,-0.0212482352026246
PstI.TP43916,11,     366,0.0076319736384439,NA,-0.0173514378072144
PstI.TP47916,6,54727572,0.00838345781181581,NA,0.0685837484004548
PstI.TP50734,3,19717023,9.00103534467853e-05,NA,0.0301307530996753
PstI.TP56257,11,     468,0.00317103491554072,NA,0.0943918890829633
PstI.TP58590,6,53247747,0.00510436814923201,NA,-0.0162252830200026
PstI.TP60029,2,69972188,0.000723255401410116,NA,-0.0361694089440584
PstI.TP60513,3, 5066682,0.00279408896391754,NA,-0.0275809588632723
PstI.TP63310,11,     524,0.00794585303381635,NA,0.0177675942202986
PstI.TP66685,11,     555,0.00832639889704325,NA,0.0108569471078475
PstI.TP68287,11,     568,6.7472009127174e-05,NA,0.0249584171986405
