SNP,Chromosome,Position,P.value,maf,effect
GFSSContig20018_1695,2,71215774,0.0052715826672555,NA,0.714864174470682
GFSSContig10511_296,3,70392889,0.00840640329293518,NA,-0.577502190109864
GFSSContig20368_1202,4, 8831180,0.00882320278850324,NA,0.517481722533954
GFSSContig12758_758,10, 5104462,0.0076970858509356,NA,-0.898146468276114
PstI.TP5181,11,      28,0.0099263946112794,NA,0.970583579435004
PstI.TP13618,11,     114,0.00191539038729682,NA,-0.957601326642417
PstI.TP20884,11,     164,0.000771740342590405,NA,-0.97099792080793
PstI.TP27950,11,     214,0.00854854572506185,NA,-0.641470896143562
PstI.TP51833,3, 3112047,0.00982682684549543,NA,-0.669225737452913
PstI.TP55941,6,51146867,0.000872066146696797,NA,-0.657989123664998
PstI.TP63668,11,     530,0.00963489734531325,NA,0.554473821829997
PstI.TP103610,6,59105747,0.00967135498619105,NA,0.77499447619443
PstI.TP107462,11,     889,0.00276858519257911,NA,-2.62432030526122
PstI.TP109908,10,17977412,0.00840594254683106,NA,0.762593523333707
PstI.TP110242,2,61430624,0.00407127715434746,NA,0.709925811544247
PstI.TP113043,11,     935,0.000253920476037043,NA,0.870929519251371
PstI.TP113568,11,     941,0.00943729295997411,NA,-1.09330342122102
PstI.TP127739,11,    1072,0.00641133866747139,NA,0.486836724037331
PstI.TP130434,10, 4822323,0.00233897210828152,NA,-0.795809347252188
PstI.TP135674,10,54993857,0.00801155392303695,NA,0.905577992517366
PstI.TP142395,1,71238859,0.00728056958292363,NA,-0.784300403571717
PstI.TP155414,11,    1282,0.00688912278804337,NA,2.40516971595983
PstI.TP160845,11,    1324,0.00257160262046871,NA,-0.848670434216408
PstI.TP163277,11,    1343,0.00208461091666235,NA,-6.33691885618268
PstI.TP166376,4,64988711,0.000129865869570893,NA,-1.22080949262736
PstI.TP166774,9,57999545,0.00444920362369503,NA,1.00723873399336
PstI.TP167208,1, 2365447,0.00999222066253045,NA,0.735956263621199
PstI.TP170189,1,71699333,0.00742437387337885,NA,-0.949809329783977
PstI.TP179687,11,    1471,0.00998605569490848,NA,-6.18757717084806
PstI.TP181916,11,    1495,0.00435223699770004,NA,0.836025754159671
PstI.TP185294,10,60130979,0.00748303014164695,NA,-12.2530259691231
PstI.TP198056,11,    1612,0.00640446301134264,NA,1.21259936417913
PstI.TP199027,11,    1620,0.00961644723543829,NA,-1.16264511381951
PstI.TP215342,11,    1758,0.00277971471216823,NA,-1.41322395136859
PstI.TP219830,2,76708479,0.00531285276333164,NA,-1.54867921780648
PstI.TP223373,11,    1833,0.00257872079493532,NA,-1.08947797470714
PstI.TP230384,6,60169404,0.00208752958253988,NA,0.671074645778548
PstI.TP241245,11,    1970,0.000470748246122182,NA,21.2060232447785
PstI.TP248986,3,73178542,0.00751322726320847,NA,-0.726628542096387
PstI.TP261417,3,73269489,0.00234712938301256,NA,-0.868437323945864
PstI.TP265310,6,60430494,0.00395886393318369,NA,-1.30459484919655
PstI.TP265343,3,63692161,0.00227145587825438,NA,0.589458774419781
PstI.TP283006,6,51674563,0.00887718462493498,NA,-2.76245877969249
PstI.TP283964,11,    2266,0.0088519989434321,NA,0.862580331954961
PstI.TP298653,5,62014607,0.0059208496675522,NA,0.774121744897179
PstI.TP312567,7,64215545,0.0031585496804993,NA,-0.61131623827895
PstI.TP316592,11,    2507,0.00355838095952453,NA,1.00061583288016
PstI.TP321390,3,55497945,0.00320305840715995,NA,0.532594645127705
PstI.TP329326,3,71243176,0.00379563168796751,NA,0.517027823180442
PstI.TP350508,11,    2759,0.00658495300559835,NA,-0.531920004640884
PstI.TP360337,10,14458765,0.00284165847420341,NA,1.05207644835192
PstI.TP360832,11,    2855,0.00216361526042766,NA,1.10867783047578
