"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00919681177191907,0.00980993255671367,0.00980993255671367,0.0122624156958921,0.0134886572654813,0.020232985898222,0.0288166768853464
"0.05",0.0490496627835684,0.052728387492336,0.0545677498467198,0.0570202329858982,0.0662170447578173,0.0846106683016554,0.104230533415083
"0.1",0.0993255671367259,0.101778050275904,0.103004291845494,0.110361741263029,0.128142244022072,0.163090128755365,0.207234825260576
"0.2",0.199264255058246,0.206621704475782,0.212139791538933,0.226854690374004,0.25567136725935,0.303494788473329,0.37155119558553
"0.3",0.299202942979767,0.307173513182097,0.310852237890865,0.332311465358676,0.367872470876763,0.43408951563458,0.515021459227468
"0.4",0.399141630901288,0.406499080318823,0.414469650521153,0.434702636419375,0.47271612507664,0.567136725935009,0.647455548743102
"0.5",0.499080318822808,0.508890251379522,0.517473942366646,0.545677498467198,0.591661557326793,0.675659104843654,0.748620478234212
"0.6",0.599019006744329,0.606376456161864,0.618025751072961,0.640098099325567,0.681177191906806,0.76026977314531,0.861434702636419
"0.7",0.698957694665849,0.703862660944206,0.711220110361741,0.735131820968731,0.78295524218271,0.885346413243409,0.979767014101778
"0.8",0.79889638258737,0.809319435928878,0.817903126916002,0.851624770079706,0.903740036787247,0.996934396076027,1
"0.9",0.89883507050889,0.909871244635193,0.916002452483139,0.940527283874923,0.993868792152054,1,1
"1",0.999386879215205,1,1,1,1,1,1
