SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
PstI.TP459121,1,78162835,0.000201458913885639,0.068,125,0.328733029714742,0.408233876541998,0.328579488547478,-0.912338986341601
PstI.TP339945,11,    2686,0.00066963230430855,0.064,125,0.328733029714742,0.394695226660479,0.546085144163623,-0.978829069153189
PstI.TP411848,11,    3188,0.00240815678100996,0.436,125,0.328733029714742,0.380717172318607,0.773528780303645,-0.378051763878733
PstI.TP457393,1,60097068,0.00301673527091939,0.248,125,0.328733029714742,0.37830839644552,0.773528780303645,-0.472907505656235
PstI.TP789647,3,69354547,0.0032112529792259,0.36,125,0.328733029714742,0.377643299045276,0.773528780303645,0.356949837703136
PstI.TP110898,10, 9880843,0.00335102661057686,0.052,125,0.328733029714742,0.377190547318854,0.773528780303645,0.663967210440492
PstI.TP834454,11,    5776,0.00345661462183255,0.076,125,0.328733029714742,0.376861259021732,0.773528780303645,-0.797897740152644
NsiI.TP648509,10,41353679,0.00407506624746874,0.06,125,0.328733029714742,0.375119577974387,0.773528780303645,-0.633920056507981
PstI.TP433679,11,    3324,0.00470359163142013,0.136,125,0.328733029714742,0.373609333934767,0.773528780303645,0.417367095829635
NsiI.TP213158,2,67720379,0.00474266572840984,0.272,125,0.328733029714742,0.373522447616538,0.773528780303645,-0.395935509214576
PstI.TP794569,2, 3715278,0.00537484963666957,0.0600000000000001,125,0.328733029714742,0.372211210504914,0.796943614309825,0.648070224603964
PstI.TP299726,9, 2970040,0.00783371774003361,0.0639999999999999,125,0.328733029714742,0.368298086517958,0.887947038845719,-0.589448864856579
PstI.TP1201445,11,    8486,0.00829574923722319,0.448,125,0.328733029714742,0.367707481679153,0.887947038845719,0.370551878798455
PstI.TP774963,6, 1911989,0.00838001732016835,0.16,125,0.328733029714742,0.367603451816248,0.887947038845719,-0.469320441245868
NsiI.TP827851,4,12330408,0.00856307550275847,0.056,125,0.328733029714742,0.367381156649188,0.887947038845719,0.751226394272146
PstI.TP547023,2,75564773,0.00933805428633405,0.0679999999999999,125,0.328733029714742,0.366491749618588,0.887947038845719,0.530583484557667
PstI.TP451853,11,    3460,0.0103761325884589,0.268,125,0.328733029714742,0.365413665452087,0.887947038845719,-0.346226098538082
PstI.TP343679,11,    2707,0.0105579987194761,0.056,125,0.328733029714742,0.365236388318276,0.887947038845719,-0.569602944546846
PstI.TP790069,2,  699673,0.0109847978210097,0.26,125,0.328733029714742,0.364832532076586,0.887947038845719,0.515458664887473
PstI.TP152056,5,64031521,0.0111436239050462,0.076,125,0.328733029714742,0.364686397055878,0.887947038845719,0.573283026800847
PstI.TP476886,2,55394288,0.0114327944915758,0.208,125,0.328733029714742,0.364425814386689,0.887947038845719,-0.42500114908171
PstI.TP1155086,9,50004653,0.0127969707943785,0.232,125,0.328733029714742,0.363282499035262,0.948593932252499,0.507810560196056
PstI.TP125060,9, 6374194,0.0142472204421562,0.0639999999999999,125,0.328733029714742,0.362198681571928,0.948593932252499,0.544530232550939
PstI.TP15780,9,56211895,0.0154686057458053,0.168,125,0.328733029714742,0.361371704516213,0.948593932252499,-0.370058237235307
PstI.TP523933,1, 6018181,0.0157807409898768,0.268,125,0.328733029714742,0.361171295811986,0.948593932252499,-0.308935841290626
