"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00919681177191907,0.00980993255671367,0.00980993255671367,0.0122624156958921,0.0134886572654813,0.0183936235438381,0.026364193746168
"0.05",0.0490496627835684,0.052728387492336,0.0533415082771306,0.0594727161250766,0.0674432863274065,0.0895156345800123,0.123237277743716
"0.1",0.0993255671367259,0.105456774984672,0.106683016554261,0.114653586756591,0.134886572654813,0.185162477007971,0.239117106069896
"0.2",0.199264255058246,0.204169221336603,0.210913549969344,0.22501532801962,0.252605763335377,0.316983445738811,0.386879215205395
"0.3",0.299202942979767,0.312078479460454,0.320662170447578,0.345800122624157,0.37952176578786,0.471489883507051,0.55793991416309
"0.4",0.399141630901288,0.407112201103617,0.417535254445126,0.449417535254445,0.489883507050889,0.578786020846107,0.660331085223789
"0.5",0.499080318822808,0.508890251379522,0.515021459227468,0.542611894543225,0.586756591048437,0.672593500919681,0.785407725321888
"0.6",0.599019006744329,0.605150214592275,0.614960147148988,0.640711220110362,0.68976088289393,0.806253832004905,0.927651747394237
"0.7",0.698957694665849,0.716125076640098,0.729000613120785,0.762109135499693,0.819129368485592,0.940527283874923,1
"0.8",0.79889638258737,0.811771919068056,0.822194972409565,0.858982219497241,0.919681177191907,1,1
"0.9",0.89883507050889,0.911710606989577,0.923973022685469,0.958307786633967,1,1,1
"1",0.999386879215205,1,1,1,1,1,1
