"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.0088255261371351,0.00950441276306857,0.00950441276306857,0.00950441276306857,0.010183299389002,0.0135777325186694,0.0196877121520706
"0.05",0.0488798370672098,0.0515953835709437,0.0522742701968771,0.0577053632043449,0.0610997963340122,0.0821452817379498,0.107942973523422
"0.1",0.0991174473862865,0.101154107264087,0.103869653767821,0.111337406653089,0.123557365919891,0.15071283095723,0.188051595383571
"0.2",0.198913781398506,0.204344874405974,0.205702647657841,0.220638153428377,0.245078071961982,0.302783435166327,0.353699932111337
"0.3",0.298710115410726,0.305498981670061,0.308893414799728,0.325865580448065,0.35030549898167,0.406653088934148,0.475220638153428
"0.4",0.39918533604888,0.408010862186015,0.41479972844535,0.43448744059742,0.470468431771894,0.55193482688391,0.640190088255261
"0.5",0.4989816700611,0.506449422946368,0.51459606245757,0.539714867617108,0.579769178547183,0.665987780040733,0.762389680923286
"0.6",0.59877800407332,0.610997963340122,0.622539035980991,0.647657841140529,0.683638832315003,0.783435166327223,0.875763747454175
"0.7",0.699253224711473,0.710794297352342,0.71826205023761,0.752885268160217,0.797012898845893,0.894093686354379,0.980312287847929
"0.8",0.799049558723693,0.807875084860828,0.81602172437203,0.843856076035302,0.894093686354379,0.980991174473863,1
"0.9",0.898845892735913,0.908350305498982,0.913102511880516,0.937542430414121,0.985064494229464,1,1
"1",0.999321113374066,1,1,1,1,1,1
