"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.0088255261371351,0.010183299389002,0.010183299389002,0.011541072640869,0.0149355057705363,0.0224032586558045,0.0285132382892057
"0.05",0.0488798370672098,0.0509164969450102,0.0515953835709437,0.0604209097080788,0.0706042090970808,0.101154107264087,0.134419551934827
"0.1",0.0991174473862865,0.102511880515954,0.103869653767821,0.111337406653089,0.130346232179226,0.178547182620502,0.238968092328581
"0.2",0.198913781398506,0.204344874405974,0.211812627291242,0.23285811269518,0.262050237610319,0.337406653088934,0.424304141208418
"0.3",0.298710115410726,0.304141208418194,0.314324507807196,0.336048879837067,0.379497623896809,0.473183978275628,0.590631364562118
"0.4",0.39918533604888,0.408689748811948,0.415478615071283,0.441955193482688,0.4989816700611,0.623217922606925,0.724372029871012
"0.5",0.4989816700611,0.504412763068568,0.51459606245757,0.552613713509844,0.623217922606925,0.725050916496945,0.852681602172437
"0.6",0.59877800407332,0.615071283095723,0.625933469110659,0.653088934147997,0.712152070604209,0.835030549898167,0.960624575695859
"0.7",0.699253224711473,0.711473183978276,0.721656483367278,0.750848608282417,0.823489477257298,0.946367956551256,1
"0.8",0.799049558723693,0.812627291242363,0.823489477257298,0.862186014935506,0.921249151391718,1,1
"0.9",0.898845892735913,0.907671418873048,0.916496945010183,0.955193482688391,1,1,1
"1",0.999321113374066,1,1,1,1,1,1
