"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.0088255261371351,0.00950441276306857,0.010183299389002,0.011541072640869,0.0122199592668024,0.0149355057705363,0.021724372029871
"0.05",0.0488798370672098,0.0502376103190767,0.0522742701968771,0.054989816700611,0.0610997963340122,0.0835030549898167,0.107942973523422
"0.1",0.0991174473862865,0.09979633401222,0.102511880515954,0.110658520027155,0.122199592668024,0.154107264086897,0.191446028513238
"0.2",0.198913781398506,0.202308214528174,0.206381534283775,0.217922606924644,0.235573659198914,0.285132382892057,0.339443312966735
"0.3",0.298710115410726,0.306177868295995,0.311608961303462,0.3326544467074,0.358452138492872,0.430414120841819,0.503733876442634
"0.4",0.39918533604888,0.408010862186015,0.41887304820095,0.435845213849287,0.473862864901561,0.551255940257977,0.628649015614392
"0.5",0.4989816700611,0.505770536320434,0.519348268839104,0.542430414120842,0.58112695179905,0.661235573659199,0.752885268160217
"0.6",0.59877800407332,0.604887983706721,0.612355736591989,0.632722335369993,0.676171079429735,0.769857433808554,0.860149355057705
"0.7",0.699253224711473,0.713509843856076,0.723693143245078,0.750169721656483,0.799049558723693,0.885268160217244,0.971486761710794
"0.8",0.799049558723693,0.810590631364562,0.820773930753564,0.847250509164969,0.888662593346911,0.976238968092329,1
"0.9",0.898845892735913,0.907671418873048,0.915139171758316,0.944331296673456,0.983706720977597,1,1
"1",0.999321113374066,1,1,1,1,1,1
