SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
NsiI.TP620354,1,    2563,0.488966596996429,0.0304805507849011,106,NA,NA,0.928688440489605,NA
PstI.TP453248,1,    3988,0.845295364426343,0.0785848841689776,106,NA,NA,0.984596339795428,NA
GFSSContig17137_1860,1,   35412,0.00476858359832663,0.0478522853065718,106,NA,NA,0.459852932473071,NA
GFSSContig17137_940,1,   36536,0.0383923369363679,0.0522875816993464,106,NA,NA,0.651696961856957,NA
PstI.TP1112203,1,   63590,0.0919654828505562,0.446396646729394,106,NA,NA,0.746048723177802,NA
PstI.TP506588,1,   80675,0.0750392525538013,0.454910063113128,106,NA,NA,0.719291262942472,NA
PstI.TP989644,1,   80828,0.841569761287153,0.0973380051171611,106,NA,NA,0.983932529905231,NA
PstI.TP312105,1,   81356,0.506635244123065,0.344025241160789,106,NA,NA,0.93235352829746,NA
NsiI.TP481742,1,  154583,0.0404806822083084,0.0425412598924102,106,NA,NA,0.657160080761778,NA
PstI.TP863331,1,  161269,0.255141039266379,0.280106166671024,106,NA,NA,0.854177996113057,NA
NsiI.TP71772,1,  180079,0.0821722527446368,0.0361144124594949,106,NA,NA,0.734979521219033,NA
NsiI.TP611047,1,  185165,0.263547920221654,0.343332056460988,106,NA,NA,0.85878946520617,NA
NsiI.TP611046,1,  185173,0.0491683171527668,0.362920876357722,106,NA,NA,0.673647011924467,NA
PstI.TP1169914,1,  194807,0.156148146251756,0.440283120419251,106,NA,NA,0.796133495587927,NA
NsiI.TP96063,1,  195779,0.781309578507989,0.337966385540691,106,NA,NA,0.976950432265853,NA
NsiI.TP521153,1,  258294,0.228005439084714,0.284843040657433,106,NA,NA,0.83669834872051,NA
PstI.TP271714,1,  262844,0.171035751189977,0.248082731921141,106,NA,NA,0.807052587466515,NA
PstI.TP424788,1,  263370,0.601479373534494,0.386389475836977,106,NA,NA,0.948156995611787,NA
PstI.TP811380,1,  281841,0.0907168599356536,0.303650351264135,106,NA,NA,0.744778104721247,NA
PstI.TP931820,1,  284314,0.118022340024214,0.152767050332588,106,NA,NA,0.769912577608234,NA
