"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00936768149882904,0.0101483216237315,0.0109289617486339,0.0132708821233411,0.016783762685402,0.029664324746292,0.0562060889929742
"0.05",0.0495706479313037,0.0526932084309134,0.0562060889929742,0.0679156908665105,0.0807962529274005,0.124512099921936,0.186572989851678
"0.1",0.0995316159250585,0.103044496487119,0.10655737704918,0.12256049960968,0.152224824355972,0.224043715846995,0.311475409836066
"0.2",0.199453551912568,0.207650273224044,0.217017954722873,0.236533957845433,0.28064012490242,0.395003903200625,0.517954722872756
"0.3",0.299375487900078,0.310304449648712,0.322794691647151,0.354410616705699,0.418423106947697,0.548009367681499,0.702185792349727
"0.4",0.399297423887588,0.412177985948478,0.424668227946916,0.458626073380172,0.525370804059329,0.676034348165496,0.849336455893833
"0.5",0.499609679937549,0.511709601873536,0.526541764246682,0.569086651053864,0.646760343481655,0.815768930523029,0.984777517564403
"0.6",0.599531615925059,0.611241217798595,0.628024980483997,0.671740827478532,0.754488680718189,0.924668227946916,1
"0.7",0.699453551912568,0.718188914910226,0.734972677595628,0.781811085089774,0.869242779078845,1,1
"0.8",0.799375487900078,0.818110850897736,0.838017174082748,0.883684621389539,0.972287275565964,1,1
"0.9",0.899297423887588,0.917642466822795,0.93559718969555,0.986729117876659,1,1,1
"1",0.999609679937549,1,1,1,1,1,1
