SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
PstI.TP411848,11,    3188,0.000403820531408578,0.436,125,0.517052551895272,0.572345828456534,-0.248962000531998
PstI.TP292268,5, 3450082,0.00055092522819303,0.088,125,0.517052551895272,0.569649636400227,0.465194397797122
PstI.TP1204344,11,    8498,0.000568430726549134,0.232,125,0.517052551895272,0.569379315206574,0.271913573237392
PstI.TP746826,5, 1609271,0.00107859149772891,0.028,125,0.517052551895272,0.563892756820358,0.618751852444806
PstI.TP110898,10, 9880843,0.00125053620019024,0.052,125,0.517052551895272,0.56263928458955,0.421756749357512
PstI.TP292777,7,64227793,0.00258673456672941,0.052,125,0.517052551895272,0.556557127481908,0.383343151926198
PstI.TP15780,9,56211895,0.0026670781357054,0.168,125,0.517052551895272,0.556304071084126,-0.261892759558452
PstI.TP901855,6,42551665,0.00342398094014169,0.052,125,0.517052551895272,0.554246343884112,0.42958851666641
PstI.TP1025634,2,71277610,0.00419480689600341,0.068,125,0.517052551895272,0.552586135713419,0.375036643733075
PstI.TP401147,11,    3119,0.0053363495378038,0.096,125,0.517052551895272,0.550632741393592,-0.291229449595026
PstI.TP755087,11,    5210,0.00596337464307382,0.016,125,0.517052551895272,0.54973664896912,-0.760947656021099
PstI.TP1286414,10,12122103,0.00622102703412372,0.036,125,0.517052551895272,0.549396417160586,-0.456576842105034
PstI.TP31701,2,71261586,0.0062530477184535,0.18,125,0.517052551895272,0.549355155966514,0.216515187819332
PstI.TP492152,11,    3736,0.00647843278058758,0.028,125,0.517052551895272,0.549070782664506,-0.454237034547042
PstI.TP1123778,2,61958273,0.00734595657151373,0.096,125,0.517052551895272,0.548064512656603,-0.313344238220911
PstI.TP59966,7, 7754399,0.00799703588459028,0.024,125,0.517052551895272,0.547387218022419,0.428147105280474
PstI.TP353347,10,13577246,0.00812211313761731,0.02,125,0.517052551895272,0.547263672520909,-0.651118384009157
PstI.TP1040444,1,61649660,0.00819866826061794,0.048,125,0.517052551895272,0.547189038925798,-0.378755356220024
PstI.TP285646,7,59945480,0.00827051989007816,0.072,125,0.517052551895272,0.547119637884564,-0.430547723890758
PstI.TP128515,4,57065304,0.00846999327808802,0.024,125,0.517052551895272,0.546930194689502,-0.504812937411684
PstI.TP1000478,2,72314995,0.00889978803261795,0.024,125,0.517052551895272,0.546537321966224,0.442591019221432
PstI.TP288834,11,    2294,0.00920230469313222,0.016,125,0.517052551895272,0.546272436548466,-0.787112771004145
PstI.TP811183,11,    5622,0.00937812244079335,0.024,125,0.517052551895272,0.546122617604237,-0.483758818917054
PstI.TP1144768,1,78240904,0.00940990011348743,0.056,125,0.517052551895272,0.546095847190416,-0.340721120980135
PstI.TP738082,10, 6556740,0.00946233001169437,0.012,125,0.517052551895272,0.546051893310879,-0.982600366635036
PstI.TP105605,3,54845915,0.00990687133149134,0.08,125,0.517052551895272,0.545689061306015,-0.582072637861063
NsiI.TP439808,3,13233852,0.00998611258465686,0.0679999999999999,125,0.517052551895272,0.545626165585712,0.30415559862236
PstI.TP374113,11,    2928,0.0102782200939135,0.044,125,0.517052551895272,0.54539872491058,0.415696527452817
PstI.TP745600,1,15174350,0.0102833824791377,0.016,125,0.517052551895272,0.545394764847901,0.574247148615671
PstI.TP775752,10,41350986,0.0104504819375165,0.076,125,0.517052551895272,0.545267726940619,0.352993975800525
NsiI.TP475064,1,66777724,0.0108820704398683,0.024,125,0.517052551895272,0.54494914480269,-0.600247032855959
PstI.TP409444,11,    3169,0.0113202279981876,0.064,125,0.517052551895272,0.544638915273796,-0.33071515265791
PstI.TP39923,4,59505323,0.011345998528582,0.08,125,0.517052551895272,0.54462105978266,0.252945928941949
NsiI.TP364137,6,56610072,0.0115799620004077,0.032,125,0.517052551895272,0.544460861593798,-0.683429361575177
PstI.TP1102757,3,60738907,0.0117084100915712,0.088,125,0.517052551895272,0.544374338406977,0.408675912336009
PstI.TP547023,2,75564773,0.0117116244752057,0.0679999999999999,125,0.517052551895272,0.544372186836331,0.293512759731837
PstI.TP1181476,5, 2299991,0.0118248619760133,0.228,125,0.517052551895272,0.544296748264236,-0.229377497752282
