"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00936768149882904,0.00975800156128025,0.0101483216237315,0.0117096018735363,0.0144418423106948,0.022248243559719,0.0320062451209992
"0.05",0.0495706479313037,0.0503512880562061,0.0526932084309134,0.0577673692427791,0.0675253708040593,0.0999219359875098,0.131537861046058
"0.1",0.0995316159250585,0.103044496487119,0.104996096799375,0.112412177985948,0.130366900858704,0.173692427790788,0.230288836846214
"0.2",0.199453551912568,0.204918032786885,0.211163153786105,0.226385636221702,0.259953161592506,0.339188134270101,0.415690866510539
"0.3",0.299375487900078,0.307181889149102,0.316939890710383,0.339968774395004,0.376268540202966,0.457455113192818,0.551912568306011
"0.4",0.399297423887588,0.408665105386417,0.417642466822795,0.44184231069477,0.489071038251366,0.584309133489461,0.688914910226386
"0.5",0.499609679937549,0.508977361436378,0.519516003122561,0.544886807181889,0.598360655737705,0.70335675253708,0.8064012490242
"0.6",0.599531615925059,0.608118657298985,0.618657298985168,0.651834504293521,0.70335675253708,0.808352849336456,0.920374707259953
"0.7",0.699453551912568,0.711163153786105,0.723653395784543,0.75175644028103,0.804059328649493,0.918423106947697,1
"0.8",0.799375487900078,0.812646370023419,0.822404371584699,0.856752537080406,0.914910226385636,1,1
"0.9",0.899297423887588,0.910616705698673,0.919594067135051,0.947306791569087,1,1,1
"1",0.999609679937549,1,1,1,1,1,1
