SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
NsiI.TP3581,5,68467677,0.00176900399043178,0.02,125,0.335427699461889,0.394184441595035,0.868596850919975
PstI.TP1286414,10,12122103,0.00256608000737497,0.036,125,0.335427699461889,0.389919531180043,-0.460352630092346
PstI.TP789647,3,69354547,0.00385255015886816,0.36,125,0.335427699461889,0.385316288482112,0.173267617425229
PstI.TP961110,1,65184135,0.00392622908345842,0.144,125,0.335427699461889,0.385103163372102,0.237322960751244
PstI.TP288834,11,    2294,0.00405218330341252,0.016,125,0.335427699461889,0.384748221539656,-0.790310384608375
PstI.TP547023,2,75564773,0.00490019902009415,0.0679999999999999,125,0.335427699461889,0.382620226157566,0.30228799463785
PstI.TP774963,6, 1911989,0.00545146477524579,0.16,125,0.335427699461889,0.381432425902102,-0.249539828188007
PstI.TP384804,2,65029446,0.00633746101156122,0.42,125,0.335427699461889,0.379762188180412,-0.195925869326901
PstI.TP1294195,11,    9130,0.00658897882179437,0.02,125,0.335427699461889,0.379332000725605,0.466814689995885
PstI.TP433234,11,    3320,0.00715116639443128,0.164,125,0.335427699461889,0.378429025125477,-0.213936523236224
PstI.TP299726,9, 2970040,0.0081057204491548,0.0639999999999999,125,0.335427699461889,0.377052583409668,-0.300331199981578
PstI.TP861288,3,62118748,0.00850416281819942,0.012,125,0.335427699461889,0.376527173744455,-0.648336832380436
PstI.TP98115,9,51912899,0.00861495746778625,0.036,125,0.335427699461889,0.376385611440948,0.407120104585974
NsiI.TP475064,1,66777724,0.00946820318758694,0.024,125,0.335427699461889,0.375354974170771,-0.556737272227501
PstI.TP702574,6,57893505,0.00951592750714641,0.024,125,0.335427699461889,0.375300207456209,0.404064604530938
PstI.TP117081,2,45986549,0.00964579695229138,0.092,125,0.335427699461889,0.375152620556775,0.417683493341804
PstI.TP858902,4,66143706,0.00993566002731607,0.316,125,0.335427699461889,0.374830536718374,0.188951794289455
NsiI.TP433717,11,   14120,0.00996368540508928,0.028,125,0.335427699461889,0.374799915704961,0.442201525875231
PstI.TP411848,11,    3188,0.0102722615167196,0.436,125,0.335427699461889,0.374468566207211,-0.16088186221183
PstI.TP1256120,3,48694888,0.0115342110896817,0.088,125,0.335427699461889,0.373213542967265,-0.242725748341594
PstI.TP459121,1,78162835,0.0120078325859164,0.068,125,0.335427699461889,0.372779092377416,-0.317555150502821
PstI.TP744920,11,    5140,0.0120415659493042,0.012,125,0.335427699461889,0.372748833326867,0.686774114337891
PstI.TP457393,1,60097068,0.0124505284225737,0.248,125,0.335427699461889,0.372388866297734,-0.224071497869762
PstI.TP282598,10,55748349,0.012671716337823,0.024,125,0.335427699461889,0.372199280889503,-0.400268202106558
PstI.TP777320,4, 3534524,0.013250865475762,0.036,125,0.335427699461889,0.371718781719581,-0.378573979208812
PstI.TP844985,2,58637331,0.0139748245100856,0.096,125,0.335427699461889,0.371148071376638,-0.327511070127076
PstI.TP454285,2,63153549,0.0143388806395403,0.0679999999999999,125,0.335427699461889,0.370872635636282,0.346979473507353
PstI.TP371473,10,59883760,0.0144574958857127,0.016,125,0.335427699461889,0.370784470992574,-0.501581362882472
NsiI.TP28119,11,    9435,0.0149453302684694,0.356,125,0.335427699461889,0.370429645127466,-0.195491643364312
NsiI.TP213158,2,67720379,0.0158081714379678,0.272,125,0.335427699461889,0.369830730142694,-0.166773506126289
PstI.TP433679,11,    3324,0.017023664834893,0.136,125,0.335427699461889,0.369042647651848,0.180828480822034
PstI.TP733771,11,    5061,0.017416009535936,0.076,125,0.335427699461889,0.368800788012496,0.305177706543411
PstI.TP26215,9,  583262,0.0178186394084752,0.048,125,0.335427699461889,0.368558450920494,0.343180902657528
PstI.TP1158265,11,    8131,0.0181105129030395,0.232,125,0.335427699461889,0.368386336393508,0.21347302389747
PstI.TP619311,11,    4342,0.0182809758918472,0.108,125,0.335427699461889,0.368287155163218,0.196446621086222
PstI.TP150789,2,64840814,0.0187648113815764,0.1,125,0.335427699461889,0.368010836943526,-0.224892674026847
PstI.TP401749,7, 8817658,0.0188458186903452,0.156,125,0.335427699461889,0.367965304235379,0.222794363647828
PstI.TP84880,1,63680478,0.019787903882011,0.128,125,0.335427699461889,0.367450365390325,-0.267125807932137
NsiI.TP661879,3,73421724,0.0201932917843908,0.492,125,0.335427699461889,0.367236647973588,0.136637058050893
PstI.TP797415,11,    5520,0.0221334987999822,0.188,125,0.335427699461889,0.366272522849913,0.180487929554572
PstI.TP843092,5,14746414,0.022354370614509,0.04,125,0.335427699461889,0.366168437988225,-0.359235100076129
PstI.TP794569,2, 3715278,0.0224532179609924,0.0600000000000001,125,0.335427699461889,0.366122207807029,0.264423470338886
