SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
PstI.TP457393,1,60097068,0.00148785154415239,0.248,125,0.268566000909506,0.330877356080266,-0.45243804935878
PstI.TP1071296,11,    7466,0.00231787068488464,0.148,125,0.268566000909506,0.325656488172391,0.462809096167888
PstI.TP745785,6,45615805,0.0024262495812234,0.42,125,0.268566000909506,0.325122109409557,-0.361394850051325
PstI.TP789647,3,69354547,0.0029397083681235,0.36,125,0.268566000909506,0.322885297551223,0.326838438765611
PstI.TP1019197,11,    7072,0.00349559086723778,0.032,125,0.268566000909506,0.320878464078496,0.859280458062926
PstI.TP339945,11,    2686,0.00350928149908123,0.064,125,0.268566000909506,0.320833295628091,-0.744249774773538
PstI.TP777320,4, 3534524,0.00424532532765984,0.036,125,0.268566000909506,0.318639893615391,-0.782665435194237
PstI.TP55941,6,51146867,0.00469753844759461,0.244,125,0.268566000909506,0.31747939904148,-0.364152100599003
PstI.TP1000478,2,72314995,0.00482663671602389,0.024,125,0.268566000909506,0.317169227966578,0.836684777701628
PstI.TP1025634,2,71277610,0.00512036510055903,0.068,125,0.268566000909506,0.316494337262775,0.594981141303472
PstI.TP738082,10, 6556740,0.00655504503268249,0.012,125,0.268566000909506,0.313687251370135,-1.42910716542107
PstI.TP411848,11,    3188,0.00696584638692052,0.436,125,0.268566000909506,0.313000219632813,-0.299137833313445
PstI.TP476886,2,55394288,0.00829130789983585,0.208,125,0.268566000909506,0.311039819988532,-0.404917957976015
PstI.TP110898,10, 9880843,0.00945748157478127,0.052,125,0.268566000909506,0.309567231560448,0.543660369354424
PstI.TP178843,10,51681279,0.0100942168464341,0.088,125,0.268566000909506,0.308840899830558,-0.422971915331657
PstI.TP209642,2,67215455,0.0104434700462437,0.028,125,0.268566000909506,0.30846246772207,0.760082271126097
PstI.TP152056,5,64031521,0.010451236650116,0.076,125,0.268566000909506,0.308454202552816,0.530105331040223
