SNP,Chromosome,Position,DF,t Value,std Error,effect
PstI.TP506588,1,   80675,106,0.483588506026422,0.231798827749714,0.119249981697008
PstI.TP863331,1,  161269,106,-1.06529651685458,0.231798827749714,-0.0771620544381652
NsiI.TP611047,1,  185165,106,0.261791931064271,0.231798827749714,0.0283716917414705
PstI.TP271714,1,  262844,106,0.997694171992617,0.231798827749714,0.0802666247397092
PstI.TP424788,1,  263370,106,-1.35119700330976,0.231798827749714,-0.172333386788139
PstI.TP931820,1,  284314,106,0.0912757160742519,0.231798827749714,0.01188916406507
NsiI.TP148773,1,  285352,106,-1.30312434255127,0.231798827749714,-0.0845766132616536
PstI.TP1106845,1,  416796,106,0.830642589845269,0.231798827749714,0.125697176235364
PstI.TP425356,1,  569039,106,-0.120053178804651,0.231798827749714,-0.0114212709905064
PstI.TP999740,1,  569491,106,1.0969751365155,0.231798827749714,0.0809204130970464
PstI.TP1152021,1,  865447,106,0.721782181845645,0.231798827749714,0.0822548386807952
PstI.TP716618,1,  918921,106,0.299117751167,0.231798827749714,0.0345447772718042
PstI.TP1246584,1, 1015480,106,0.464914433874323,0.231798827749714,0.0215831515956525
PstI.TP354591,1, 1050082,106,-1.27970607906933,0.231798827749714,-0.0691345411402958
PstI.TP856852,1, 1153760,106,-2.9078498145144,0.231798827749714,-0.241026434036643
PstI.TP775725,1, 1175417,106,1.05475686619233,0.231798827749714,0.0882700489276422
PstI.TP329515,1, 1537490,106,1.28244247390626,0.231798827749714,0.0671091536142731
PstI.TP929619,1, 1952038,106,-0.962199556478856,0.231798827749714,-0.112382276949388
PstI.TP417865,1, 2030761,106,0.264025447165355,0.231798827749714,0.0191064228755403
PstI.TP885267,1, 2084430,106,0.331565555600647,0.231798827749714,0.0375627325510974
PstI.TP1294018,1, 2280325,106,-0.186402670427516,0.231798827749714,-0.0160633737650356
PstI.TP56795,1, 2315051,106,-0.86060606368324,0.231798827749714,-0.150930072466637
PstI.TP966432,1, 2596832,106,-0.0370770799017933,0.231798827749714,-0.00405401100257885
PstI.TP441536,1, 2816855,106,1.96339041943896,0.231798827749714,0.0793040901461151
PstI.TP1085601,1, 2820903,106,0.480348305155642,0.231798827749714,0.0440454029807504
PstI.TP525202,1, 2884119,106,-0.0800830100498267,0.231798827749714,-0.00674845067137775
PstI.TP1268585,1, 2988383,106,-2.25085143943657,0.231798827749714,-0.18030309601761
PstI.TP849876,1, 3050119,106,0.222199022268517,0.231798827749714,0.0162374164751713
PstI.TP209693,1, 3305106,106,0.444203512301298,0.231798827749714,0.0431173074167444
PstI.TP626124,1, 3342723,106,-0.422069686784259,0.231798827749714,-0.0525939010148228
PstI.TP1059573,1, 3357749,106,1.40943949775607,0.231798827749714,0.113854759645837
NsiI.TP504485,1, 3381640,106,1.02159412971738,0.231798827749714,0.11500189917367
PstI.TP1243055,1, 3389055,106,0.645776363978148,0.231798827749714,0.0751930502808049
PstI.TP1244443,1, 3397749,106,0.666278691277078,0.231798827749714,0.0443888431375682
PstI.TP1199997,1, 3471828,106,0.56152342948539,0.231798827749714,0.084893301156426
PstI.TP757375,1, 3471897,106,-1.20415097643188,0.231798827749714,-0.140410565119512
PstI.TP726521,1, 3535515,106,0.0509876473389541,0.231798827749714,0.00493253869746835
PstI.TP374511,1, 3576636,106,0.125136673786539,0.231798827749714,0.00901016283971079
PstI.TP1267977,1, 3576713,106,0.983027422165623,0.231798827749714,0.0710791656720519
PstI.TP1155202,1, 3620639,106,-1.26843062785896,0.231798827749714,-0.15160094002368
PstI.TP961085,1, 3705536,106,-0.332924542680433,0.231798827749714,-0.0152621072551322
PstI.TP21889,1, 3705780,106,-0.81414334722859,0.231798827749714,-0.0429632077185831
PstI.TP1053336,1, 3955998,106,0.234042791911989,0.231798827749714,0.0217857186222876
PstI.TP891020,1, 4033768,106,0.452055417989246,0.231798827749714,0.0360252018958025
PstI.TP629259,1, 4276027,106,-2.29552115022157,0.231798827749714,-0.117253444333114
PstI.TP629254,1, 4276045,106,-0.519519550888802,0.231798827749714,-0.0711028477166491
PstI.TP140451,1, 4460094,106,0.921855356289151,0.231798827749714,0.0605590260578529
NsiI.TP39399,1, 4465777,106,0.063168999250265,0.231798827749714,0.00440054467256615
PstI.TP403850,1, 4535788,106,-0.165137870031741,0.231798827749714,-0.0222109974983269
NsiI.TP468762,1, 4620729,106,1.43051412115855,0.231798827749714,0.135332118565071
PstI.TP307588,1, 4762662,106,-0.839230648993182,0.231798827749714,-0.0778475605142999
PstI.TP920636,1, 4777048,106,-0.324770359634439,0.231798827749714,-0.0257555206072602
PstI.TP947391,1, 4891496,106,-0.0884132815034477,0.231798827749714,-0.0137901793327913
PstI.TP683907,1, 4900973,106,2.00561374406347,0.231798827749714,0.123951877142424
PstI.TP402429,1, 4990016,106,0.416363880976563,0.231798827749714,0.0342586787544701
PstI.TP1126882,1, 5115206,106,0.658004499739585,0.231798827749714,0.0813734953968841
PstI.TP684655,1, 5379329,106,0.0848531045962146,0.231798827749714,0.00423952869400498
NsiI.TP367540,1, 5460609,106,-0.0683301238613248,0.231798827749714,-0.010599703531236
PstI.TP9547,1, 5534818,106,1.74416860913598,0.231798827749714,0.106798122713959
PstI.TP476949,1, 5536792,106,2.30987941813581,0.231798827749714,0.0948783218595658
PstI.TP291849,1, 5571398,106,1.12485489119095,0.231798827749714,0.0659182781401627
PstI.TP677745,1, 5751851,106,-1.21127146195718,0.231798827749714,-0.0685557901799022
PstI.TP356699,1, 5752437,106,-1.29106834233843,0.231798827749714,-0.171874544798886
PstI.TP705967,1, 5858828,106,-0.967046669399074,0.231798827749714,-0.0919368995305725
PstI.TP1252197,1, 5912854,106,1.20997114937752,0.231798827749714,0.0872945520558517
PstI.TP116123,1, 5967108,106,1.02974157579394,0.231798827749714,0.0946908038957476
PstI.TP804275,1, 5979740,106,0.0188762661768898,0.231798827749714,0.00207747321041252
PstI.TP523933,1, 6018181,106,-0.707095813833337,0.231798827749714,-0.0344997048368501
PstI.TP722242,1, 6187691,106,-1.66974772489695,0.231798827749714,-0.271632121169111
NsiI.TP488601,1, 6409370,106,0.799533868878843,0.231798827749714,0.0379251257290839
PstI.TP1015835,1, 6514843,106,1.9411640580092,0.231798827749714,0.124137144600366
PstI.TP547229,1, 6574881,106,1.490649224459,0.231798827749714,0.117383184977944
PstI.TP1129801,1, 6608649,106,-0.0651328876421024,0.231798827749714,-0.00338132821677101
PstI.TP272307,1, 6679965,106,0.517292019020664,0.231798827749714,0.029182324194067
PstI.TP841428,1, 6731433,106,-0.630705114998382,0.231798827749714,-0.126158973214609
PstI.TP1245357,1, 6748280,106,-0.299236624519636,0.231798827749714,-0.0267360320621242
PstI.TP1136661,1, 6752030,106,-1.33069457101587,0.231798827749714,-0.184452368140224
PstI.TP444825,1, 6930877,106,-0.803624893385082,0.231798827749714,-0.102409894299156
PstI.TP572285,1, 6947477,106,-0.333244578147375,0.231798827749714,-0.0518820675304082
NsiI.TP800074,1, 6979429,106,-2.5754957589035,0.231798827749714,-0.330370953136256
PstI.TP806450,1, 7007771,106,1.72038915993691,0.231798827749714,0.10561380196561
PstI.TP443586,1, 7215893,106,-0.186371840668696,0.231798827749714,-0.00844534426107837
PstI.TP488378,1, 7260223,106,0.331229699227888,0.231798827749714,0.143294550444979
NsiI.TP375218,1, 7321465,106,-0.633759896689711,0.231798827749714,-0.0453255460454958
PstI.TP451905,1, 7339832,106,-0.282943941212283,0.231798827749714,-0.0241190379346655
PstI.TP712786,1, 7449325,106,0.954605301473942,0.231798827749714,0.0688629862823503
PstI.TP1137764,1, 7486769,106,-0.236328675941839,0.231798827749714,-0.021812092238402
PstI.TP1173447,1, 7571007,106,1.74664488150415,0.231798827749714,0.156937303316476
PstI.TP614866,1, 7824409,106,-0.0979794149358607,0.231798827749714,-0.012857173212891
PstI.TP973605,1, 7933170,106,1.72423260600615,0.231798827749714,0.133875014050282
PstI.TP972953,1, 7984963,106,-1.33617731768553,0.231798827749714,-0.0606474833420461
PstI.TP36329,1, 8029204,106,0.40835084440928,0.231798827749714,0.0461425360088641
NsiI.TP273737,1, 8121676,106,-0.809383948598728,0.231798827749714,-0.152976368578735
PstI.TP308053,1, 8330660,106,-2.727305099187,0.231798827749714,-0.235808346356293
PstI.TP424566,1, 8533790,106,-0.807449634482958,0.231798827749714,-0.057862428527532
PstI.TP983141,1, 8569458,106,0.223233064684898,0.231798827749714,0.0334680894597906
PstI.TP426455,1, 8609159,106,-1.27131420780645,0.231798827749714,-0.0789928204617858
PstI.TP302093,1, 8923298,106,0.59863567050361,0.231798827749714,0.046507689251161
PstI.TP461927,1, 9014162,106,-1.86453061327585,0.231798827749714,-0.159194061536891
PstI.TP443245,1, 9039678,106,0.27548147252131,0.231798827749714,0.0247618155980094
PstI.TP542649,1, 9116308,106,-0.838264569727495,0.231798827749714,-0.0922085038127937
PstI.TP550784,1, 9140137,106,1.4522624239777,0.231798827749714,0.158971822433196
PstI.TP581769,1, 9144035,106,-0.539961317230883,0.231798827749714,-0.0627558778029575
PstI.TP745827,1, 9270379,106,0.37521315112826,0.231798827749714,0.0312162880706632
PstI.TP456141,1, 9284445,106,-1.44262436634362,0.231798827749714,-0.12545283010207
PstI.TP107393,1, 9287566,106,1.21731881212584,0.231798827749714,0.103149209727755
PstI.TP974726,1, 9504539,106,0.745743630727302,0.231798827749714,0.0562353287728634
PstI.TP701371,1, 9558859,106,-0.484919347503356,0.231798827749714,-0.0486984835807364
PstI.TP1174311,1, 9559149,106,0.825351504007176,0.231798827749714,0.0459441470268389
PstI.TP390724,1, 9756005,106,1.11347918602279,0.231798827749714,0.0787207922192685
PstI.TP377612,1, 9851429,106,-0.714705446424046,0.231798827749714,-0.0397698158096557
PstI.TP377610,1, 9851445,106,-1.44416610009256,0.231798827749714,-0.153601527922262
PstI.TP1001875,1, 9929490,106,0.531589909290173,0.231798827749714,0.0782509902336753
PstI.TP120265,1, 9929566,106,-1.07469271430023,0.231798827749714,-0.0750787638886273
PstI.TP145867,1, 9990979,106,-0.0917067467963629,0.231798827749714,-0.0217706122976704
PstI.TP498398,1,10010021,106,0.0665657584957322,0.231798827749714,0.00559541105041128
PstI.TP1106149,1,10181736,106,0.379008387495872,0.231798827749714,0.0222777884338121
PstI.TP593918,1,10465079,106,1.4959757153395,0.231798827749714,0.144683593936255
NsiI.TP360999,1,10465743,106,-1.71698993764203,0.231798827749714,-0.209954203208226
PstI.TP323026,1,10477035,106,-0.353308802453588,0.231798827749714,-0.054815885068181
PstI.TP91211,1,10530796,106,0.15479147644068,0.231798827749714,0.00944688703249787
PstI.TP488889,1,10576905,106,-0.8316948281286,0.231798827749714,-0.0647595085429437
PstI.TP948493,1,10639570,106,0.637569555201157,0.231798827749714,0.0553573240896386
PstI.TP980214,1,10687788,106,-0.603272226929865,0.231798827749714,-0.0305504298157809
PstI.TP667320,1,10965394,106,-0.74740542258163,0.231798827749714,-0.105246491274021
PstI.TP869093,1,11187262,106,-1.02213109148179,0.231798827749714,-0.0660442194824668
PstI.TP835148,1,11456164,106,-1.14374951186741,0.231798827749714,-0.091575860877352
PstI.TP1045636,1,11697258,106,1.09040286748913,0.231798827749714,0.0684269090541838
PstI.TP319571,1,11815150,106,-1.69145665198157,0.231798827749714,-0.0840507337885888
PstI.TP1288084,1,11935767,106,-0.459450833884412,0.231798827749714,-0.030860495386476
PstI.TP939213,1,11990855,106,-0.402132906718821,0.231798827749714,-0.0535662904202732
PstI.TP301133,1,12137712,106,-0.331629986386932,0.231798827749714,-0.0495553805099719
