"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00942476438089048,0.0100747481312967,0.0103997400064998,0.0152746181345466,0.021774455638609,0.0464738381540461,0.0877478063048424
"0.05",0.0493987650308742,0.0526486837829054,0.0552486187845304,0.0685732856678583,0.0929476763080923,0.161195970100747,0.259993500162496
"0.1",0.0994475138121547,0.10627234319142,0.114072148196295,0.135846603834904,0.174195645108872,0.274943126421839,0.425089372765681
"0.2",0.199545011374716,0.208969775755606,0.216769580760481,0.249593760155996,0.30939226519337,0.473513162170946,0.655833604159896
"0.3",0.299642508937277,0.315892102697433,0.331166720831979,0.376665583360416,0.460188495287618,0.643808904777381,0.858953526161846
"0.4",0.399415014624634,0.412739681507962,0.432564185895353,0.487812804679883,0.580760480987975,0.787780305492363,0.994475138121547
"0.5",0.499512512187195,0.513812154696133,0.529086772830679,0.586935326616835,0.686707832304192,0.89372765680858,1
"0.6",0.599610009749756,0.615859603509912,0.636009099772506,0.701657458563536,0.808579785505362,1,1
"0.7",0.699382515437114,0.723106922326942,0.743581410464738,0.80727981800455,0.90412739681508,1,1
"0.8",0.799480012999675,0.816054598635034,0.836529086772831,0.896977575560611,1,1,1
"0.9",0.899577510562236,0.918427039324017,0.93955151121222,1,1,1,1
"1",0.999675008124797,1,1,1,1,1,1
