SNP,Chromosome,Position,DF,t Value,std Error,effect
PstI.TP506588,1,   80675,106,0.538611846085959,0,0.0285894368070064
PstI.TP863331,1,  161269,106,-1.20459860974236,0,-0.020602180597526
NsiI.TP611047,1,  185165,106,-0.0442684899503706,0,-0.00102836262189773
PstI.TP271714,1,  262844,106,1.40913110089698,0,0.0245410715000642
PstI.TP424788,1,  263370,106,-1.18559275024083,0,-0.0350220529258254
PstI.TP931820,1,  284314,106,0.16336339755767,0,0.00506529459995625
NsiI.TP148773,1,  285352,106,-1.34478179737981,0,-0.0183896752559029
PstI.TP1106845,1,  416796,106,0.911322643896463,0,0.0343394104054323
PstI.TP425356,1,  569039,106,-0.5371659430963,0,-0.0119498124126042
PstI.TP999740,1,  569491,106,1.78018506488706,0,0.0292735457858573
PstI.TP1152021,1,  865447,106,1.34773836553663,0,0.0353096935001465
PstI.TP716618,1,  918921,106,-0.17451625186691,0,-0.00475632335484657
PstI.TP1246584,1, 1015480,106,1.52295173908112,0,0.0125467469618011
PstI.TP354591,1, 1050082,106,-1.69041649614352,0,-0.0201155562686106
PstI.TP856852,1, 1153760,106,-3.53107399048303,0,-0.0607963577184913
PstI.TP775725,1, 1175417,106,1.63204808466092,0,0.0329840781177881
PstI.TP329515,1, 1537490,106,1.83619132808224,0,0.0200136517020543
PstI.TP929619,1, 1952038,106,0.0076289032066053,0,0.000226644688619715
PstI.TP417865,1, 2030761,106,1.2159908772217,0,0.0183122498871074
PstI.TP885267,1, 2084430,106,0.395681623035301,0,0.00973696294523506
PstI.TP1294018,1, 2280325,106,0.326957048503891,0,0.00536602641504675
PstI.TP56795,1, 2315051,106,-0.849905815964988,0,-0.0329125688888841
PstI.TP966432,1, 2596832,106,-0.893929861185999,0,-0.0220935726486842
PstI.TP441536,1, 2816855,106,2.24856904179904,0,0.0183566175111003
PstI.TP1085601,1, 2820903,106,-0.148885607090454,0,-0.00311172932549467
PstI.TP525202,1, 2884119,106,1.02429269657725,0,0.0180097681454425
PstI.TP1268585,1, 2988383,106,-1.68947713974653,0,-0.0301486473566801
PstI.TP849876,1, 3050119,106,1.00030773656965,0,0.0136319040629996
PstI.TP209693,1, 3305106,106,0.818381166668113,0,0.0176742946947056
PstI.TP626124,1, 3342723,106,-0.945471382675654,0,-0.024567618848712
PstI.TP1059573,1, 3357749,106,0.26110950528849,0,0.00444508766765923
NsiI.TP504485,1, 3381640,106,1.22071892177355,0,0.0314547452411162
PstI.TP1243055,1, 3389055,106,0.590498229040467,0,0.0156165648556189
PstI.TP1244443,1, 3397749,106,1.05715162952715,0,0.0146500321657769
PstI.TP1199997,1, 3471828,106,1.12915612512672,0,0.0377911622764372
PstI.TP757375,1, 3471897,106,-1.85281355746647,0,-0.0508853931145302
PstI.TP726521,1, 3535515,106,0.703945727207803,0,0.0149509474575246
PstI.TP374511,1, 3576636,106,0.583290006847713,0,0.00911948900911856
PstI.TP1267977,1, 3576713,106,-0.52448837199454,0,-0.00780883082174658
PstI.TP1155202,1, 3620639,106,-1.58664970130702,0,-0.0416837554350126
PstI.TP961085,1, 3705536,106,0.170707313831952,0,0.00162561825770865
PstI.TP21889,1, 3705780,106,-0.595485096679257,0,-0.00632831927883075
PstI.TP1053336,1, 3955998,106,-0.510420450870396,0,-0.0103480822425136
PstI.TP891020,1, 4033768,106,1.06588920498064,0,0.0174629035395721
PstI.TP629259,1, 4276027,106,-2.66901311661655,0,-0.0280300901808808
PstI.TP629254,1, 4276045,106,-1.14139931526753,0,-0.0347274332456224
PstI.TP140451,1, 4460094,106,2.01390578570205,0,0.0246162903807009
NsiI.TP39399,1, 4465777,106,-0.466950670658826,0,-0.00692829148570928
PstI.TP403850,1, 4535788,106,-0.615715529480531,0,-0.0186940859995795
NsiI.TP468762,1, 4620729,106,1.43080728067898,0,0.0304830887136445
PstI.TP307588,1, 4762662,106,-1.30974447679995,0,-0.0274461936560177
PstI.TP920636,1, 4777048,106,-1.26173380121029,0,-0.0200087527457046
PstI.TP947391,1, 4891496,106,-0.235199769837598,0,-0.00818156536464404
PstI.TP683907,1, 4900973,106,1.29586276705077,0,0.0158715343435679
PstI.TP402429,1, 4990016,106,-0.501017996119566,0,-0.00906373809221209
PstI.TP1126882,1, 5115206,106,0.344757603093744,0,0.00987681229227066
PstI.TP684655,1, 5379329,106,-0.210391203730309,0,-0.00207529017709046
NsiI.TP367540,1, 5460609,106,0.864854186569192,0,0.0302015937373745
PstI.TP9547,1, 5534818,106,2.46868158225136,0,0.0317743853819112
PstI.TP476949,1, 5536792,106,2.68499640398494,0,0.0228442847256622
PstI.TP291849,1, 5571398,106,1.8721210834293,0,0.0229999678769742
PstI.TP677745,1, 5751851,106,-1.76812942982324,0,-0.0195561587429689
PstI.TP356699,1, 5752437,106,-1.86135083644695,0,-0.0493306526669125
PstI.TP705967,1, 5858828,106,-0.852701245888194,0,-0.0177900559215552
PstI.TP1252197,1, 5912854,106,0.588260427571769,0,0.00927426969175991
PstI.TP116123,1, 5967108,106,1.49864048585011,0,0.0297366171481585
PstI.TP804275,1, 5979740,106,-0.328993936151034,0,-0.00838665384609538
PstI.TP523933,1, 6018181,106,-0.741827044225449,0,-0.00710132304196206
PstI.TP722242,1, 6187691,106,-0.932186654183757,0,-0.0384774177765722
NsiI.TP488601,1, 6409370,106,1.85740871066802,0,0.0180161177152496
PstI.TP1015835,1, 6514843,106,1.21574332888368,0,0.0161417642525247
PstI.TP547229,1, 6574881,106,1.45979697424267,0,0.0279262956777002
PstI.TP1129801,1, 6608649,106,-1.14703387191056,0,-0.0121934386630389
PstI.TP272307,1, 6679965,106,1.33686125310829,0,0.0158916702631133
PstI.TP841428,1, 6731433,106,-0.477073939873209,0,-0.0212857432195884
PstI.TP1245357,1, 6748280,106,-0.407267080293631,0,-0.00776930170709267
PstI.TP1136661,1, 6752030,106,-2.3427514918663,0,-0.0653256436753751
PstI.TP444825,1, 6930877,106,-1.70877887693651,0,-0.0452198240371134
PstI.TP572285,1, 6947477,106,-0.359376638330384,0,-0.0140855832458611
NsiI.TP800074,1, 6979429,106,-2.64457032352696,0,-0.0748462259530698
PstI.TP806450,1, 7007771,106,1.01867795636052,0,0.012895297615541
PstI.TP443586,1, 7215893,106,-0.53415124887918,0,-0.00508385517577757
PstI.TP488378,1, 7260223,106,0.193840369305706,0,0.0181235986326889
NsiI.TP375218,1, 7321465,106,-1.51022788821087,0,-0.0218229774525904
PstI.TP451905,1, 7339832,106,-0.949277411907474,0,-0.017791884900507
PstI.TP712786,1, 7449325,106,1.53489778596431,0,0.0240190866724987
PstI.TP1137764,1, 7486769,106,-0.521878848268639,0,-0.0102909249450471
PstI.TP1173447,1, 7571007,106,0.373766380326788,0,0.00693765819558196
PstI.TP614866,1, 7824409,106,1.2994824393714,0,0.0324899348117824
PstI.TP973605,1, 7933170,106,2.63110124663518,0,0.0416506001110913
PstI.TP972953,1, 7984963,106,-1.49826340407432,0,-0.0137725717100396
PstI.TP36329,1, 8029204,106,0.36908602785972,0,0.00942830507369927
NsiI.TP273737,1, 8121676,106,-0.962605101625769,0,-0.0394754240619328
PstI.TP308053,1, 8330660,106,-3.44354257614962,0,-0.0621866844710849
PstI.TP424566,1, 8533790,106,-0.811573929295944,0,-0.012501890497
PstI.TP983141,1, 8569458,106,0.463247278861022,0,0.0158056277694973
PstI.TP426455,1, 8609159,106,-2.25387890506089,0,-0.0275304215322428
PstI.TP302093,1, 8923298,106,0.126627468455802,0,0.00205667209055577
PstI.TP461927,1, 9014162,106,-2.16167992202971,0,-0.0362219864185971
PstI.TP443245,1, 9039678,106,-0.651098630676661,0,-0.0113945385000582
PstI.TP542649,1, 9116308,106,-1.52113965531438,0,-0.0361319658845415
PstI.TP550784,1, 9140137,106,1.08384607746177,0,0.0271454924793588
PstI.TP581769,1, 9144035,106,-0.618143846427062,0,-0.0164537359407192
PstI.TP745827,1, 9270379,106,0.361907300887694,0,0.00627396544226133
PstI.TP456141,1, 9284445,106,-1.18276958877326,0,-0.0219208894056421
PstI.TP107393,1, 9287566,106,0.325418144304192,0,0.00604198160848989
PstI.TP974726,1, 9504539,106,1.12981276393258,0,0.0184704239417598
PstI.TP701371,1, 9558859,106,-1.21634319374424,0,-0.0264712516735669
PstI.TP1174311,1, 9559149,106,0.177777783512385,0,0.00202529971372445
PstI.TP390724,1, 9756005,106,-0.635158766626977,0,-0.00968987405231649
PstI.TP377612,1, 9851429,106,-0.715883070051269,0,-0.00855587958484926
PstI.TP377610,1, 9851445,106,-2.07295411290653,0,-0.0527199676439989
PstI.TP1001875,1, 9929490,106,0.126627935937992,0,0.00419812614770944
PstI.TP120265,1, 9929566,106,-0.251728852709259,0,-0.00363191452564345
PstI.TP145867,1, 9990979,106,-0.269803766124435,0,-0.0142751594103862
PstI.TP498398,1,10010021,106,-0.758840129716592,0,-0.0134342940205285
PstI.TP1106149,1,10181736,106,0.349754680914571,0,0.00454651555484956
PstI.TP593918,1,10465079,106,1.12361481150837,0,0.0258366321866993
NsiI.TP360999,1,10465743,106,-2.16497048433375,0,-0.0568853367681078
PstI.TP323026,1,10477035,106,-0.549468317698122,0,-0.0212367863484176
PstI.TP91211,1,10530796,106,0.505205817642087,0,0.00652078262725121
PstI.TP488889,1,10576905,106,-0.872295837557207,0,-0.0142142575769735
PstI.TP948493,1,10639570,106,0.944390085785635,0,0.0193378056971945
PstI.TP980214,1,10687788,106,-0.701206643060975,0,-0.00686291783238855
PstI.TP667320,1,10965394,106,-0.892011544611347,0,-0.0282189865732527
PstI.TP869093,1,11187262,106,-2.33105281135672,0,-0.0282760311792324
PstI.TP835148,1,11456164,106,-1.48438326484685,0,-0.0250181662834053
PstI.TP1045636,1,11697258,106,0.854646055142181,0,0.011785853319145
PstI.TP319571,1,11815150,106,-1.84619313272124,0,-0.0181261390767624
PstI.TP1288084,1,11935767,106,-0.830958263245565,0,-0.0109105158638219
PstI.TP939213,1,11990855,106,-0.373859328782818,0,-0.0109729487210072
PstI.TP301133,1,12137712,106,0.767908783157798,0,0.025706676670143
NsiI.TP690036,1,12138480,106,0.611054551940303,0,0.0181556671206366
PstI.TP308387,1,12249163,106,-0.608823202646879,0,-0.00617330798548391
PstI.TP401102,1,12714512,106,-1.26609761167745,0,-0.0303250893443394
PstI.TP419952,1,13194145,106,-1.5864127791068,0,-0.0417297350931415
PstI.TP770895,1,13263569,106,2.82102910909108,0,0.0388698861500028
PstI.TP726878,1,13263594,106,-0.97099104083601,0,-0.0132374090291974
NsiI.TP146220,1,13426299,106,0.0411901093348315,0,0.000637445842523829
PstI.TP775845,1,13537099,106,-0.164988377213072,0,-0.00447816909566192
PstI.TP37475,1,14297444,106,1.83234912488229,0,0.0174007705579378
PstI.TP473065,1,14979768,106,0.266520164869902,0,0.00275891004329325
PstI.TP994295,1,15000089,106,2.26802102507327,0,0.0328897323292805
NsiI.TP173516,1,15009936,106,0.276509309728905,0,0.00367414648360555
NsiI.TP453296,1,15160906,106,-1.26483273109573,0,-0.0187421944738408
PstI.TP745600,1,15174350,106,0.400510195237193,0,0.0141049368961795
PstI.TP37494,1,15597809,106,1.80493308825087,0,0.0770542909719685
PstI.TP364469,1,15807512,106,0.0795832157565086,0,0.00105480974176543
PstI.TP548596,1,16432580,106,0.50145383098729,0,0.0167730236689046
PstI.TP1150194,1,16733554,106,0.0686772488750474,0,0.0016819152037717
PstI.TP875497,1,17132096,106,0.260694800500465,0,0.0088506594005644
PstI.TP270063,1,17132801,106,1.79387521738515,0,0.043359299443271
