SNP,Chromosome,Position,P.value,maf,effect
NsiI.TP735901,1, 1547162,0.00717261237310418,NA,0.154180804167668
PstI.TP312988,1, 1615878,0.0071850359613243,NA,0.154158061992082
PstI.TP1294494,1, 1663938,0.00385026676907766,NA,0.0805456896158049
NsiI.TP212267,1, 1974353,3.51381873886913e-07,NA,-0.123306691698106
NsiI.TP77014,1, 2184209,0.00199183421490462,NA,-0.126404105639863
PstI.TP629259,1, 4276027,0.00834338248526324,NA,0.112302737489788
PstI.TP443586,1, 7215893,0.0040395237591202,NA,-0.168136923148673
NsiI.TP233805,1, 8084301,0.00295265043088634,NA,0.133912839624437
PstI.TP581769,1, 9144035,0.00599262881039335,NA,0.128998093646431
NsiI.TP104065,1,12578208,1.2699072494538e-06,NA,0.0961956454637935
NsiI.TP452510,1,16761671,0.0038370532220334,NA,0.15899982334306
NsiI.TP747614,1,17192351,0.00718385106330943,NA,0.0914418280904078
PstI.TP72214,1,17829896,0.00503234634096549,NA,0.165004939635976
NsiI.TP463409,1,18837893,0.00403622825102229,NA,0.144205582985107
PstI.TP776099,1,18880730,0.00712534245830451,NA,-0.0847057919908061
PstI.TP48535,1,19526877,0.00472133227735025,NA,0.187081111570866
NsiI.TP616011,1,21042200,0.00622225835973002,NA,0.0816806341389231
PstI.TP796726,1,25509474,0.00808497847508615,NA,-0.13295006375753
PstI.TP150197,1,30650620,0.00935537086463722,NA,-0.0809395427260435
NsiI.TP808101,1,55581036,0.00416835743888371,NA,0.114670600010088
PstI.TP1007712,1,56295361,0.00940216227296785,NA,0.118490474994796
PstI.TP945756,1,57314106,0.00937722994440185,NA,0.127759810360478
NsiI.TP20340,1,61641800,0.00136717342247759,NA,0.138055901409736
PstI.TP393494,1,62823011,0.00144861729960996,NA,-0.0800838105251853
NsiI.TP80907,1,63292579,0.00711305220391914,NA,0.115477324057927
PstI.TP270796,1,69492296,0.000291423325499979,NA,0.0959514131644753
NsiI.TP632002,1,70863814,2.96899204469731e-15,NA,0.232236183972392
PstI.TP1052870,1,71227822,0.00868051232443092,NA,-0.10733645532451
NsiI.TP282407,1,73542574,0.001093969779659,NA,0.139002309009336
NsiI.TP60704,1,73654991,0.00502184994093777,NA,-0.0736489225923526
PstI.TP914378,1,74129281,0.00419928074788512,NA,0.0815397935610837
PstI.TP180742,1,74850089,0.00473195976028171,NA,0.302400539247198
PstI.TP1108372,1,77160525,0.00574806462526165,NA,0.153008635870957
NsiI.TP739570,1,79483934,0.00458082494629348,NA,-0.0773331352937618
NsiI.TP438203,2, 9025618,0.000485881857415216,NA,0.0989368807573679
PstI.TP117337,2,13824821,0.00938606516216963,NA,0.082861285483571
