SNP,Chromosome,Position,P.value,maf,effect
PstI.TP973765,1, 1850824,0.00909095600159017,NA,-0.0275485704681987
PstI.TP648800,1, 3026447,0.00505598835629663,NA,0.0211780671118263
PstI.TP443586,1, 7215893,0.00886341159773145,NA,-0.048812009707586
PstI.TP1268689,1, 7325012,0.0044675047996922,NA,0.0820027610767071
NsiI.TP386974,1,11641779,0.00511124631553458,NA,0.0915653853404974
PstI.TP969394,1,11931933,0.00776757710520161,NA,-0.0275761066396074
PstI.TP1204396,1,13845263,0.00321822925850679,NA,0.038811693293005
NsiI.TP446696,1,18054371,0.00932843471373433,NA,0.048814841433447
PstI.TP590958,1,18570749,0.00349439099684484,NA,0.0219610780845482
PstI.TP259003,1,19053407,0.00808552280142297,NA,-0.0863704552218967
NsiI.TP681323,1,24522622,0.00576344259150043,NA,-0.0721603801780651
PstI.TP283898,1,24589128,0.00644411330344817,NA,0.0197093603765374
NsiI.TP687920,1,27200479,0.00114736391849643,NA,0.0292778550461072
NsiI.TP789014,1,28276920,6.19587041299633e-09,NA,0.0722459624405624
PstI.TP1167747,1,56262223,0.00949836677089802,NA,-0.044043651380038
PstI.TP125136,1,64015598,0.00124813085019454,NA,-0.0381239543698479
PstI.TP477722,1,65237049,2.0052112398313e-10,NA,-0.0516472066084265
NsiI.TP313273,1,66723114,0.000936831464445861,NA,-0.0233163001886606
NsiI.TP475064,1,66777724,0.00593814517703264,NA,-0.0427188197078025
PstI.TP841826,1,67635003,0.0015581907789381,NA,-0.0478045937529528
PstI.TP502366,1,68255723,0.0095333625995583,NA,0.0517787541056029
NsiI.TP758512,1,70300341,0.00892201895576692,NA,0.0676721488644698
NsiI.TP632002,1,70863814,5.21576641560485e-05,NA,0.0289273611535649
PstI.TP146708,1,72695036,0.00758735914727634,NA,0.0378119872608893
PstI.TP1013643,1,79126920,0.00671837125049263,NA,-0.0199285113064151
NsiI.TP777595,2,  852382,0.00684818973687666,NA,-0.0246531641783036
NsiI.TP457092,2, 2894409,0.00777524326291909,NA,0.02451506170956
NsiI.TP438203,2, 9025618,0.00895842312531136,NA,0.0224319412900054
PstI.TP422349,2, 9464090,0.00983653838320792,NA,0.0501240661121367
PstI.TP772432,2, 9820897,0.00966234070211327,NA,0.0207211550184354
NsiI.TP455424,2,62269512,0.00304999853289462,NA,0.0334382699566268
PstI.TP268085,2,64265265,0.000403426309793262,NA,0.0246074770453216
NsiI.TP81903,2,65571458,0.0071832426536734,NA,-0.0225421845926811
NsiI.TP290165,2,68205802,0.00273442413986588,NA,0.0277853522453804
NsiI.TP774085,2,70680647,0.00290269379782894,NA,-0.0581999138219993
NsiI.TP269799,2,70926214,0.000439526273474382,NA,0.03512229370869
PstI.TP305982,2,72575359,0.0072030649595207,NA,0.0711419933826287
NsiI.TP653780,3, 2515654,0.00975183026098983,NA,0.073495540561625
PstI.TP638471,3, 3671264,0.00106977303940586,NA,0.0323919551749858
NsiI.TP694884,3, 6382094,0.00794607042059134,NA,-0.0509712354674101
PstI.TP246975,3,19673688,0.00117446234638717,NA,0.0359625918023518
PstI.TP315998,3,29390832,0.00150602992069663,NA,0.0414391613817181
PstI.TP325811,3,54129392,0.00761094496110015,NA,0.0228653040598195
PstI.TP114049,3,56021694,6.64326720520351e-07,NA,-0.0860360932488481
PstI.TP12619,3,58867746,0.000356748071040605,NA,-0.0288782985547006
NsiI.TP166838,3,60735782,0.000201139493490665,NA,0.028205028740088
NsiI.TP741429,3,63493065,0.00366198551709321,NA,-0.0653463881435095
PstI.TP248861,3,63767565,0.00802414307255802,NA,-0.0737165508615707
PstI.TP169344,3,66006889,0.00187361321423987,NA,-0.12129024094449
PstI.TP256359,3,66030994,0.00526505314644287,NA,-0.0351119904978892
PstI.TP858082,3,66830693,0.00316162551298097,NA,0.0523488549263175
PstI.TP1066499,3,68152569,0.00364884751277008,NA,0.0268327070392873
NsiI.TP777241,3,71199343,0.00924847812881114,NA,-0.0214031020571917
NsiI.TP41276,3,72703220,0.00656009419116001,NA,-0.08749443562873
NsiI.TP627351,4,  837334,0.00208383134678264,NA,0.0351517203898201
PstI.TP795407,4, 4101064,0.00623645932545197,NA,0.0287114499983272
PstI.TP688010,4, 4574449,0.00497104041679706,NA,0.0270648712851202
PstI.TP866942,4, 5761973,0.00979250333024093,NA,0.048858358336579
PstI.TP1120613,4,10061427,0.00440006332817789,NA,-0.0468114969497874
NsiI.TP801221,4,15709616,0.00901269927225345,NA,-0.0896196557401553
NsiI.TP396265,4,20185440,0.00714876501671989,NA,0.0766681719858931
NsiI.TP42348,4,49820590,0.00516886685495515,NA,-0.0289041094995693
PstI.TP1269743,4,50113990,0.00246940224400668,NA,-0.0990656157228712
PstI.TP24110,4,52990968,0.000996366845956091,NA,0.0253339792471762
PstI.TP989059,4,54451954,0.00838543632181217,NA,0.0912435845748238
PstI.TP452167,4,59301639,0.00191073205654905,NA,-0.0450237567435044
PstI.TP1231044,4,59447790,0.00698945886643655,NA,0.0697907774623213
NsiI.TP293331,4,61065423,0.00992064413880582,NA,0.0290138578016164
NsiI.TP530922,4,61483186,0.00390354402111032,NA,-0.0339043273069728
NsiI.TP702311,4,63557488,0.00230395544699873,NA,-0.0304659968588337
NsiI.TP749891,4,64319527,0.00496740095621103,NA,-0.0224026924887055
PstI.TP56862,5, 3992184,0.00696804845285569,NA,0.0514695821962184
NsiI.TP608766,5, 6496104,0.000320553772279802,NA,-0.061445898177585
PstI.TP335861,5,15698460,0.00411476062901685,NA,0.0325960498611014
PstI.TP719892,5,64652954,0.00447928399240655,NA,0.0231520439277208
NsiI.TP686277,6,37871772,0.008006803835882,NA,-0.0392831214827899
PstI.TP745749,6,40814158,0.00350214840290762,NA,-0.0745188446801811
PstI.TP1068503,6,51040875,0.00289568051020197,NA,-0.0398906380001089
NsiI.TP592440,6,51119810,0.00350372243689819,NA,-0.0370077674759756
NsiI.TP453821,6,57882402,0.00815084094560418,NA,-0.0215247291889004
NsiI.TP738186,6,58739865,0.00818929545765558,NA,0.0555858983532097
PstI.TP1064114,7, 1325659,0.0073922046779649,NA,-0.0264136142342049
NsiI.TP31742,7, 6509038,0.00660681124252964,NA,0.0208995713981086
PstI.TP1021940,7,37610633,0.000919110689103117,NA,0.0294647571540701
PstI.TP1017687,7,58691088,0.0032618611074031,NA,-0.0307562175836409
