SNP,Chromosome,Position,P.value,maf,effect
NsiI.TP666080,1, 2031570,0.00110658655658063,NA,0.151827373274595
NsiI.TP248494,1, 2912156,0.00963944641260068,NA,0.155047966038547
PstI.TP1146887,1, 4048849,0.00270506911646339,NA,0.234030292095701
PstI.TP1266866,1, 4075813,0.00011734183640158,NA,0.136548242193334
PstI.TP1181755,1, 4538349,0.00814466368207726,NA,-0.103934928635709
PstI.TP224103,1, 5770168,0.00324699399347671,NA,0.183722325937952
PstI.TP1252518,1, 8923236,0.00909718144824146,NA,-0.0970071062369236
PstI.TP56378,1, 9447320,0.00241840008370291,NA,0.135247679305278
PstI.TP1001875,1, 9929490,0.00740552458076649,NA,-0.110881466580044
PstI.TP345581,1,10284848,0.00562620050686121,NA,-0.15664746165583
PstI.TP593918,1,10465079,0.00384897507535695,NA,0.147376622093795
PstI.TP581040,1,11920166,0.000629262535417839,NA,0.189581244421901
NsiI.TP570918,1,13400968,0.00398887887812178,NA,-0.110324775071547
NsiI.TP131452,1,19869319,0.0085621964997156,NA,0.20351671285002
PstI.TP449104,1,20843899,0.00352384964681232,NA,0.11493445943369
PstI.TP1123560,1,22335081,0.00843443005318904,NA,-0.137772233327382
PstI.TP328085,1,23102616,0.00871588229596124,NA,-0.149235394755111
PstI.TP876768,1,23246197,0.00915349033119171,NA,-0.116221675445954
NsiI.TP754954,1,24793080,0.00611471763103309,NA,-0.120591904208431
PstI.TP309283,1,56385216,0.00336411206087168,NA,-0.203517092457213
NsiI.TP520920,1,57490898,0.00309524976850481,NA,-0.197522618582864
PstI.TP1113029,1,58204202,0.000159373119537766,NA,0.210893913290275
PstI.TP721503,1,59394107,0.0010300434464838,NA,-0.1653148237946
NsiI.TP45219,1,60042018,0.00682668471192173,NA,-0.146779698251505
PstI.TP437066,1,60318934,0.000269931729148026,NA,0.279662940710625
NsiI.TP707091,1,61336589,0.00477676810030391,NA,0.117231759423764
PstI.TP88375,1,63599328,0.00891839469822595,NA,0.0953506913480379
PstI.TP833589,1,64801253,0.00633295253786616,NA,0.22075064627796
NsiI.TP66906,1,66339343,0.00417168927228717,NA,-0.126836980774476
NsiI.TP340092,1,66629766,0.00468972603310701,NA,-0.244525368171741
PstI.TP1178467,1,67613746,0.00804902366501909,NA,-0.0967119870195988
NsiI.TP409392,1,68980705,0.00640563830967345,NA,0.127131445877864
PstI.TP711376,1,70838018,0.00486020141741152,NA,0.182900248637171
NsiI.TP267059,1,71071057,0.00750747865936826,NA,0.160866306756538
NsiI.TP363847,1,71249684,0.00448074251931934,NA,-0.100756347234547
PstI.TP412177,1,72673321,0.00736591379468902,NA,0.124459356297236
NsiI.TP369014,1,74970143,0.00362319697944397,NA,-0.117651935529376
PstI.TP860935,1,75475470,0.00965234078241757,NA,0.103489078773715
PstI.TP455545,1,75986610,0.00883517632621976,NA,0.104402201623054
PstI.TP1284754,1,76220168,0.00985703075019259,NA,-0.12792521451326
PstI.TP544254,1,77974580,0.00551789233898241,NA,-0.10968919669636
GFSSContig11183_265,1,78604057,0.00617483907493068,NA,-0.239984672007005
PstI.TP31197,1,78757795,0.00711648334137355,NA,0.173447275660397
PstI.TP16535,2, 4499267,0.00260405230021932,NA,-0.157559343607967
PstI.TP168511,2, 5511417,0.00765143742613757,NA,0.190826044710552
PstI.TP413226,2, 6616612,0.00253842221997351,NA,0.215432417971865
PstI.TP901866,2, 7365029,0.00922222267928578,NA,0.102535667843876
PstI.TP240292,2,52552645,0.00888563848887348,NA,0.113048128634553
PstI.TP65472,2,55384747,0.0029979817024678,NA,0.223863311319939
NsiI.TP432309,2,58331508,0.00676158199378317,NA,-0.0982430023116084
NsiI.TP140139,2,58660758,0.00982689305551042,NA,0.227924762948183
NsiI.TP662535,2,60332010,0.0077735172427842,NA,-0.173251482528346
PstI.TP155500,2,61159658,0.00785249247788841,NA,-0.185505754234394
NsiI.TP181611,2,61824315,0.00617995902331828,NA,0.145117093783952
NsiI.TP819990,2,63379830,0.0059562935345169,NA,0.108526736126183
