SNP,Chromosome,Position,P.value,maf,effect
PstI.TP426343,1, 4584120,0.00174832007696036,NA,-0.080209700940773
PstI.TP969394,1,11931933,0.00945913105004222,NA,-0.0204299797117669
NsiI.TP104065,1,12578208,2.90035658264109e-05,NA,0.02149202824818
NsiI.TP446696,1,18054371,0.00970952652474406,NA,0.0373905973613897
PstI.TP399941,1,18308136,0.0075808941160116,NA,0.0148959430537625
PstI.TP590958,1,18570749,0.00589558261024176,NA,0.016181464823696
PstI.TP477722,1,65237049,3.35031703549492e-13,NA,-0.0492283894932967
PstI.TP819380,1,66643342,0.0075441075479584,NA,0.0392608435539033
NsiI.TP466004,1,67193756,0.00979173260348871,NA,0.0370411169347644
PstI.TP841826,1,67635003,0.00668751728368422,NA,-0.0331220627821621
PstI.TP502366,1,68255723,0.00509087577160468,NA,0.0442692885407579
PstI.TP1021466,1,68344473,0.00386460612649757,NA,-0.0472611465153712
PstI.TP374675,1,69016680,0.00384395818162659,NA,-0.100891600428594
NsiI.TP632002,1,70863814,2.33375847665405e-05,NA,0.0234985373495395
PstI.TP360407,1,73181762,0.00466328513927422,NA,0.0321986992833633
NsiI.TP485844,1,73429352,0.00840015452640246,NA,0.0664619694315604
NsiI.TP783071,1,74489443,0.00356280002911481,NA,0.0300341644269989
PstI.TP180742,1,74850089,0.00417165924545415,NA,0.0764875524476151
PstI.TP387423,1,78425327,0.00855160391662375,NA,-0.0221796278273137
PstI.TP1028829,1,79187692,0.0026823877657355,NA,-0.0780563039566291
PstI.TP168893,1,79361956,0.00268753186183798,NA,-0.0472845472186274
PstI.TP580104,2, 5389101,0.00679057345433375,NA,0.0629417135565879
NsiI.TP493686,2, 6471155,0.00909473053396666,NA,-0.0306492162950027
NsiI.TP331117,2, 7123575,0.000248009085860999,NA,0.0245353602978105
PstI.TP772432,2, 9820897,0.00878840503133165,NA,0.0163904313096733
PstI.TP842764,2,49079381,0.00898709014885124,NA,-0.0804013374681983
NsiI.TP1092,2,60665930,0.00198157267817593,NA,0.0452486180324135
PstI.TP1144152,2,61957721,0.00590235447237786,NA,-0.0279104725092972
PstI.TP89679,2,62129277,0.00303361141724958,NA,0.0402291874862909
PstI.TP268085,2,64265265,0.00588435355666328,NA,0.0154554118464637
NsiI.TP290165,2,68205802,0.00970699097706552,NA,0.0188887672870618
PstI.TP209410,2,70639586,0.00978864051158042,NA,-0.0513159708020325
NsiI.TP269799,2,70926214,0.00351898734448116,NA,0.0230766883994865
NsiI.TP625887,2,71362948,0.00145684284196785,NA,0.080642996799536
PstI.TP439012,2,71527319,0.0088336045818429,NA,-0.035880962121088
NsiI.TP140285,2,71609172,0.00163627705818513,NA,-0.0808662571069958
PstI.TP727001,2,72532688,0.000495088321812661,NA,-0.0765537960925574
NsiI.TP592344,2,75689234,0.00594553505395932,NA,-0.0272439290999214
NsiI.TP683157,3, 4058114,0.00451578615041887,NA,-0.102695666329401
PstI.TP1014621,3, 4850582,0.00475624774637714,NA,0.0449895913977117
NsiI.TP694884,3, 6382094,0.00681723769193419,NA,-0.0433785701638072
PstI.TP461393,3,10232947,0.00337722533278442,NA,0.0290989284161006
PstI.TP910355,3,11278736,0.0044980559317789,NA,-0.0413141769610785
NsiI.TP571134,3,15778021,0.00308253527000532,NA,-0.0436583138612857
NsiI.TP571751,3,39398206,0.00235745291181254,NA,-0.047590869163694
PstI.TP114049,3,56021694,4.1636288808053e-06,NA,-0.0599125742882217
PstI.TP504660,3,57295611,0.00114669178009359,NA,-0.0624665722174643
PstI.TP12619,3,58867746,0.00470072973997002,NA,-0.0187947616305609
PstI.TP341272,3,59500037,0.0084413270003482,NA,0.0416162901025261
NsiI.TP166838,3,60735782,0.00676332711589001,NA,0.0163824370915365
NsiI.TP824702,3,61899474,0.00893791162530383,NA,0.0257255902880798
PstI.TP169344,3,66006889,0.00790589350297984,NA,-0.0811497371645043
PstI.TP858082,3,66830693,0.00260121469126469,NA,0.0409080178584003
NsiI.TP627351,4,  837334,0.00980160434782516,NA,0.0230010320182331
PstI.TP866942,4, 5761973,0.00162286485724784,NA,0.0451508822693482
PstI.TP414736,4, 6415216,0.00833139066510339,NA,0.0377996745411894
NsiI.TP163805,4,10120148,0.00569833266357211,NA,0.0837495924655877
NsiI.TP801221,4,15709616,0.00685001620600568,NA,-0.0723901271827666
NsiI.TP42348,4,49820590,0.00268966061417689,NA,-0.024238154991142
NsiI.TP473787,4,57709868,0.00533771202626133,NA,-0.0199983447951287
PstI.TP33069,4,58971457,0.00738125774712047,NA,0.0545510664783987
PstI.TP87622,4,59482310,0.000988937608321052,NA,0.0717759921535597
NsiI.TP511131,4,59713499,0.00714565030834183,NA,0.0362507450368432
PstI.TP1103515,4,64317592,0.00119436143760286,NA,-0.0422990854128342
PstI.TP1014148,5,51656308,0.0086115295370013,NA,-0.0160164989772693
PstI.TP1089540,6, 5328843,0.00867041028607433,NA,0.0249184093222937
NsiI.TP457104,6,38776414,0.00643483339087017,NA,0.0196234367525463
PstI.TP29028,6,45093133,0.00900487433531729,NA,-0.019061209587734
PstI.TP14186,6,48432827,0.00354557265746376,NA,-0.0291152685322351
