SNP,Chromosome,Position,P.value,effect,maf,nobs
NsiI.TP620354,1,2563,0.70018764123414,NA,0.0272717609490506,116
PstI.TP453248,1,3988,0.601562940120014,NA,0.0862068965517241,116
GFSSContig17137_1860,1,35412,0.181274066427094,NA,0.0631155142405646,116
GFSSContig17137_940,1,36536,0.476243215155549,NA,0.0689655172413793,116
PstI.TP1112203,1,63590,0.563926522759776,NA,0.446540404737908,116
PstI.TP506588,1,80675,0.82184709655939,NA,0.434425937665112,116
PstI.TP989644,1,80828,0.0564905219936506,NA,0.0889383418239136,116
PstI.TP312105,1,81356,0.998662428695958,NA,0.341688464634489,116
NsiI.TP481742,1,154583,0.65495245707785,NA,0.0561104548580927,116
PstI.TP863331,1,161269,0.422056969498092,NA,0.30910554741954,116
NsiI.TP71772,1,180079,0.813082340347174,NA,0.0476336647095063,116
NsiI.TP611047,1,185165,0.164051370657962,NA,0.349394867573544,116
NsiI.TP611046,1,185173,0.287120156147453,NA,0.375149410434738,116
PstI.TP1169914,1,194807,0.128132122718748,NA,0.411349766425558,116
NsiI.TP96063,1,195779,0.518772697467042,NA,0.372490146445912,116
NsiI.TP521153,1,258294,0.756590964693372,NA,0.272249872591269,116
PstI.TP271714,1,262844,0.3386567925659,NA,0.279779640903051,116
PstI.TP424788,1,263370,0.0177514915945027,NA,0.376013705198771,116
PstI.TP811380,1,281841,0.188291173671482,NA,0.304038069782942,116
PstI.TP931820,1,284314,0.0142352473237037,NA,0.167011712938672,116
NsiI.TP426085,1,284999,0.0502789605175344,NA,0.394489816471597,116
NsiI.TP148773,1,285352,0.570335317362755,NA,0.249106270398507,116
NsiI.TP148774,1,285397,0.571548962201541,NA,0.345698783365816,116
PstI.TP301730,1,298129,0.655568865013904,NA,0.465761290680047,116
PstI.TP710662,1,335281,0.884719555681062,NA,0.0607408163032074,116
NsiI.TP579900,1,335878,0.900556422404675,NA,0.0590825934353091,116
NsiI.TP443857,1,339059,0.998034010542936,NA,0.0576987671495282,116
