SNP,Chromosome,Position,P.value,maf,effect
PstI.TP360448,1, 4892312,0.00162955464432687,NA,-0.337561538197539
NsiI.TP104521,1, 5158944,0.00612749454357576,NA,-0.115440926966814
PstI.TP280531,1,11808426,0.000247481446079711,NA,0.215524158989268
NsiI.TP266519,1,14038497,0.0057212036708578,NA,0.218644602868077
PstI.TP311828,1,15160302,0.0033099601255957,NA,-0.298743600175512
PstI.TP381954,1,17197451,0.00606843274133647,NA,0.171221925621418
PstI.TP732081,1,18793899,0.00626267215125355,NA,0.350067474345036
NsiI.TP416977,1,20058002,0.00120932955619095,NA,-0.3190231915487
PstI.TP45802,1,29365878,0.00146354981413772,NA,0.371124674841058
NsiI.TP770450,1,56795757,0.00748075023859921,NA,-0.0694700364385944
PstI.TP1150718,1,62729646,0.00728885794227043,NA,0.0901822302291174
GFSSContig2984_879,1,63572513,0.00679714193560767,NA,0.101826855468075
PstI.TP369743,1,68418598,0.00765220556186271,NA,0.0710405359327675
PstI.TP49463,1,68578559,0.00482233481289393,NA,0.183881627448295
PstI.TP1193640,1,70959491,0.00632546010489569,NA,0.142670707503607
NsiI.TP594207,1,72663556,0.00323912529153243,NA,0.0789811616284761
PstI.TP636334,1,73435857,0.00626839889133481,NA,-0.336881409719573
PstI.TP645714,1,73791462,0.00259439540962639,NA,0.321204276372098
NsiI.TP146007,1,75124467,0.00151808965585902,NA,0.271739665527178
NsiI.TP612350,1,76936701,0.00999362983966372,NA,0.108931931891053
PstI.TP360170,1,77217924,0.00975416146198514,NA,0.0937098788955472
PstI.TP937800,1,77225298,0.0064139124825433,NA,0.147636200612202
NsiI.TP116346,1,77978669,0.00351434279173291,NA,-0.251359353926288
PstI.TP459121,1,78162835,0.00185922568091936,NA,0.100121235204994
PstI.TP908566,2, 4095448,0.00164408401480773,NA,-0.152578172919172
PstI.TP262331,2, 4692065,8.32132515785494e-08,NA,-0.301426716590968
NsiI.TP529125,2, 5630525,0.00290876037230643,NA,-0.129126675140822
PstI.TP745911,2, 8890642,0.00354818412639228,NA,-0.145500245160068
PstI.TP323444,2,56176337,0.00814141907098511,NA,0.104987822446609
NsiI.TP133661,2,56698805,0.00995849170908629,NA,-0.324121283171149
NsiI.TP54915,2,59252313,0.00805756806490679,NA,-0.0889229235695533
PstI.TP13833,2,61808729,0.0070038381851605,NA,0.0817271885130468
NsiI.TP198536,2,62119499,0.00836463164729488,NA,0.197767429949531
NsiI.TP476269,2,63537225,0.00583642168220327,NA,0.0687510040215613
NsiI.TP197880,2,64925797,0.00194619576070077,NA,-0.102484354447821
PstI.TP1048151,2,65222646,0.00585996222294175,NA,0.306083965113822
NsiI.TP670716,2,65249451,0.00983088529384299,NA,0.0701533537394938
PstI.TP1201147,2,65649739,0.00104124064577764,NA,-0.198172324514775
PstI.TP767430,2,65651169,0.00356129650332781,NA,0.251627144885469
NsiI.TP444892,2,66583539,0.00165667655063647,NA,-0.185508523107188
PstI.TP160109,2,67274463,0.00497375479331931,NA,0.13844290160568
GFk25ctg2347921_248,2,68885011,0.00517475049947402,NA,0.0815242267269582
PstI.TP785517,2,70940396,0.00610344401636931,NA,-0.290942464678428
PstI.TP474225,2,71358734,0.00876884792633358,NA,-0.0873044213480442
NsiI.TP450800,2,71382441,0.0054689855943437,NA,-0.264686404127292
NsiI.TP321743,2,72239402,0.00258612338993382,NA,0.121127538958333
PstI.TP727092,2,72532688,0.0084707443021406,NA,-0.201634713058521
PstI.TP836656,2,74973104,0.00813697992905885,NA,0.149567218791489
GFSSContig17883_3292,2,75293222,0.000794325488119788,NA,-0.169717784749622
PstI.TP668000,2,75429637,0.000133389716451255,NA,-0.207354253508827
PstI.TP150305,3, 1174820,0.00612884044059879,NA,0.313488443843158
PstI.TP981662,3, 1256836,0.00956047489064683,NA,0.30381378762468
PstI.TP675948,3, 1596822,0.00677954778464001,NA,-0.074822799489551
NsiI.TP485637,3, 3916651,0.00280185777509938,NA,-0.106918364979061
PstI.TP1124808,3, 4381551,0.00235732468580498,NA,0.197850934600164
PstI.TP1080743,3, 8926434,0.00882025087406192,NA,-0.0949601205249421
NsiI.TP35265,3,13099689,0.00971097663667459,NA,-0.12136394556343
PstI.TP38299,3,51647164,0.00944026459170932,NA,0.156567374437759
PstI.TP1063373,3,59855371,0.0032984487494644,NA,0.240404833526046
PstI.TP701332,3,60121147,0.00359880784108452,NA,0.166034156468412
NsiI.TP29647,3,61493987,0.00854714882350619,NA,0.321915964262837
PstI.TP1227898,3,62582412,0.00864449061161287,NA,0.171560248133931
PstI.TP981905,3,62633333,0.00601111999011033,NA,-0.157557490198279
PstI.TP922053,3,69032046,0.0036263507546351,NA,-0.0917758028261442
NsiI.TP417407,3,69669814,0.00494324425384488,NA,0.0818006761626958
PstI.TP195257,3,73454659,0.0085051851269874,NA,0.205228509100659
NsiI.TP592247,4, 6079213,0.00959679207556089,NA,-0.147812710510729
NsiI.TP617572,4, 6326142,0.00775262467377274,NA,-0.165543099038293
PstI.TP1257615,4,11197584,0.0069531741652053,NA,-0.247010005056423
NsiI.TP514975,4,45876590,0.00811837118570356,NA,0.234337726906617
PstI.TP777730,4,54650938,0.00586239075433307,NA,-0.0803908947942521
NsiI.TP127922,4,54754163,0.00186042779895733,NA,-0.0635750524492153
PstI.TP170114,4,58371291,0.00613914224722881,NA,-0.157854471045089
PstI.TP888658,4,58646358,0.00765782897506092,NA,-0.108691089491114
NsiI.TP118046,4,59348212,0.00914913887742789,NA,-0.21617737139417
PstI.TP978310,4,60023803,0.00103940384864463,NA,-0.120983989619303
NsiI.TP702380,4,60669175,0.00294860004926824,NA,0.139243431759951
NsiI.TP41627,4,62271201,0.00206958409129563,NA,-0.279892856822782
PstI.TP43749,4,64417921,0.00126528690564815,NA,0.142669321974565
PstI.TP51816,4,64961913,1.46930276272979e-07,NA,0.172375301549287
PstI.TP447008,4,65767007,0.00160386192258705,NA,0.0639990892542736
PstI.TP1190905,4,67932031,0.00720020604509715,NA,0.0963237813097267
NsiI.TP497386,4,68085981,0.00131610684907476,NA,0.184391494469022
PstI.TP917245,4,68214314,0.0070862101200251,NA,0.0796043413892797
PstI.TP509886,5, 8995207,0.0011733766905532,NA,-0.100185854434499
NsiI.TP796687,5,10645312,0.00556213907412819,NA,-0.201457054388033
PstI.TP977809,5,51809124,0.00847498956623946,NA,0.0797989427017818
PstI.TP457236,6,  808796,2.49213983664091e-07,NA,-0.24926639887443
NsiI.TP113973,6, 7161190,0.00909759837219475,NA,-0.176734220985228
PstI.TP170897,6,40981188,0.0078347309961669,NA,0.241603260088518
NsiI.TP619311,6,45081314,0.00940619859063306,NA,-0.160972460037326
PstI.TP490849,6,48413744,0.00609302424482584,NA,-0.347989233047206
PstI.TP194136,6,49203102,0.00735275834418784,NA,-0.0891874203700901
