SNP,Chromosome,Position,DF,t Value,std Error,effect
NsiI.TP620354,1,    2563,106,-0.30768039521984,0.0114831417162265,-0.003533137581614
PstI.TP453248,1,    3988,106,-1.09250720635569,0.00799713435787097,-0.00873692691616874
GFSSContig17137_1860,1,   35412,106,1.19503127209419,0.0146017283455701,0.0174495219995804
GFSSContig17137_940,1,   36536,106,0.649119894044995,0.0142581844140159,0.00925527115610001
PstI.TP1112203,1,   63590,106,-0.423446263584656,0.00421082104330788,-0.00178305643741236
PstI.TP506588,1,   80675,106,-1.14930318630553,0.00429664764937723,-0.00493815083386143
PstI.TP989644,1,   80828,106,-0.606108460134684,0.0107309071469708,-0.00650409360669872
PstI.TP312105,1,   81356,106,-0.835827891722481,0.00535861282207219,-0.00447887805762965
NsiI.TP481742,1,  154583,106,-0.620975182477706,0.0145336522050919,-0.00902503733012444
PstI.TP863331,1,  161269,106,-0.783321089424307,0.00533157833783705,-0.00417633775194555
NsiI.TP71772,1,  180079,106,0.413085705110769,0.0151711689134665,0.00626699300797389
NsiI.TP611047,1,  185165,106,1.68103083049803,0.00487560149939173,0.00819603643769991
NsiI.TP611046,1,  185173,106,-1.19050029662356,0.0043469572946123,-0.00517505394864589
PstI.TP1169914,1,  194807,106,-1.19885673171978,0.00487650286009399,-0.00584622828107442
NsiI.TP96063,1,  195779,106,-1.00831232584297,0.00501217286998674,-0.00505383568406337
NsiI.TP521153,1,  258294,106,-0.932132178971958,0.00491532003752961,-0.00458172797692701
PstI.TP271714,1,  262844,106,-0.846460403031824,0.00791490931981794,-0.00669965733281343
PstI.TP424788,1,  263370,106,-2.57954030310046,0.00536213111414329,-0.0138318333194416
PstI.TP811380,1,  281841,106,1.78205559943555,0.00461439386453184,0.00822310642429002
PstI.TP931820,1,  284314,106,-1.43347821484176,0.00563752801590177,-0.00808127359635526
NsiI.TP426085,1,  284999,106,0.809511515689305,0.00483924878883553,0.00391742762184788
NsiI.TP148773,1,  285352,106,1.57987601837243,0.00536307469345531,0.00847299309293013
NsiI.TP148774,1,  285397,106,1.18442608074283,0.0055440451551304,0.0065665116745524
PstI.TP301730,1,  298129,106,-1.5363019917073,0.00518544978125697,-0.00796641682684323
PstI.TP710662,1,  335281,106,0.512182106523738,0.00942037832485123,0.00482494921467286
NsiI.TP579900,1,  335878,106,0.00655641123057817,0.0132877955897686,8.71202522343857e-05
NsiI.TP443857,1,  339059,106,-0.0972429693243511,0.0133497398539791,-0.00129816834310855
PstI.TP1043924,1,  365760,106,1.48398439681775,0.00634779028317401,0.00942002173450156
PstI.TP1043926,1,  365816,106,-1.58430045413135,0.00548298467377931,-0.00868669510866378
NsiI.TP414280,1,  378096,106,1.81565872570212,0.00483333362715589,0.00877568437437507
NsiI.TP807695,1,  389941,106,-0.796536620597111,0.00592244368723106,-0.00471744328030372
NsiI.TP687955,1,  398596,106,0.544475207264304,0.00449542046825402,0.0024476449911928
PstI.TP948856,1,  403321,106,0.144187861470102,0.00441744358725985,0.000636941744011812
PstI.TP1037554,1,  403777,106,0.301199513869422,0.0121759929036693,0.00366740314346274
NsiI.TP122940,1,  430012,106,0.201397427519839,0.00579717924883595,0.00116753698758695
NsiI.TP703893,1,  450123,106,-0.0931734267602446,0.00462071707101593,-0.000430528043596115
PstI.TP1026667,1,  480929,106,-1.04238406191001,0.00408996127366675,-0.00426331044549936
NsiI.TP413787,1,  481003,106,1.41381499538436,0.00676726522263957,0.00956766104951091
NsiI.TP591161,1,  512907,106,1.38057115581429,0.00427449510213492,0.00590124464367694
NsiI.TP260303,1,  526218,106,1.43255828569802,0.00553903044890935,0.0079349839643187
NsiI.TP160827,1,  542721,106,1.29883965482012,0.00750737165325963,0.00975087200672613
PstI.TP425356,1,  569039,106,0.145109656600166,0.0104058479914042,0.0015099890286662
PstI.TP999740,1,  569491,106,0.366763484729088,0.0047128338594521,0.00172849536924189
PstI.TP184304,1,  572620,106,-1.00865775736076,0.00673873734711755,-0.00679707969998681
PstI.TP1132231,1,  588023,106,0.0338926373546623,0.00621422883624805,0.00021061660438584
PstI.TP536170,1,  662254,106,0.851298099828738,0.00515545467461495,0.00438882876825289
PstI.TP854736,1,  683267,106,-0.0975512129148842,0.0102038017523492,-0.000995393237284689
NsiI.TP35313,1,  692280,106,-0.386793660561478,0.00525069255744798,-0.00203093459477821
PstI.TP83381,1,  713539,106,-0.909324297503794,0.00462690718489469,-0.00420735912551962
PstI.TP94792,1,  731905,106,-1.62964191083093,0.00464163358014599,-0.00756420061692613
PstI.TP968891,1,  748410,106,0.833184585134242,0.00641227290653965,0.00534260694140277
NsiI.TP802651,1,  754114,106,0.0381853871246153,0.00708252689590795,0.000270449031340745
PstI.TP1039014,1,  759496,106,-0.385960430374083,0.00464314399067109,-0.00179206985292825
PstI.TP1248576,1,  760805,106,-0.552314966135618,0.00550323552299851,-0.00303951934152125
NsiI.TP241552,1,  773227,106,1.05634196144973,0.00634619931929943,0.00670375663669969
NsiI.TP241535,1,  773253,106,-1.2779779752123,0.00450727985792556,-0.0057602043865469
NsiI.TP282375,1,  773642,106,0.0803711630222482,0.00457630951882784,0.000367803318377978
NsiI.TP559422,1,  781613,106,-1.13235097137794,0.00473991606759196,-0.00536724856338768
PstI.TP579974,1,  783866,106,0.276678046829284,0.00467995001718969,0.00129483943001472
PstI.TP1090052,1,  815564,106,0.209842923936941,0.00544080539981278,0.00114171451366861
PstI.TP1216290,1,  817784,106,-0.0495007190055588,0.00490948988720367,-0.000243023279367102
NsiI.TP199750,1,  819727,106,-0.231201764526551,0.00600920891439771,-0.00138933970441743
NsiI.TP619705,1,  820317,106,-0.118951786887433,0.00861728472148122,-0.00102504141573797
PstI.TP537601,1,  822113,106,-1.75940789193484,0.0102047766511363,-0.0179543645754417
NsiI.TP585976,1,  829048,106,0.998128561970281,0.0129549738951652,0.0129307294643437
