SNP,Chromosome,Position,DF,t Value,std Error,effect
PstI.TP506588,1,   80675,102,1.27434265975363,1.30987048136141,1.66922383315086
PstI.TP863331,1,  161269,102,0.72200719554263,0.411903467575546,0.297397267458504
PstI.TP424788,1,  263370,102,0.354273516590557,0.73427118383711,0.260132834429084
PstI.TP931820,1,  284314,102,0.108199991775483,0.770555725491416,0.0833741231607223
NsiI.TP148773,1,  285352,102,0.823256459396868,0.347216662317661,0.285848360063236
PstI.TP1106845,1,  416796,102,-0.832473370395143,0.873154679671693,-0.726878019062586
PstI.TP999740,1,  569491,102,0.333169919361361,0.422685324099756,0.140826035345546
PstI.TP1152021,1,  865447,102,1.08308940058375,0.625374952331441,0.67733698226075
PstI.TP716618,1,  918921,102,1.15847550444781,0.68258244650249,0.790755044039195
PstI.TP1246584,1, 1015480,102,-1.58358632680307,0.237835981426018,-0.376633808208031
PstI.TP354591,1, 1050082,102,0.943183356378832,0.297057357989511,0.280179555945575
PstI.TP856852,1, 1153760,102,1.47623286511971,0.441688036525154,0.65203439564863
PstI.TP775725,1, 1175417,102,-0.185293058375345,0.471949749220829,-0.0874490124326045
NsiI.TP72077,1, 1422420,102,-1.02326244128577,0.562015073531837,-0.575088916181592
PstI.TP929619,1, 1952038,102,-0.1537733614168,0.67857853770778,-0.104347302728622
PstI.TP417865,1, 2030761,102,0.119012846554331,0.39635551871361,0.0471713985296253
PstI.TP885267,1, 2084430,102,-0.592191614349193,0.652480757395137,-0.38639363305361
PstI.TP56795,1, 2315051,102,0.526955624761412,0.946197586936076,0.49860414057164
PstI.TP966432,1, 2596832,102,0.747765348324765,0.592537618475582,0.44307909867492
PstI.TP441536,1, 2816855,102,0.656223536333247,0.216435006593677,0.142029745413212
PstI.TP1085601,1, 2820903,102,0.873346104347724,0.505930326724194,0.441852279915945
PstI.TP525202,1, 2884119,102,0.0458367700570845,0.458535679902829,0.0210177945226749
PstI.TP1268585,1, 2988383,102,-1.2634748248947,0.456237971271147,-0.576445190862127
PstI.TP59735,1, 3027630,102,-1.39853128554613,1.19886433021408,-1.6766492729297
PstI.TP849876,1, 3050119,102,0.410180447899254,0.380870378765359,0.156225582553533
PstI.TP209693,1, 3305106,102,-0.166213678497607,0.561484457627534,-0.0933263971215061
PstI.TP626124,1, 3342723,102,0.560622282665923,0.754181563417769,0.422810989627824
PstI.TP1059573,1, 3357749,102,-0.58807429075742,0.460153558153717,-0.270604477350751
