SNP,Chromosome,Position,P.value,maf,effect
GFSSContig20076_2471,4, 3467004,0.00672912869576165,NA,-0.1058745955616
PstI.TP14229,9,57790410,0.00838751298287014,NA,0.0808029553474377
PstI.TP17202,9,49726720,0.0057209792593018,NA,-3.00025786200627
PstI.TP21552,1,26847368,0.00735694305485584,NA,-0.373907990334094
PstI.TP33340,11,     272,0.00635006294191219,NA,0.176261906181804
PstI.TP34509,11,     279,0.00794045883374915,NA,0.316904193351058
PstI.TP34873,11,     284,0.0048562093438985,NA,-0.137264486846526
PstI.TP36086,11,     298,0.00976538072840727,NA,-0.376171192930062
PstI.TP62640,1,71968131,0.00268330175267828,NA,0.568650020332402
PstI.TP96720,6,38025522,0.00999129587036387,NA,-0.0743072352519715
PstI.TP117838,10,54500517,0.00785421532709387,NA,-0.10270057879821
PstI.TP129437,11,    1088,0.00477771320625696,NA,-0.143132516273618
PstI.TP131166,7,58269471,0.00494973859897324,NA,0.0983993034662353
PstI.TP139731,4,52706534,0.00964545316475057,NA,0.224248884306946
PstI.TP160235,9, 6230927,0.00602634872965807,NA,0.469815185024819
PstI.TP182752,4,55853968,0.00569161889432738,NA,-0.16347812411502
PstI.TP183034,3, 9973059,0.00514444153451325,NA,0.147671680523223
PstI.TP205512,2,22342699,0.00692787262946735,NA,0.0874988633583319
PstI.TP208641,11,    1704,0.00823049865743003,NA,0.0955968553393752
PstI.TP209007,3, 2643667,0.00298539719228777,NA,-0.249891620363654
PstI.TP219998,4, 3615834,0.00539723513043965,NA,-0.101885096065608
PstI.TP251362,10, 1088477,0.00041808902054942,NA,-0.129303163199109
PstI.TP257555,1, 6018198,0.00143588248216517,NA,0.421576768271286
PstI.TP263594,1, 6035364,0.00796870655342152,NA,0.198564541236943
PstI.TP266465,11,    2163,0.00298771747487313,NA,0.111089649013008
PstI.TP271190,11,    2203,0.00451906317956157,NA,0.463823157832704
PstI.TP278903,2,13608360,0.00436401272303075,NA,0.218431308972596
PstI.TP297431,1, 5461181,0.00087352468143184,NA,-0.200303782982243
PstI.TP304003,9, 6409609,0.00508906176208887,NA,0.163812005980027
PstI.TP320000,3,60924728,0.00777214689025842,NA,6.08882517670954
PstI.TP327267,1,54632053,0.00989600510552004,NA,0.583098180065048
PstI.TP328075,6,60646349,0.00920932228775298,NA,-0.0911565771439682
PstI.TP328749,11,    2602,0.00606664749836894,NA,-0.248514218346754
PstI.TP389408,9,47932157,0.00178962815414425,NA,0.395043240253855
PstI.TP390783,4, 4679102,0.00849931992062127,NA,0.176075212615239
PstI.TP403247,5,67327824,0.00512297986292809,NA,0.0977303852612316
PstI.TP413410,8, 3610019,0.00961143491138818,NA,-0.112095732834306
PstI.TP441587,11,    3379,0.00523783075478148,NA,0.11416173419964
PstI.TP444374,4,60881200,0.0067850703649919,NA,0.594510711159185
PstI.TP453846,9,48311706,0.00270753099601155,NA,-0.123114041136692
PstI.TP461600,5,71789531,7.21438065673337e-05,NA,-0.267043331712709
PstI.TP488503,11,    3702,0.00952564588993646,NA,-0.29768061970886
PstI.TP503865,11,    3809,0.00692976500074776,NA,0.349205772435598
PstI.TP523465,2,75496167,0.00251975420370593,NA,0.200507365747163
PstI.TP533670,11,    3991,0.0036888129700601,NA,0.104634635946034
PstI.TP544549,6, 2226986,0.00748214486900005,NA,-0.303153343126152
PstI.TP585747,7,57701465,0.00812267626753412,NA,-0.121024354671346
PstI.TP595889,6,50364549,0.00736808157422673,NA,-0.201775711120063
PstI.TP599580,4,61276191,0.00308946913318025,NA,0.0855939944674966
PstI.TP631692,2,62659796,0.003653772909551,NA,-0.0906515584069453
PstI.TP635213,9,48201342,0.00648993279524079,NA,0.594460148897246
PstI.TP647653,3,72697701,0.00444531584329896,NA,0.0917763075259027
PstI.TP673282,4,65067106,5.60763669162161e-05,NA,-0.216888773859745
PstI.TP674426,2,67595892,0.00623088209270852,NA,-0.201166249896326
PstI.TP691817,11,    4787,0.00935587891358546,NA,-0.194516736328392
PstI.TP692233,11,    4793,0.00954042739237861,NA,0.597227451656564
PstI.TP710636,6,45894338,0.00589141307568151,NA,0.12119511110815
PstI.TP768420,2,54502787,0.00932427298077423,NA,0.591324085153357
PstI.TP784055,3,62556774,3.74701051012094e-06,NA,0.160305204879081
PstI.TP789647,3,69354547,5.37489145727016e-09,NA,0.15807643839411
PstI.TP810977,11,    5619,0.0042308519268571,NA,0.260831555919069
PstI.TP842359,11,    5831,0.00948984366137353,NA,-0.454394959843804
PstI.TP843466,1,73836689,0.000242645837474909,NA,0.178296724351092
PstI.TP845726,3,69416301,0.00743932084910753,NA,0.164542374126733
PstI.TP846172,10,42875099,0.00466489478603135,NA,0.233563336577612
PstI.TP846295,11,    5860,0.0064127093353944,NA,-0.0914452241873012
PstI.TP853868,11,    5939,0.00966556189292297,NA,17.5082621095852
PstI.TP862097,11,    6011,0.0093307160626975,NA,0.29276478714648
PstI.TP863565,3,60804522,0.00843692670292777,NA,0.201362925196353
PstI.TP879976,11,    6144,0.00573149960816717,NA,-0.241847781856284
PstI.TP923636,5,68167190,0.00823809822426183,NA,-0.159181010725769
PstI.TP924331,9,50766409,0.00711685979057606,NA,0.164391725537891
PstI.TP924967,7,58209852,0.00370582570318107,NA,0.111910273295309
PstI.TP924996,8,60586341,0.00875087792548066,NA,0.137508684415631
PstI.TP929643,11,    6507,0.0065271377143449,NA,0.609864981666486
PstI.TP934495,1, 7640060,0.00798860399328017,NA,0.288404678982651
PstI.TP940999,3,66708999,0.00731372217956448,NA,0.159608757446578
PstI.TP959839,11,    6687,0.00208443300084709,NA,-0.105551837518298
PstI.TP980540,6,60689401,0.00449885574029642,NA,-0.178863099710806
PstI.TP984326,11,    6828,0.00654665240424265,NA,-0.114815748555344
PstI.TP996763,9,55211916,0.00669869307981064,NA,-0.100645072196275
PstI.TP1009078,11,    6996,0.00217187322677877,NA,0.152206590218638
PstI.TP1023146,11,    7104,0.00965096166437461,NA,0.197617301363026
PstI.TP1078708,1,67863796,0.00620775673930436,NA,-0.168260601752931
PstI.TP1101404,6,49695019,0.00510601319172503,NA,0.103047061410131
PstI.TP1108114,11,    7759,0.000271872547961011,NA,0.141176568838562
PstI.TP1155086,9,50004653,0.00264438222512116,NA,0.152198698868371
PstI.TP1162242,1,20076811,3.38508452193367e-05,NA,0.140692230614657
PstI.TP1171359,2,59753397,0.00886233406960171,NA,-0.11035539258209
PstI.TP1202714,11,    8490,0.00913227863142063,NA,0.0837191997046232
PstI.TP1235826,9,41258170,0.00978433446905662,NA,0.262291590445136
PstI.TP1241127,2,67764066,6.70927539162971e-07,NA,0.153900765208017
PstI.TP1286824,11,    9067,0.00538395146786902,NA,0.0896735374348241
NsiI.TP661,4,47532167,0.00236687316641476,NA,0.187971714757095
NsiI.TP18985,11,    9339,0.00738251912842035,NA,-0.145147874278086
NsiI.TP24973,11,    9399,0.000758786526394388,NA,0.0992475712013703
NsiI.TP43997,11,    9679,0.00516975460285103,NA,0.479050467487913
NsiI.TP57391,10,53049906,0.00687920030750303,NA,2.75401760444258
NsiI.TP60981,11,    9854,0.00615540885561765,NA,-0.0957925872869853
NsiI.TP63950,11,    9886,0.00835278211521192,NA,-0.197606151917976
NsiI.TP93911,11,   10157,0.0074088221270617,NA,0.464264201797926
NsiI.TP98757,3,57467461,0.00632459639740973,NA,-0.585894015494473
NsiI.TP111500,4,45765430,0.00306879554040294,NA,-0.125760379281054
NsiI.TP125663,11,   10511,0.00453439411787854,NA,4.10881668803017
NsiI.TP133199,11,   10601,0.00931769524747082,NA,-0.0968707558064471
NsiI.TP138645,11,   10674,0.00890301191652235,NA,0.153481841100883
NsiI.TP146448,4,57810772,5.76257813002143e-09,NA,0.194608400963502
NsiI.TP156813,3,58795692,0.00623924344461636,NA,0.468115299971179
NsiI.TP190393,6,59215148,0.00851121703410618,NA,-0.111982432038346
NsiI.TP208628,11,   11458,0.00925534447639581,NA,0.0983436862642794
NsiI.TP211798,1,72131324,0.0035126925054333,NA,0.182692942393174
NsiI.TP252876,5,71578357,0.00723498463027796,NA,-0.167122319590674
NsiI.TP296932,9,49933625,0.00935355471099482,NA,-0.120516948501248
NsiI.TP301661,11,   12410,0.0012341691660897,NA,0.239899699696082
NsiI.TP345798,11,   12924,0.00603069473196233,NA,0.305430382920676
NsiI.TP358777,2,12478713,0.00981895548310201,NA,0.194153702473125
NsiI.TP366710,11,   13175,0.00525400621861044,NA,6.963381192303
NsiI.TP391317,5,60593309,0.00173520037771084,NA,7.3207949238787
NsiI.TP405484,6,45478257,0.00531033975898022,NA,3.11001546125866
NsiI.TP412850,4,53649638,0.0074915141696803,NA,0.315598390583259
NsiI.TP421766,11,   13832,0.00602994163050921,NA,0.209436396125953
NsiI.TP423274,11,   13873,0.0045938789253018,NA,0.188303329524399
NsiI.TP431512,2,76812635,0.00807178426613381,NA,0.0914818977694769
NsiI.TP435481,4,51936368,0.00941954228758957,NA,-6.14993744331521
NsiI.TP437945,11,   14224,0.00804532188684859,NA,-0.076979982072966
NsiI.TP438615,11,   14236,0.00960624031679873,NA,0.586636813699904
NsiI.TP438910,4,67451505,1.61655166295694e-08,NA,-0.195499283002135
NsiI.TP439369,1, 7767929,0.00522671430044433,NA,-0.0810931915744807
NsiI.TP445017,9,55901846,0.00325845892611524,NA,0.081537234740811
NsiI.TP458405,4,14905579,0.00787768408396379,NA,-0.0919936090997994
NsiI.TP468343,3,70187996,0.0070383976334413,NA,0.0726504434697542
NsiI.TP470719,6,32130393,0.00474649942091533,NA,0.0827224453167535
NsiI.TP472134,11,   14807,0.00913790231334185,NA,0.295192982653254
NsiI.TP488682,1,56063834,0.00738939095757345,NA,0.126084365990068
NsiI.TP492498,11,   15096,0.00240065470189031,NA,-0.143987242340263
NsiI.TP500395,11,   15234,0.00453362219770334,NA,-0.0953622463491061
NsiI.TP504944,7, 5647121,0.00813571569745887,NA,0.263560450276773
NsiI.TP508381,4, 8237291,0.00908638767821492,NA,0.59269390920453
NsiI.TP513456,11,   15475,0.00345537296414082,NA,0.164118099470981
NsiI.TP521023,10, 3170008,0.00945449280455591,NA,-0.415478854114069
NsiI.TP526391,11,   15633,0.00969282886557202,NA,0.429291445830044
NsiI.TP555580,11,   16002,0.00952770612949848,NA,0.265306167693079
NsiI.TP577558,11,   16305,0.00807507388268196,NA,0.105378297888318
NsiI.TP577815,3,58146871,0.000111109012636563,NA,0.146349944972082
NsiI.TP579900,1,  335878,0.00518499853366558,NA,-0.302961913007178
NsiI.TP617976,11,   16753,0.00449983407721996,NA,23.9756633479839
NsiI.TP621937,11,   16822,0.00849454589173257,NA,0.590610295602393
NsiI.TP623098,3,54846738,0.00733518032687592,NA,0.395950496576652
NsiI.TP626321,6,53948965,0.00158553660483646,NA,-0.12736861118662
NsiI.TP666462,11,   17288,0.00127121689553127,NA,4.91435319391347
