SNP,Chromosome,Position,P.value,maf,effect
PstI.TP8057,4,65042663,0.00579985794921541,NA,-0.996084969703022
PstI.TP21552,1,26847368,0.00926847817909525,NA,3.6115946982749
PstI.TP45703,11,     389,0.00506105677632727,NA,0.858276264747101
PstI.TP49225,11,     417,0.000670415828790794,NA,7.49355263194428
PstI.TP52046,6,52358725,0.00144084527035219,NA,-1.36505287378671
PstI.TP57303,11,     476,0.000415283181671379,NA,-28.185639025024
PstI.TP59594,1,63737514,0.0028201090107632,NA,-1.79444008664108
PstI.TP71951,11,     605,0.00850117975015715,NA,-1.01236436083131
PstI.TP104645,6,44593939,0.00354082782077845,NA,1.04371331354584
PstI.TP118170,4,68304229,0.00716834369792936,NA,-1.00545178680807
PstI.TP131097,3,65620414,0.00974836447310549,NA,-0.994852460206012
PstI.TP177101,11,    1454,0.00262209485203235,NA,-1.2001582720182
PstI.TP204536,4,63925016,0.00306094643952567,NA,-0.948106553669219
PstI.TP218681,4,63185459,0.00792402381762212,NA,1.83537265342631
PstI.TP219830,2,76708479,0.00554970509637313,NA,2.82902596546233
PstI.TP220651,3,69605754,0.00996731939163246,NA,-0.935527116579335
PstI.TP249357,11,    2027,0.00463139706539101,NA,-1.10666466130305
PstI.TP389040,11,    3034,0.00633299255262551,NA,-0.836589794326373
PstI.TP420365,1,23556111,0.00400031270687636,NA,1.16383804626316
PstI.TP461927,1, 9014162,0.00856997527143308,NA,-1.63434677230141
PstI.TP464241,11,    3535,2.72212865112924e-05,NA,-1.30489616991359
PstI.TP481755,1,51889649,0.002604330694082,NA,1.86194156567441
PstI.TP489507,11,    3711,0.00778858136116611,NA,-0.871260383950336
PstI.TP608972,10,58983719,0.00408327405799772,NA,0.98245876296979
PstI.TP648204,11,    4573,0.00967218800301125,NA,1.81422092367653
PstI.TP661215,3,54129611,0.000506060743836839,NA,1.45381963456871
PstI.TP662300,1, 9383388,2.27409209801963e-08,NA,5.11365352255846
PstI.TP735556,4,66188019,0.00902972691083196,NA,-1.21191887135166
PstI.TP821356,1,10005335,0.00808967601011438,NA,-1.66214965434815
PstI.TP839435,1,79594246,0.00316256811689558,NA,1.13799725556084
PstI.TP840334,4,59482155,0.00984526630539927,NA,-0.836728830895027
PstI.TP843008,1,77620090,0.0013249661759017,NA,1.16696635162498
PstI.TP844119,6,56933495,0.00850014519120956,NA,0.965635663090403
PstI.TP893925,2, 8205911,0.00816393878384915,NA,0.957822570658972
PstI.TP913069,7,37614334,0.00708503845373289,NA,1.6212852328681
PstI.TP964136,11,    6705,0.00657599979905702,NA,1.8562001614085
PstI.TP969142,1,70558586,0.00989511537948277,NA,1.22360905844905
PstI.TP1068347,7,62120815,0.0056951053912668,NA,1.35090083358125
PstI.TP1071033,4,67432928,0.00901652980629385,NA,-0.901981665970414
PstI.TP1105417,11,    7743,0.00660304127478552,NA,-1.37548683212269
PstI.TP1132926,5,65112789,0.00465603513129269,NA,2.38047179184235
PstI.TP1160032,9,14600158,0.00748492724385491,NA,-1.11832024297737
PstI.TP1294907,10,42944116,0.00962821857226261,NA,1.0830728940117
NsiI.TP2816,4,13910479,7.90477772768787e-06,NA,-2.0187871118072
NsiI.TP31385,1,79982673,0.00247410003658382,NA,-16.6044237309845
NsiI.TP34327,1,63712638,5.29408603652115e-10,NA,-16.3172690275945
NsiI.TP38823,7,  321911,0.00308169530250456,NA,21.0438066663553
NsiI.TP97347,4,11244939,0.00173367697012195,NA,-132.126971171507
NsiI.TP98757,3,57467461,0.00775314543082934,NA,5.81408974650184
NsiI.TP123811,11,   10486,0.00544450348186198,NA,0.924173701250246
NsiI.TP138882,3,59997214,0.00683480998209886,NA,-1.32399991901057
NsiI.TP141969,2,71609177,0.00941610041935938,NA,-0.904941820955622
NsiI.TP166752,11,   10977,0.00493850882084582,NA,1.03163034231081
NsiI.TP192802,11,   11259,0.00764074418320277,NA,1.10884174408954
NsiI.TP215181,11,   11521,0.00467279816182809,NA,1.37187262444002
NsiI.TP235466,9,52826872,0.00433159229172228,NA,1.33980909961576
NsiI.TP295308,3,65816539,0.00455368363197684,NA,-1.54259781781545
NsiI.TP310336,11,   12529,0.00753351037675898,NA,-1.22728632117099
NsiI.TP322468,11,   12665,0.00764955572103822,NA,-25.5173090699477
NsiI.TP338338,1, 6473754,0.00907685685793503,NA,-0.812110289650372
NsiI.TP338590,4,52709492,0.00208640467480343,NA,0.995748669700852
NsiI.TP370497,2, 5228620,0.0080802115129018,NA,1.76034106142191
NsiI.TP389150,11,   13425,0.00926617160968,NA,-0.942594161426649
NsiI.TP411882,11,   13679,0.00602024214321305,NA,-92.7749235776591
NsiI.TP429554,11,   14025,0.0049720257849648,NA,33.7799851913719
NsiI.TP434131,11,   14134,0.00198641717274004,NA,1.50782577781265
NsiI.TP458862,1,11103839,0.000237137029453297,NA,-17.8808544662826
NsiI.TP470906,4,66239282,0.0023525695605855,NA,4.09417901202994
NsiI.TP472404,1,62465693,0.00561008836812992,NA,-1.8811076310812
NsiI.TP489213,11,   15044,0.00718670138641863,NA,-1.35337291788165
NsiI.TP501766,11,   15258,0.00849787205352168,NA,-0.85938919795605
NsiI.TP521023,10, 3170008,0.00477928610502396,NA,4.77010796270775
NsiI.TP555417,6,45167930,0.00998537376403446,NA,1.34397259313218
NsiI.TP556709,5, 2644177,0.00177717938793321,NA,-10.1216725163046
NsiI.TP562497,10,51735778,0.0010449969497455,NA,5.50282784804631
NsiI.TP566468,6,60434717,0.00141144715113214,NA,1.14911553642875
NsiI.TP586657,11,   16406,0.00474569049542712,NA,4.55487486733
NsiI.TP627366,7,63222583,0.00731355028538094,NA,0.958947981078741
NsiI.TP642221,11,   17088,0.00817126661749198,NA,-0.893512234269527
NsiI.TP678744,5, 1030092,1.61563678838157e-07,NA,2.27883410576512
NsiI.TP705463,11,   17806,0.00898073701616494,NA,-71.63098138635
NsiI.TP716235,3,  401571,0.00900680304125753,NA,2.71288056609254
NsiI.TP754615,11,   18391,0.000722670635520475,NA,7.55189127073652
NsiI.TP785293,11,   18793,0.0076842634967299,NA,-2.14274775617409
NsiI.TP789113,10,43096240,0.000887119369355671,NA,1.84027275046667
NsiI.TP798461,9,50389049,0.0050932491279478,NA,1.6193926953815
NsiI.TP819503,3,48628844,1.01248283698053e-05,NA,1.60642012447649
NsiI.TP829002,6,44552192,0.00802989977789754,NA,-1.03565360204534
