SNP,Chromosome,Position,P.value,effect,maf,nobs
NsiI.TP620354,1,2563,0.553738519720194,NA,0.0410414197769591,124
GFSSContig17137_940,1,36536,0.515780475183162,NA,0.0808345748213998,124
PstI.TP989644,1,80828,0.238635458334703,NA,0.193612603177584,124
PstI.TP312105,1,81356,0.120696275292056,NA,0.416423992334501,124
NsiI.TP481742,1,154583,0.904962133285653,NA,0.295198594684769,124
PstI.TP863331,1,161269,0.33084779380138,NA,0.0645161290322581,124
NsiI.TP71772,1,180079,0.590993578120782,NA,0.221782537639579,124
NsiI.TP611047,1,185165,0.847777960396566,NA,0.0443548387096774,124
NsiI.TP611046,1,185173,0.310411576477725,NA,0.10642563590511,124
PstI.TP1169914,1,194807,0.528160585852733,NA,0.0348666002097252,124
NsiI.TP96063,1,195779,0.0271749722191285,NA,0.377127800854126,124
PstI.TP1189410,1,250990,0.0492714875631191,NA,0.0942532590141497,124
NsiI.TP521153,1,258294,0.854749457157273,NA,0.0600097459463824,124
PstI.TP271714,1,262844,0.907348331102781,NA,0.0736879019484056,124
PstI.TP931820,1,284314,0.684338498180842,NA,0.0282258064516129,124
NsiI.TP426085,1,284999,0.91331412473048,NA,0.0216870169890613,124
NsiI.TP148773,1,285352,0.880676635879532,NA,0.120967741935484,124
PstI.TP710662,1,335281,0.316718614175935,NA,0.0337891263528228,124
NsiI.TP579900,1,335878,0.00407900328754573,NA,0.0202828500830398,124
NsiI.TP443857,1,339059,0.877917830488682,NA,0.0611820331189106,124
PstI.TP1043926,1,365816,0.137853691793743,NA,0.121485343659031,124
NsiI.TP414280,1,378096,0.496696385218342,NA,0.315423150882954,124
NsiI.TP807695,1,389941,0.0463796562556423,NA,0.216235613938984,124
NsiI.TP701463,1,396123,0.246251253448983,NA,0.0213673815416811,124
PstI.TP585790,1,399151,0.458864189437426,NA,0.0471973182712115,124
NsiI.TP622255,1,399695,0.845471185458515,NA,0.00104355379592536,124
PstI.TP948856,1,403321,0.416427052226544,NA,0.419434285980477,124
PstI.TP1037554,1,403777,0.25764886226694,NA,0.0704868593303063,124
NsiI.TP122940,1,430012,0.140347843928674,NA,0.133135463209497,124
NsiI.TP755662,1,447763,0.488410455392715,NA,0.0208355938739913,124
NsiI.TP703893,1,450123,0.753317328252956,NA,0.43928806104718,124
PstI.TP1026667,1,480929,0.132621142343944,NA,0.0143632884337531,124
NsiI.TP413787,1,481003,0.527628882627816,NA,0.177688947990682,124
PstI.TP213420,1,508729,0.701976782497992,NA,0.0407113677084792,124
NsiI.TP591161,1,512907,0.716787831486488,NA,0.174018793915323,124
PstI.TP747136,1,552332,0.950472517062594,NA,0.0501779317256426,124
PstI.TP184304,1,572620,0.404627551742921,NA,0.440869115839932,124
PstI.TP1132231,1,588023,0.790842967507809,NA,0.186856789803046,124
NsiI.TP144536,1,588858,0.465541519215736,NA,0.0104514541294699,124
PstI.TP536170,1,662254,0.576979373590114,NA,0.295834643837214,124
PstI.TP1181766,1,679657,0.0102734814814781,NA,0.0150783352416886,124
PstI.TP854736,1,683267,0.466950959419768,NA,0.0492294997394035,124
PstI.TP83381,1,713539,0.0279628776128192,NA,0.116935483870968,124
PstI.TP94792,1,731905,0.00679119556604842,NA,0.357148578601959,124
NsiI.TP802651,1,754114,0.916947725740959,NA,0.0652982772739212,124
NsiI.TP513479,1,757107,0.302314400231628,NA,0.2175801321918,124
PstI.TP1039014,1,759496,0.662022830001383,NA,0.146467583396432,124
PstI.TP1248576,1,760805,0.534443101103761,NA,0.162602394763079,124
NsiI.TP241552,1,773227,0.804869148903899,NA,0.357407225853359,124
NsiI.TP241535,1,773253,0.50599699910979,NA,0.0874235998256212,124
