SNP,Chromosome,Position,P.value,effect,maf,nobs
NsiI.TP620354,1,2563,0.309737398312212,0.184326788112404,0.0410414197769591,124
GFSSContig17137_940,1,36536,0.800692431047641,-0.0272936670603598,0.0808345748213998,124
PstI.TP989644,1,80828,0.754599056196896,-0.025161642711956,0.193612603177584,124
PstI.TP312105,1,81356,0.265061840855759,-0.0568537034570003,0.416423992334501,124
NsiI.TP481742,1,154583,0.369963536673144,0.0521751510221021,0.295198594684769,124
PstI.TP863331,1,161269,0.874400309438536,0.0172566057549223,0.0645161290322581,124
NsiI.TP71772,1,180079,0.61235619155287,0.029102429951569,0.221782537639579,124
NsiI.TP611047,1,185165,0.645469063768101,-0.0629972676626648,0.0443548387096774,124
NsiI.TP611046,1,185173,0.124326170876512,0.118469054072453,0.10642563590511,124
PstI.TP1169914,1,194807,0.754991572786339,-0.0381046300516416,0.0348666002097252,124
NsiI.TP96063,1,195779,0.350656391729693,-0.0755293047963437,0.377127800854126,124
PstI.TP1189410,1,250990,0.489594483789446,-0.305092525569817,0.0942532590141497,124
NsiI.TP521153,1,258294,0.459438136114849,-0.0688798270724809,0.0600097459463824,124
PstI.TP271714,1,262844,0.891661807743118,-0.0145781019357991,0.0736879019484056,124
PstI.TP931820,1,284314,0.64257028067081,-0.0786239661412222,0.0282258064516129,124
NsiI.TP426085,1,284999,0.537831717939926,-0.114883720641127,0.0216870169890613,124
NsiI.TP148773,1,285352,0.456351460072956,0.0615863658308964,0.120967741935484,124
PstI.TP710662,1,335281,0.683672615250011,0.0591761312971004,0.0337891263528228,124
NsiI.TP579900,1,335878,0.676588046066504,0.0848278606781961,0.0202828500830398,124
NsiI.TP443857,1,339059,0.16311713117615,-0.160593780872351,0.0611820331189106,124
PstI.TP1043926,1,365816,0.69403754968321,0.0281644754495951,0.121485343659031,124
NsiI.TP414280,1,378096,0.993083082513215,-0.00119903903711593,0.315423150882954,124
NsiI.TP807695,1,389941,0.366699180417747,0.0546008305802482,0.216235613938984,124
NsiI.TP701463,1,396123,0.760672357053177,0.0574635129183652,0.0213673815416811,124
PstI.TP585790,1,399151,0.74014576215466,-0.0990650790099084,0.0471973182712115,124
NsiI.TP622255,1,399695,0.431063516203166,3.31785163713187,0.00104355379592536,124
PstI.TP948856,1,403321,0.482416222460809,-0.0466976826527696,0.419434285980477,124
PstI.TP1037554,1,403777,0.151017398987816,0.173705485164328,0.0704868593303063,124
NsiI.TP122940,1,430012,0.531513521370243,-0.0426120657081469,0.133135463209497,124
NsiI.TP755662,1,447763,0.299799388025581,0.411765610143723,0.0208355938739913,124
NsiI.TP703893,1,450123,0.700036557820546,0.0239144361461176,0.43928806104718,124
PstI.TP1026667,1,480929,0.9972711973833,-0.00104617422203468,0.0143632884337531,124
NsiI.TP413787,1,481003,0.254729298234305,0.0722576473721228,0.177688947990682,124
PstI.TP213420,1,508729,0.112813311579082,0.99181593576277,0.0407113677084792,124
NsiI.TP591161,1,512907,0.205197466628909,-0.0713168119169068,0.174018793915323,124
PstI.TP747136,1,552332,0.780177509412796,0.0880248835564728,0.0501779317256426,124
PstI.TP184304,1,572620,0.745543011706072,0.0148061388669145,0.440869115839932,124
PstI.TP1132231,1,588023,0.898288786094868,-0.00771496844082489,0.186856789803046,124
NsiI.TP144536,1,588858,0.0964575544764938,-0.459346032694897,0.0104514541294699,124
PstI.TP536170,1,662254,0.233327218663852,-0.0684692022751639,0.295834643837214,124
PstI.TP1181766,1,679657,0.789715086116122,-0.0983773694266024,0.0150783352416886,124
PstI.TP854736,1,683267,0.239307178600236,-0.122415342315365,0.0492294997394035,124
PstI.TP83381,1,713539,0.0284653003176944,-0.172416696848102,0.116935483870968,124
PstI.TP94792,1,731905,0.338856061061464,0.0450585032703676,0.357148578601959,124
NsiI.TP802651,1,754114,0.295958126825892,0.106146355851458,0.0652982772739212,124
NsiI.TP513479,1,757107,0.228177961344448,0.172260367517549,0.2175801321918,124
PstI.TP1039014,1,759496,0.453657502514995,0.0752271016850543,0.146467583396432,124
PstI.TP1248576,1,760805,0.672083579728813,-0.0286226201385615,0.162602394763079,124
NsiI.TP241552,1,773227,0.536238644091175,-0.0308141165385961,0.357407225853359,124
NsiI.TP241535,1,773253,0.520731334797521,0.049108621810339,0.0874235998256212,124
NsiI.TP282375,1,773642,0.535539755831218,0.0431673100002145,0.148036204621174,124
PstI.TP579974,1,783866,0.929221669754529,-0.00952959782441726,0.0714413352530614,124
PstI.TP1090052,1,815564,0.605212721021726,0.0340080912304838,0.311068400618672,124
NsiI.TP199750,1,819727,0.677188276506449,-0.0342448025721105,0.120503896592993,124
PstI.TP537601,1,822113,0.777198079848905,-0.0329384650270691,0.0515538066277523,124
PstI.TP686078,1,827145,0.559354125555402,-0.166969070448173,0.0802160851208525,124
NsiI.TP585976,1,829048,0.569852411315899,-0.0550201760456518,0.133196119027159,124
NsiI.TP603024,1,882892,0.627672011314956,0.0282427770236488,0.356513988518707,124
PstI.TP2218,1,905152,0.851482752995487,0.0108485468974535,0.312522378239586,124
NsiI.TP410050,1,907438,0.61852952175443,0.0351969097908669,0.111640348125809,124
PstI.TP34534,1,923689,0.684979056214663,0.0193216670707167,0.249219933571523,124
PstI.TP383349,1,950724,0.973424761850134,-0.00358870139158185,0.0985462151380239,124
PstI.TP39577,1,959521,0.289444373232211,0.247105705941481,0.0271489286564786,124
PstI.TP1246584,1,1015480,0.667239209821302,-0.0227379380372504,0.454641430548562,124
NsiI.TP443042,1,1033284,0.61945320998731,0.0273048304899873,0.231973738328897,124
PstI.TP646979,1,1034275,0.670000550849623,0.625852907968742,0.00679349853748501,124
PstI.TP354591,1,1050082,0.553409427238671,0.0428818230668261,0.30241935483871,124
NsiI.TP309907,1,1143439,0.783527653418605,0.0301904773064791,0.0603329534579646,124
PstI.TP968458,1,1145895,0.667778629649122,0.0209069836321268,0.305312989845846,124
PstI.TP979329,1,1145899,0.530166537190233,0.103242771362573,0.0179635504495687,124
NsiI.TP379925,1,1174994,0.28111346300344,0.0631099440899704,0.32846948507456,124
PstI.TP775725,1,1175417,0.936913504616528,0.00931678013132625,0.0604838709677419,124
PstI.TP885953,1,1195721,0.347656321204101,0.0550585421774875,0.215441027489383,124
PstI.TP530416,1,1196937,0.0885122693507996,-0.169678518284017,0.0865265451990568,124
NsiI.TP809990,1,1199529,0.282915763484492,0.0550651978925907,0.356850213126817,124
NsiI.TP621329,1,1209175,0.348087428275273,0.120810268342615,0.0436045442724652,124
PstI.TP136460,1,1229717,0.486441763633693,0.0578292170662813,0.121116551293505,124
NsiI.TP61582,1,1231430,0.479509887444679,-0.732100056957147,0.0111999719043943,124
NsiI.TP624,1,1250700,0.43727627604657,-0.297358450458366,0.0128404732116262,124
PstI.TP952646,1,1257515,0.794650086755149,0.024702701526385,0.077354233987878,124
NsiI.TP429501,1,1266624,0.704706432164626,-0.0202410944132534,0.256341185086813,124
PstI.TP112674,1,1270544,0.148266944320769,-0.186301620207997,0.0497330579111919,124
NsiI.TP321203,1,1270985,0.469205461711806,-0.0398861496512614,0.19811976445439,124
PstI.TP761288,1,1274696,0.871785907004726,0.0208229269904315,0.0334208609662303,124
NsiI.TP83302,1,1275020,0.481737499136721,0.0439779686315915,0.171256093077836,124
PstI.TP250182,1,1293920,0.1167703915688,-0.124922367513713,0.127126713008966,124
NsiI.TP554955,1,1318484,0.692799278130161,-0.341890400489753,0.0186980548974806,124
PstI.TP52331,1,1328877,0.110023138763767,0.435192675654397,0.0291793118959535,124
PstI.TP219964,1,1343660,0.0347555199489932,0.152357331740049,0.179419420425255,124
NsiI.TP280619,1,1353156,0.15321014225698,0.209032484677936,0.0362203214791265,124
NsiI.TP476134,1,1354429,0.305201912405682,-0.123947644035775,0.0745087813193794,124
PstI.TP919568,1,1369588,0.685266018627712,-0.070767875803781,0.0184682808957239,124
PstI.TP646654,1,1399111,0.536243167489713,-0.07097513026975,0.0608629928936101,124
NsiI.TP279368,1,1408065,0.254287889154813,-0.14869855208072,0.0258878349324381,124
NsiI.TP72077,1,1422420,0.685600919608337,0.051235674280976,0.0446855467242059,124
GFSSContig11377_769,1,1481480,0.137303586536398,-0.191656459927238,0.059043545579883,124
PstI.TP486283,1,1495289,0.755272049773469,0.0965255287142512,0.0302773379980203,124
NsiI.TP707218,1,1504041,0.472968991379529,0.166854161511713,0.0138706065855075,124
NsiI.TP229070,1,1511230,0.32003946827743,-0.20517456980174,0.0291896439903256,124
PstI.TP13650,1,1521127,0.625089540715721,-0.0652292100372215,0.0525369655930117,124
PstI.TP329515,1,1537490,0.0606269861286301,0.113865764831513,0.246837312656757,124
PstI.TP1121399,1,1542224,0.649780740997188,0.0439046361014803,0.122937092336,124
