SNP,Chromosome,Position,DF,t Value,std Error,effect
NsiI.TP620354,1,    2563,112,-2.05871588032548,NA,-1.07700208798747
PstI.TP453248,1,    3988,112,0.451235584370029,NA,0.177442071501355
GFSSContig17137_1860,1,   35412,112,-0.283304001867951,NA,-0.153022826637301
GFSSContig17137_940,1,   36536,112,0.0397668858770973,NA,0.0201435145620184
PstI.TP1112203,1,   63590,112,-0.0370316191725774,NA,-0.00730836075512205
PstI.TP506588,1,   80675,112,-1.32175360740626,NA,-0.270857523757795
PstI.TP989644,1,   80828,112,-0.668155296514296,NA,-0.27126071517797
PstI.TP312105,1,   81356,112,1.05765097393414,NA,0.257974802741146
NsiI.TP481742,1,  154583,112,-0.589942464175989,NA,-0.320641613982405
PstI.TP863331,1,  161269,112,-0.372256869456541,NA,-0.0881513090338559
NsiI.TP71772,1,  180079,112,0.797289142956203,NA,0.463346337938191
NsiI.TP611047,1,  185165,112,0.32633547291538,NA,0.0766200796800839
NsiI.TP611046,1,  185173,112,-0.239626198447338,NA,-0.0469107142817037
PstI.TP1169914,1,  194807,112,-0.350200570717384,NA,-0.0750039308435596
NsiI.TP96063,1,  195779,112,0.524631038770494,NA,0.111475471923806
NsiI.TP521153,1,  258294,112,1.72158561469029,NA,0.385367457025734
PstI.TP271714,1,  262844,112,-1.57640337395426,NA,-0.42141825866597
PstI.TP424788,1,  263370,112,-1.42033716775926,NA,-0.316929434041505
PstI.TP811380,1,  281841,112,-0.106795107351206,NA,-0.0237649756230296
PstI.TP931820,1,  284314,112,0.120154995958297,NA,0.0300094285978367
NsiI.TP426085,1,  284999,112,-0.676574875959768,NA,-0.141882080942631
NsiI.TP148773,1,  285352,112,-0.894889792243687,NA,-0.208841287859771
NsiI.TP148774,1,  285397,112,-0.996814341946734,NA,-0.228305797606698
PstI.TP301730,1,  298129,112,2.29124163709478,NA,0.496177236518842
PstI.TP710662,1,  335281,112,1.57248534345582,NA,0.725446769451836
NsiI.TP579900,1,  335878,112,0.699319929937288,NA,0.372775483327014
NsiI.TP443857,1,  339059,112,0.847891011884409,NA,0.457543691499508
PstI.TP1043924,1,  365760,112,-0.664473480107582,NA,-0.200646214516203
PstI.TP1043926,1,  365816,112,0.199874395018195,NA,0.0530711044662038
NsiI.TP414280,1,  378096,112,0.574505857725684,NA,0.124878399677857
NsiI.TP807695,1,  389941,112,-0.40736316340247,NA,-0.118440554361059
NsiI.TP687955,1,  398596,112,1.31912108866439,NA,0.261625240144955
