PC1,PC2,PC3
-0.000493308635131788,-0.00128293399959464,0.00037912626786015
-0.00408165558603124,0.00159197366393645,0.00189469011118216
-0.00157172691563062,0.00638577721003161,0.0060194939587642
-0.00171947188994791,0.00706012407820363,0.00610916408403947
0.00212348467013581,-0.00124925207641114,-0.0112565555399934
-0.00658563647596025,0.00340752419149861,-0.0111208726835159
0.00375390822388875,0.00582059809496671,0.0044345824707155
-0.0134785961613332,-0.00082012391420362,-0.00996199915161568
0.00128597246567184,-0.0067915184120652,-0.00477960902561519
0.00808651414308113,0.00348279109778699,-0.00856860872711629
-0.00105473189121142,0.00567280783304351,0.00412519637075163
-0.0106114264369252,-0.00608897971732386,0.0105246492403297
-0.00991725502010442,-0.000435057358718131,0.00356415945504777
0.00681575328430717,-0.00571817479267449,0.010291492484086
0.00455964996913454,0.00439660125718086,0.00151721096800021
-0.00829571196997793,-0.00276633221928754,0.00173619906434357
0.0172357834060329,0.00635519291145248,0.00279589921395069
0.0152802735001186,-0.00131209459622351,0.00256392867901977
-0.0064185633771815,-0.000357270818528661,0.00831504488968417
0.00540617913947409,0.00498448759913171,0.00319579051778544
-0.0192343307287892,-0.00559441086968324,0.00399070670812275
0.00391235919860261,0.00519183549653141,0.0037496272733594
0.0136844853171589,0.00684283665525283,0.00420439664490552
-0.0102510759306141,-0.000663209007955156,-0.00745759991572418
-0.00291173334204069,0.000667219437059394,-0.00462009308367485
-0.00182613971766102,0.00658419316927801,0.00244076656146389
-0.0017774163153391,0.00648331062100537,0.00241227299545563
-0.00444352219943125,-0.000123001367373579,-0.00212506304624768
-0.00424873636023792,0.00598448157728993,-0.00889987069773019
0.000692506909398447,0.00144518666012876,-0.00767758627968464
-0.00707681405944909,0.00614996032914277,-0.011065440966688
-0.00182969629446093,0.00799709588049887,-0.00525521210665283
0.00365549618721427,0.00957300928717293,0.00666948272251159
-0.00181895431178035,0.00650114537291002,0.00235013559216631
0.00229099148467199,0.00769379487573032,0.00182350664879608
0.00944732224298003,-0.00981726115167399,0.010684475702609
-0.000599000732011257,0.00890878580891307,-0.00384830514404761
0.00481500813156702,-0.00357234901827839,-0.00248783047001171
0.0049610442518862,0.00445551299835914,-0.00270940967740575
-0.00625020605694581,-0.00149047687316688,-0.00383775513711214
-0.00535368557355346,0.00664346465630775,-0.000453379349837131
-0.00187184894479265,0.00698944948470072,0.00263887299916748
0.00520540084656773,0.00709555245168659,0.00293161885796465
-0.00171915713372344,0.0014933772010464,-0.000672794947599625
-0.0107439741464658,-0.0109136029681874,-0.00763196059176697
-0.0087975117375806,-0.000546523719596587,-0.00328650926475026
-0.0018380179779943,0.00598719735801313,0.0021494933781729
-0.00468678784529998,0.00390946891441962,-0.00587839275703383
-0.00956380288324305,-0.0023699531563367,0.0127972377749375
-0.0106504317760087,-0.00257164010635815,0.013821733741525
-0.00405226393758139,-0.00533150109648548,-0.0108136841465287
0.00612509017125651,-0.00162448442019805,-0.00501494359990782
-0.000625749857502747,0.0030357660156682,0.00561697556864326
-0.0118375130017802,0.00505909953425758,-0.00160557652052583
-0.00370453282452972,0.00102425956024198,-0.0120100104611084
0.000547374584576943,0.00807735571164394,-0.00878875869509563
-0.00849223216333088,-0.00863658455254731,-0.0023619505023758
-0.00340065786690894,-0.0042991497041665,-0.00345655619133805
0.0140299781844561,0.00126213481345163,-0.0042412387882288
-0.00618461453848297,0.000933078814425836,-0.00162392998384186
-0.0121270451799927,0.0097655609054042,0.00632978914404186
-0.00469210263649284,0.00129235135342355,-0.00089517950561255
-0.00429568982504466,0.000940425003141347,0.00105295915812406
0.00224152424342757,0.00663435212759029,0.00314139505825907
-0.00133115806471348,0.00576469134689315,0.00415513877531234
0.00503324749702678,0.0105479826443456,-0.00741828193115936
-0.00900122053171118,0.000186099553169508,-0.00474671188333271
-0.00222986502082399,0.00675706985784763,8.81901064096284e-05
0.00633042835248198,-0.00597431295517238,0.00628406721620209
0.00701063058460328,-0.00178674476595015,-0.00720197434409907
-0.00860829924752303,-0.00308272671165768,0.00640990328216709
0.0113244749151643,-0.0077802611208689,0.00707891525259962
0.00165924303366569,0.003518308668299,-0.00531050943556782
-0.00575903719895646,-0.000877296236536129,0.00373827311174296
-0.00573659894526972,-0.00619397622336909,-0.00159416701780412
0.00334967425085423,0.00491215951957059,0.00032511962016814
-0.00368316161862189,0.00131915519643566,0.00265662376460017
0.00756628989520056,0.00312808594264448,0.00150867423962329
-0.000438669468203709,0.00253571101601583,0.000614445607632739
0.000551962255177749,0.000994582729141608,0.00110349206541954
0.00179682656337165,-0.00583522476904684,-0.00255243734223261
-0.000961404086851251,0.00126376253459612,0.00450258084600213
-0.00164711583334496,0.00930931624324908,0.00506541113949774
-0.000971261810899355,-0.0019273235239494,0.00291167502609857
0.00569246406767602,0.000178719631422039,-0.00246583304710366
-0.00165656739205868,0.00962135463556999,0.00543569022898988
0.00224339475862898,0.00441315074961509,0.0078580959730226
-0.00480513268142157,0.00431810391370381,-0.0105956934907665
0.0058119950302131,-0.000807766076582182,-0.00201647632580357
0.000499761238381545,0.0128730207951899,0.00258306550294743
0.00137060793649683,-0.00472453738852744,0.00237082657639735
-0.00166460542654199,0.00925679281485234,0.00508450415514506
0.00353437344964782,8.96536949719647e-06,0.00688333715393036
-0.00354172887120209,-0.000403144989264476,0.0105684516409099
-0.0143596790394216,-0.00592033819642198,-0.00900519511615273
-0.00947463576549805,-0.00484701879928047,-0.00788785722182138
0.0117560467080605,0.00500094084614043,0.00659216276614237
-0.00436364856337961,-0.00134045252608718,-0.00734962986586704
-0.00975839772744798,-0.00391107774112297,0.00121225365171241
0.0137060024872351,0.0026787720424834,0.000849064231340493
-0.0123010868325671,0.00334186408083321,-0.0154379461992214
-0.00632410317856217,0.00461920055453503,0.00183862591352009
0.000958147469273146,-0.00351291822249329,-0.000514443415962356
-0.00341052686202623,-0.00573414303523858,-0.00147272435391387
0.00284301597170109,-0.00489696853646078,-0.000344659669285341
-0.0034228694059448,0.000744266699559868,-0.0101730843529745
-0.0120034240737171,0.00435700076701937,-0.00268062874861432
0.00331032303222947,-0.00372205851409521,-0.00546416643518768
0.00148024386254122,-0.00635875532098716,-0.00276047025752841
-0.00363422444791457,0.000827688934871689,0.00707918542978231
-0.00691372359049498,-0.00440450064699691,-0.00261786268978311
0.017227626173217,0.0130221167273023,0.00369980525613307
-0.000475095509830604,-0.00594391813086602,0.00184082078700982
-0.01052580548119,0.00913725970648292,-0.00359474245234609
0.0123632907958908,0.00784661553260146,-0.00157083976032901
0.000635920610183913,-0.00396138122094458,-0.00266194414398204
0.00623599932824649,-0.00183288471923544,0.00439297989947051
0.0157714803336762,0.00588680477967809,0.00914591647307945
0.00277179243850717,-0.000902937597533612,-0.00466906031163832
-0.00292367560525148,0.000321941036301542,0.00510397097596674
-0.00160422919152813,0.00551915828698271,0.00647677538957154
-0.00160381123922507,0.00552308999385108,0.00647332028184086
0.00311670933158985,-0.0103805590751484,0.00400575798396464
0.006272225530674,-0.00326038317453033,0.00437051276445423
0.00148078068625024,-0.00410727647742336,0.00740178080009043
0.00944254630122368,0.00690328020398472,0.00607192977707056
0.00407554449023304,0.0143148289038821,-0.0021327179415182
0.000418657851474583,0.00455488627894675,-0.00179009586003459
