SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
NsiI.TP560012,11,   16067,3.71741355394672e-06,0.297169811320755,106,0,0.227542436200512,-0.019336661806615
PstI.TP1159423,11,    8140,4.40239083130184e-06,0.405660377358491,106,0,0.223734255176519,0.0194480852593053
NsiI.TP481176,1, 7350098,5.65013281282258e-06,0.245283018867925,106,0,0.218141262279621,-0.0195744992672339
PstI.TP1052140,6,19137861,7.13335369587555e-06,0.0990566037735849,106,0,0.212944379628184,0.0269925767420329
PstI.TP490779,11,    3725,9.99066744609392e-06,0.0613207547169811,106,0,0.205481675476747,0.0346097258106097
PstI.TP1071296,11,    7466,1.3185701371538e-05,0.132075471698113,106,0,0.199376935215235,0.0218604571384714
PstI.TP1126710,1,18437271,2.55849646047133e-05,0.0235849056603774,106,0,0.184948663397898,0.0550793184912853
PstI.TP1176910,11,    8293,3.66087249288069e-05,0.0188679245283019,106,0,0.177241716418612,-0.0599876074059239
PstI.TP770895,1,13263569,5.67039703786162e-05,0.127358490566038,106,0,0.167917165834986,0.0243548115074608
PstI.TP548709,2,61335066,6.42739569282589e-05,0.0660377358490566,106,0,0.16526460243055,0.0253161666544198
PstI.TP938416,11,    6563,8.55621906010625e-05,0.0518867924528302,106,0,0.159238649217151,-0.0280123171213748
PstI.TP947391,1, 4891496,0.000114295991651666,0.0377358490566038,106,0,0.15318250908408,0.0356930424703655
NsiI.TP95031,6,54950661,0.000155994707026545,0.0283018867924528,106,0,0.146725247530118,-0.0450075578896171
PstI.TP1059365,4, 3535002,0.000161064621021527,0.0235849056603774,106,0,0.146064089980801,0.0489479703281401
PstI.TP332845,3,68039381,0.000173966372370045,0.452830188679245,106,0,0.144473389709289,-0.013380870240065
PstI.TP1009631,1, 4625223,0.000190116193317796,0.0707547169811321,106,0,0.142644659609118,0.0294218570674376
PstI.TP939213,1,11990855,0.000200559757377461,0.0330188679245284,106,0,0.141545032706502,-0.0411329017086786
PstI.TP1022061,3,61377198,0.000204392073358336,0.14622641509434,106,0,0.141156185600708,0.0180296952755732
NsiI.TP360999,1,10465743,0.000220539409018879,0.089622641509434,106,0,0.139596020759497,-0.0249003670983537
PstI.TP629259,1, 4276027,0.000234379767125493,0.377358490566038,106,0,0.138349321307807,-0.0147606095696386
PstI.TP1048748,3,64771307,0.000244988724032831,0.0330188679245283,106,0,0.137443798962699,0.0405326134088883
PstI.TP457393,1,60097068,0.000251377933891418,0.207547169811321,106,0,0.136917660774254,-0.0146673171587292
PstI.TP1124649,11,    7892,0.000264440445219215,0.089622641509434,106,0,0.135883416322755,-0.0232794989599371
PstI.TP664921,6,56510699,0.000277910632461161,0.0235849056603774,106,0,0.134870402261395,-0.0470350148928557
PstI.TP96410,3, 4423816,0.000302066748315788,0.174528301886792,106,0,0.133173937051194,0.0165306105132497
PstI.TP444076,11,    3404,0.000303361044686275,0.183962264150943,106,0,0.133087010922602,-0.0173247118450782
PstI.TP836276,8,58576029,0.000308350544413177,0.0141509433962265,106,0,0.132755436793064,-0.0596561973515887
PstI.TP25299,5,63419016,0.000310990974463499,0.0377358490566038,106,0,0.13258218974313,0.0301521146068099
PstI.TP1067903,9,48843269,0.00032992581668832,0.5,106,0,0.131382364661242,-0.0133048583803613
NsiI.TP437945,11,   14224,0.000349981660971907,0.391509433962264,106,0,0.130186257323308,0.0130205257759965
PstI.TP731882,3,19716780,0.000350608760740188,0.0660377358490566,106,0,0.130150001711274,0.0289316235859932
PstI.TP744116,9, 6407222,0.000396261238211075,0.0849056603773585,106,0,0.127675172578388,-0.0218265647470346
PstI.TP895159,11,    6243,0.000397918692670956,0.160377358490566,106,0,0.127590922107611,0.0173575627606634
