SNP,Chromosome,Position,P.value,effect,SNP,maf,nobs
NsiI.TP579169,7,40226521,3.09196103411145e-06,-0.0813578867709836,NsiI.TP579169,0.0377358490566038,106
PstI.TP1052140,6,19137861,5.09556315685759e-06,0.047613371418831,PstI.TP1052140,0.0990566037735849,106
PstI.TP1159423,11,8140,5.39511174165603e-05,0.0266274280988477,PstI.TP1159423,0.405660377358491,106
PstI.TP357347,6,53284826,5.55085659112431e-05,-0.0322332649207835,PstI.TP357347,0.160377358490566,106
NsiI.TP739117,9,59004735,0.000154545703487502,0.0244793847272845,NsiI.TP739117,0.245283018867924,106
NsiI.TP481176,1,7350098,0.000162853780307681,-0.0266552087663077,NsiI.TP481176,0.245283018867925,106
PstI.TP1067903,9,48843269,0.000323528413215648,-0.0197850083946858,PstI.TP1067903,0.5,106
PstI.TP582861,3,66513476,0.000446576743798974,0.0349279474041245,PstI.TP582861,0.0613207547169812,106
PstI.TP96410,3,4423816,0.00131124422661492,0.0208013538216848,PstI.TP96410,0.174528301886792,106
PstI.TP981260,11,6804,0.00169761529922684,-0.0403470644736676,PstI.TP981260,0.0754716981132075,106
PstI.TP576366,2,375350,0.0017931201953823,0.0486816427229146,PstI.TP576366,0.0471698113207547,106
PstI.TP714069,4,62405613,0.0018715353228764,0.0650042047325907,PstI.TP714069,0.0235849056603774,106
PstI.TP731868,3,62811145,0.00201381059533588,-0.021719345658528,PstI.TP731868,0.452830188679245,106
PstI.TP919648,11,6431,0.00216336798442763,0.0817065476932845,PstI.TP919648,0.0141509433962264,106
NsiI.TP245967,4,61489840,0.00255946713749702,-0.0385875883988013,NsiI.TP245967,0.0660377358490566,106
PstI.TP132499,9,56107884,0.00387017527530927,0.0428018619037943,PstI.TP132499,0.080188679245283,106
PstI.TP720017,11,4972,0.00401288723388252,0.0507707217841546,PstI.TP720017,0.0330188679245284,106
PstI.TP1046316,3,72119163,0.00571125255973376,-0.0251876275097914,PstI.TP1046316,0.0990566037735849,106
NsiI.TP458921,11,14597,0.00603948452952945,0.0244648694533069,NsiI.TP458921,0.367924528301887,106
PstI.TP941483,2,21521726,0.00630026129987533,-0.0361075808920488,PstI.TP941483,0.0566037735849056,106
PstI.TP95118,9,58539170,0.00636861288565906,0.0261619644406307,PstI.TP95118,0.117924528301887,106
PstI.TP865711,11,6040,0.00666076361100795,-0.0172556957682776,PstI.TP865711,0.481132075471698,106
PstI.TP1254872,7,56573064,0.00674175056243504,-0.0255432289165613,PstI.TP1254872,0.0707547169811321,106
PstI.TP548709,2,61335066,0.00677706317951277,0.0280377262866032,PstI.TP548709,0.0660377358490566,106
PstI.TP648083,11,4571,0.00697425790847029,0.0252299415574578,PstI.TP648083,0.10377358490566,106
PstI.TP525604,1,78648237,0.006995184066275,-0.0183475425499752,PstI.TP525604,0.471698113207547,106
PstI.TP347850,7,8702241,0.00707970151021476,0.0253739542139673,PstI.TP347850,0.183962264150943,106
PstI.TP1151415,11,8084,0.00717415006031633,0.0237997668702067,PstI.TP1151415,0.150943396226415,106
PstI.TP617376,4,63931951,0.00790132364870358,0.0347856729476864,PstI.TP617376,0.0707547169811321,106
NsiI.TP529124,3,63127607,0.00802086951068137,-0.0265274470484554,NsiI.TP529124,0.141509433962264,106
NsiI.TP38202,1,74974320,0.0084530448602838,-0.0225789755118028,NsiI.TP38202,0.188679245283019,106
PstI.TP217258,3,3992070,0.00874037104104822,0.0450718685475123,PstI.TP217258,0.0424528301886793,106
PstI.TP450060,7,8209747,0.0089319489436258,-0.028995868104973,PstI.TP450060,0.0990566037735849,106
PstI.TP494967,11,3749,0.00925714168550983,-0.0278711500633286,PstI.TP494967,0.089622641509434,106
PstI.TP870640,2,62558309,0.00978693705246678,0.0677627731886265,PstI.TP870640,0.0141509433962265,106
NsiI.TP388907,2,71256645,0.00986060553198943,-0.0185496390247386,NsiI.TP388907,0.283018867924528,106
PstI.TP853014,3,11408141,0.00988654364784429,0.0270493967081979,PstI.TP853014,0.0990566037735849,106
PstI.TP1103944,4,64923940,0.0101375256933903,0.0334175482759915,PstI.TP1103944,0.0660377358490566,106
PstI.TP683907,1,4900973,0.0102417633221989,0.0221642561425569,PstI.TP683907,0.174528301886792,106
PstI.TP709133,4,64107407,0.0106406555519785,0.0354527699290223,PstI.TP709133,0.0660377358490566,106
PstI.TP1200707,4,58878410,0.0111996833446918,0.035733303549351,PstI.TP1200707,0.0613207547169812,106
PstI.TP840235,3,50897546,0.0115752820198382,-0.0251927992564391,PstI.TP840235,0.169811320754717,106
PstI.TP504809,4,5155593,0.0115760745343485,0.0272249061701772,PstI.TP504809,0.424528301886792,106
PstI.TP82969,11,695,0.0116906170216194,-0.0309848692653393,PstI.TP82969,0.080188679245283,106
PstI.TP115113,4,61331043,0.0121089916426923,0.0440602837017494,PstI.TP115113,0.0330188679245284,106
PstI.TP805691,4,66925540,0.0128308357252337,-0.0273837544201553,PstI.TP805691,0.10377358490566,106
PstI.TP790301,3,55460621,0.0128612027463194,-0.0372215811268446,PstI.TP790301,0.0471698113207547,106
PstI.TP533375,11,3989,0.0130186223186124,-0.029600806311184,PstI.TP533375,0.0754716981132075,106
