SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,effect
PstI.TP1052140,6,19137861,1.54292183987806e-05,0.0990566037735849,106,0,0.195936978269713,0.00661342691264244
NsiI.TP560012,11,   16067,2.07008295902799e-05,0.297169811320755,106,0,0.189535594367878,-0.00450767703308369
PstI.TP1159423,11,    8140,2.07201618044522e-05,0.405660377358491,106,0,0.189515332483203,0.00457182802908001
PstI.TP1071296,11,    7466,2.09220599285106e-05,0.132075471698113,106,0,0.18930487355335,0.00544076265055035
NsiI.TP481176,1, 7350098,3.51054272865932e-05,0.245283018867925,106,0,0.178140353125434,-0.00451814335337322
PstI.TP1126710,1,18437271,3.53589939088381e-05,0.0235849056603774,106,0,0.177986047580129,0.013801078956957
PstI.TP548709,2,61335066,4.4542706212044e-05,0.0660377358490566,106,0,0.173049459417023,0.00661683415129524
PstI.TP490779,11,    3725,4.85350032200859e-05,0.0613207547169811,106,0,0.171221112371021,0.00806951379146488
PstI.TP1176910,11,    8293,5.60145527776202e-05,0.0188679245283019,106,0,0.168176534340423,-0.0149251384270886
PstI.TP770895,1,13263569,8.48692426464482e-05,0.127358490566038,106,0,0.159409352485351,0.006061096874033
PstI.TP947391,1, 4891496,0.000174531802073217,0.0377358490566038,106,0,0.144406471109687,0.00885175547792187
PstI.TP457393,1,60097068,0.000188032991000371,0.207547169811321,106,0,0.142871405679917,-0.00382693167116501
PstI.TP938416,11,    6563,0.000214583162576206,0.0518867924528302,106,0,0.140157451512706,-0.00671258795603353
PstI.TP96410,3, 4423816,0.000225258562029116,0.174528301886792,106,0,0.13916213142757,0.00431615379504132
PstI.TP1059365,4, 3535002,0.000252884855087168,0.0235849056603774,106,0,0.136795568694938,0.0120991838391251
PstI.TP332845,3,68039381,0.000267338282722845,0.452830188679245,106,0,0.135661085333047,-0.00331188442702693
PstI.TP895159,11,    6243,0.000271512344706687,0.160377358490566,106,0,0.13534514690864,0.00456622493827284
NsiI.TP579169,7,40226521,0.000284924613297169,0.0377358490566038,106,0,0.134362692343728,-0.00962381060325341
PstI.TP112609,11,     932,0.000287152693525757,0.155660377358491,106,0,0.134204092673129,0.00457242383782819
PstI.TP629259,1, 4276027,0.000330266798000111,0.377358490566038,106,0,0.131361411649535,-0.00367372616488856
PstI.TP731882,3,19716780,0.000333364901552242,0.0660377358490566,106,0,0.131172047011404,0.00741871122712741
PstI.TP152056,5,64031521,0.000353819648649433,0.0613207547169811,106,0,0.129965401994776,0.00762195669282819
NsiI.TP95031,6,54950661,0.000357277932955192,0.0283018867924528,106,0,0.129768492862704,-0.0108112212502263
PstI.TP360841,2, 2832783,0.000371660803643778,0.400943396226415,106,0,0.128970025040008,0.00411452502993089
PstI.TP1067903,9,48843269,0.000376918571565778,0.5,106,0,0.128686032292163,-0.00336329162604653
PstI.TP1124649,11,    7892,0.000395713709312037,0.089622641509434,106,0,0.127703083684232,-0.00576432148367206
NsiI.TP66747,11,    9923,0.000411746734386188,0.0471698113207547,106,0,0.126901757687546,0.00845208687367161
PstI.TP13843,2,57967122,0.000437565511336926,0.0424528301886792,106,0,0.125676372798857,-0.00882034245316054
PstI.TP939213,1,11990855,0.000450617662479003,0.0330188679245284,106,0,0.125084876313122,-0.00987646512340512
PstI.TP836276,8,58576029,0.000495867510160434,0.0141509433962265,106,0,0.12316249821326,-0.0146766100388283
PstI.TP744116,9, 6407222,0.000495993292298658,0.0849056603773585,106,0,0.123157409534205,-0.00547544644545948
PstI.TP1048748,3,64771307,0.000537266827451701,0.0330188679245283,106,0,0.121555442544284,0.00973612939522095
PstI.TP985838,3,58380810,0.000586392499471133,0.0754716981132075,106,0,0.119805951961267,-0.00626036890593252
PstI.TP1226186,3, 7342289,0.000621818062377746,0.292452830188679,106,0,0.118635425709566,0.00329422078625447
PstI.TP1009631,1, 4625223,0.00063213316441999,0.0707547169811321,106,0,0.118307457565249,0.00684392883638339
PstI.TP664921,6,56510699,0.000632666348136771,0.0235849056603774,106,0,0.118290654847539,-0.0112511076234359
PstI.TP809778,10, 8543510,0.000659141971949522,0.0330188679245283,106,0,0.117474110714324,0.0095712842847791
PstI.TP9218,11,      63,0.000662950236123019,0.117924528301887,106,0,0.117359439772129,0.00508897563213831
PstI.TP1103944,4,64923940,0.000667076464745138,0.0660377358490566,106,0,0.117235956415897,0.00649905984227971
PstI.TP1157659,6,12195814,0.000695296643775486,0.419811320754717,106,0,0.116411913497451,0.0056990130786663
NsiI.TP457503,11,   14566,0.000705273066545748,0.0377358490566038,106,0,0.116128799265108,-0.00894700513276764
PstI.TP738881,2,57512325,0.000771014355607589,0.212264150943396,106,0,0.114360297788402,-0.00356419918468364
PstI.TP444076,11,    3404,0.000785145853599031,0.183962264150943,106,0,0.114000435386508,-0.0040955151882398
PstI.TP521411,11,    3897,0.000814369586143401,0.0330188679245284,106,0,0.113276919428968,-0.00678693944779868
PstI.TP552710,11,    4086,0.000830458047481178,0.0235849056603774,106,0,0.112889917718804,0.0109912639970248
NsiI.TP469220,11,   14746,0.000834175004609234,0.0283018867924528,106,0,0.112801604541038,-0.00771566583944776
PstI.TP582448,11,    4183,0.000837516065540985,0.0471698113207547,106,0,0.112722567236306,0.00663442273416243
PstI.TP383553,10,12321978,0.000888514421656108,0.0613207547169811,106,0,0.111554831962134,0.00651347730477504
PstI.TP770204,3,67523376,0.000924402739294493,0.0518867924528302,106,0,0.11077369826084,-0.0059676070852728
NsiI.TP252602,1,68982448,0.000928414652210737,0.0330188679245284,106,0,0.110688321903305,0.00813003400525676
PstI.TP419952,1,13194145,0.00093521282265322,0.0471698113207547,106,0,0.110544514939137,-0.00713954513347003
PstI.TP819138,3,57316499,0.00093767805483851,0.0235849056603774,106,0,0.11049263155815,0.0108739346719439
