"","QTN=0.3","QTN=0.2","QTN=0.1","QTN=0.05","QTN=0.02","QTN=0.01","QTN=0"
"0",0,0,0,0,0,0,0
"0.01",0.00955794504181601,0.00979689366786141,0.0100358422939068,0.0124253285543608,0.0145758661887694,0.0198327359617682,0.0284348864994026
"0.05",0.0497013142174432,0.0516129032258065,0.0525686977299881,0.0592592592592593,0.0681003584229391,0.0929510155316607,0.117323775388292
"0.1",0.0996415770609319,0.10179211469534,0.104659498207885,0.111350059737157,0.126881720430108,0.165113500597372,0.207407407407407
"0.2",0.199761051373955,0.20310633213859,0.206929510155317,0.224372759856631,0.248984468339307,0.304181600955794,0.361768219832736
"0.3",0.299641577060932,0.305137395459976,0.31015531660693,0.328793309438471,0.357228195937873,0.41768219832736,0.498446833930705
"0.4",0.399761051373955,0.406451612903226,0.411708482676225,0.434408602150538,0.47168458781362,0.552688172043011,0.640860215053763
"0.5",0.499641577060932,0.508960573476703,0.518279569892473,0.539307048984468,0.580884109916368,0.670967741935484,0.757228195937873
"0.6",0.599761051373955,0.609557945041816,0.616965352449223,0.645400238948626,0.68984468339307,0.77610513739546,0.869056152927121
"0.7",0.699641577060932,0.709199522102748,0.717323775388292,0.742652329749104,0.785902031063321,0.878136200716846,0.962724014336918
"0.8",0.799761051373955,0.810274790919952,0.817921146953405,0.844922341696535,0.889127837514934,0.973237753882915,1
"0.9",0.899641577060932,0.911589008363202,0.919235364396655,0.94599761051374,0.986140979689367,1,1
"1",0.999761051373955,1,1,1,1,1,1
